Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0023,1,TF2,61,88,83,12,22,8,61
Player0051,2,SnL,46,69,17,6,30,62,10
Player005a,3,SnL,53,18,8,13,95,89,38
Player001c,4,Doom2dm,25,78,61,23,99,72,4
Player001b,5,SnL,3,60,53,7,96,75,85
Player0023,6,SnL,1,36,56,85,72,94,54
Player0060,7,Doom2dm,28,28,66,16,44,26,4
Player0039,8,TF2,38,17,54,98,32,22,4
Player0012,9,WormsAr,69,24,32,77,33,16,53
Player0019,10,SnL,72,51,91,2,21,23,28
Player0016,11,SnL,51,4,54,69,98,21,37
Player0031,12,SnL,77,30,69,19,42,4,59
Player002f,13,SnL,90,31,43,91,39,25,77
Player004b,14,Doom2dm,90,85,61,31,89,66,2
Player0042,15,SnL,83,15,80,63,79,93,93
Player0042,16,Doom2dm,90,85,33,56,91,30,26
Player0047,17,Doom2dm,28,18,19,10,91,75,98
Player0001,18,Doom2dm,17,57,85,29,21,38,16
Player0002,19,WormsAr,86,49,5,51,45,57,27
Player0047,20,SnL,39,8,12,23,4,62,58
Player0046,21,Doom2dm,43,26,19,59,46,94,76
Player0043,22,SnL,70,94,49,14,32,31,63
Player0043,23,Doom2dm,13,34,87,99,31,18,6
Player0043,24,WormsAr,82,72,36,7,15,13,11
Player0041,25,TF2,35,87,58,76,67,97,6
Player005f,26,SnL,41,3,70,80,1,21,24
Player002a,27,TF2,3,42,25,43,96,28,67
Player0045,28,WormsAr,38,67,49,71,59,93,80
Player004d,29,Doom2dm,26,11,69,19,70,60,93
Player0034,30,WormsAr,32,72,17,38,44,83,96
Player0047,31,TF2,70,18,73,85,80,84,29
Player0013,32,SnL,70,76,78,55,70,33,51
Player004a,33,WormsAr,21,72,51,95,87,64,95
Player0034,34,SnL,17,87,45,9,3,47,32
Player004d,35,TF2,45,36,92,17,45,75,56
Player002e,36,TF2,17,76,8,12,55,63,53
Player0050,37,TF2,50,11,35,83,98,54,96
Player000c,38,WormsAr,69,21,41,91,12,49,71
Player0049,39,SnL,54,19,24,91,20,38,33
Player0024,40,SnL,56,31,3,48,77,43,90
Player0049,41,TF2,22,90,76,6,53,75,21
Player0021,42,WormsAr,29,66,8,92,90,90,100
Player0044,43,SnL,81,65,58,21,65,14,92
Player000c,44,WormsAr,86,28,29,98,87,98,29
Player000a,45,Doom2dm,39,99,29,39,35,49,100
Player0050,46,WormsAr,48,11,75,82,81,66,77
Player002c,47,SnL,62,31,43,67,13,42,33
Player004d,48,SnL,86,15,44,75,36,87,45
Player0058,49,Doom2dm,95,24,37,10,52,48,36
Player0037,50,TF2,52,21,3,75,23,70,56
Player0017,51,Doom2dm,58,1,15,89,27,89,38
Player0028,52,Doom2dm,51,6,90,3,55,8,14
Player0050,53,Doom2dm,96,51,42,17,75,56,19
Player002b,54,WormsAr,69,32,49,71,45,7,79
Player0032,55,WormsAr,95,54,18,47,77,100,89
Player004e,56,Doom2dm,33,50,7,73,5,24,70
Player002a,57,WormsAr,82,44,46,84,36,67,16
Player0009,58,SnL,62,40,25,41,95,42,27
Player0021,59,SnL,44,87,53,83,44,83,8
Player0007,60,TF2,66,33,24,5,81,56,59
Player001a,61,WormsAr,48,70,65,21,74,53,83
Player003a,62,Doom2dm,23,64,97,48,18,32,35
Player005b,63,WormsAr,6,43,11,59,60,14,49
Player001c,64,TF2,100,98,93,2,54,78,5
Player000d,65,WormsAr,31,50,34,45,75,88,69
Player0026,66,Doom2dm,85,81,25,49,18,33,48
Player0005,67,SnL,28,33,24,40,25,95,1
Player004e,68,Doom2dm,8,50,1,95,75,14,33
Player0030,69,Doom2dm,38,3,22,39,53,64,57
Player0012,70,SnL,38,80,22,100,95,86,36
Player001a,71,WormsAr,83,36,23,47,23,66,78
Player001f,72,WormsAr,60,89,94,8,87,96,13
Player001e,73,WormsAr,60,2,36,51,82,75,67
Player0011,74,Doom2dm,37,41,53,52,43,57,95
Player0019,75,TF2,94,50,78,83,14,55,44
Player0029,76,TF2,58,60,86,35,79,65,8
Player0052,77,TF2,44,75,21,64,76,15,74
Player0049,78,TF2,62,41,35,40,34,3,16
Player0038,79,WormsAr,79,4,65,1,8,72,85
Player0037,80,TF2,2,11,74,32,11,93,17
Player002e,81,TF2,41,11,36,10,13,51,58
Player005d,82,Doom2dm,82,100,1,57,69,31,90
Player0020,83,SnL,1,63,55,14,52,56,83
Player002d,84,Doom2dm,42,27,22,76,17,9,3
Player004e,85,TF2,84,99,3,97,33,62,81
Player0019,86,WormsAr,5,83,39,72,85,16,77
Player0039,87,WormsAr,92,19,71,47,48,84,81
Player0011,88,WormsAr,20,55,63,69,73,60,5
Player0052,89,SnL,98,21,67,74,90,65,17
Player0033,90,Doom2dm,22,12,49,74,90,75,9
Player001c,91,WormsAr,64,77,74,77,76,96,14
Player0024,92,WormsAr,98,79,40,99,51,17,22
Player0059,93,TF2,86,19,87,98,41,73,75
Player002b,94,Doom2dm,11,35,62,64,81,71,55
Player005d,95,TF2,59,6,41,69,64,61,61
Player0005,96,SnL,97,39,86,61,76,4,75
Player003d,97,SnL,83,8,74,87,84,5,15
Player0013,98,Doom2dm,57,38,2,54,62,23,94
Player0057,99,WormsAr,61,6,8,23,76,65,93
Player003f,100,Doom2dm,66,17,79,95,58,97,9
