Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0025,1,Doom2dm,33,48,47,41,32,29,21
Player000e,2,Doom2dm,68,63,45,99,71,66,61
Player0022,3,SnL,80,79,76,65,56,15,67
Player000b,4,TF2,88,52,49,61,11,88,30
Player0063,5,WormsAr,87,98,40,46,23,4,81
Player0006,6,WormsAr,83,79,22,63,83,47,32
Player003a,7,TF2,8,67,68,53,66,79,78
Player0028,8,TF2,72,15,15,77,10,20,51
Player003e,9,TF2,40,54,98,71,58,32,89
Player001f,10,Doom2dm,45,94,100,92,72,31,67
Player001e,11,TF2,5,98,13,37,33,36,44
Player0057,12,Doom2dm,48,29,73,46,41,51,82
Player003b,13,SnL,69,70,34,74,72,90,39
Player0019,14,WormsAr,16,96,68,38,92,59,95
Player001a,15,SnL,5,82,88,96,100,40,33
Player0025,16,SnL,50,97,29,91,98,93,48
Player0054,17,Doom2dm,69,58,51,73,55,2,70
Player000b,18,Doom2dm,43,92,34,31,37,57,4
Player000b,19,SnL,66,21,83,81,73,34,65
Player005c,20,SnL,11,56,22,62,93,31,10
Player0026,21,SnL,51,99,70,57,83,42,33
Player002f,22,TF2,85,27,35,30,16,29,72
Player0012,23,WormsAr,24,55,99,80,80,17,100
Player0015,24,WormsAr,18,79,59,21,10,43,89
Player0021,25,WormsAr,26,72,22,66,95,55,16
Player0055,26,Doom2dm,63,77,17,63,10,41,60
Player002a,27,WormsAr,63,54,98,100,97,5,27
Player000c,28,TF2,2,38,47,88,84,33,64
Player002d,29,WormsAr,55,70,20,64,61,40,31
Player0035,30,Doom2dm,5,2,43,55,74,79,13
Player0005,31,TF2,71,67,94,95,44,83,86
Player0015,32,WormsAr,93,30,16,25,15,31,82
Player0034,33,TF2,57,87,18,54,30,35,39
Player001b,34,WormsAr,2,95,19,100,23,91,35
Player0063,35,WormsAr,15,86,85,51,77,49,88
Player004d,36,WormsAr,48,83,64,36,53,2,64
Player0034,37,Doom2dm,88,29,22,56,91,68,56
Player005d,38,Doom2dm,62,96,42,79,89,72,94
Player0010,39,Doom2dm,7,49,15,47,11,89,86
Player004b,40,WormsAr,94,89,73,92,90,8,77
Player0036,41,WormsAr,36,44,78,56,25,79,9
Player0020,42,SnL,67,70,31,55,15,4,32
Player000b,43,TF2,32,41,84,58,4,50,41
Player000b,44,WormsAr,45,71,30,21,56,15,92
Player0015,45,SnL,78,35,45,76,2,13,20
Player004c,46,TF2,94,44,52,13,49,30,100
Player000a,47,WormsAr,85,39,3,68,52,1,89
Player001d,48,Doom2dm,90,12,22,41,89,58,52
Player0018,49,WormsAr,85,66,1,79,100,100,95
Player002d,50,SnL,44,88,48,67,91,82,87
Player0054,51,WormsAr,53,21,98,16,98,26,81
Player0013,52,Doom2dm,13,17,56,61,8,78,57
Player0018,53,SnL,85,47,44,1,61,35,49
Player004e,54,TF2,85,62,46,31,56,79,51
Player0001,55,Doom2dm,54,58,76,5,74,3,24
Player0041,56,SnL,25,52,27,5,80,95,36
Player0053,57,WormsAr,56,45,19,87,64,15,52
Player0009,58,SnL,96,60,98,93,97,26,39
Player0052,59,WormsAr,72,52,74,2,26,70,97
Player0014,60,SnL,67,44,64,34,31,6,73
Player004c,61,SnL,48,94,20,89,63,35,82
Player0048,62,TF2,76,56,16,9,19,58,44
Player002b,63,TF2,51,41,15,84,84,16,74
Player0041,64,WormsAr,11,21,25,38,79,91,47
Player0036,65,Doom2dm,30,9,69,84,51,2,95
Player005d,66,Doom2dm,42,91,42,56,53,69,2
Player0011,67,Doom2dm,96,77,87,12,53,32,84
Player0048,68,TF2,61,61,71,75,10,3,35
Player0047,69,Doom2dm,31,59,63,50,77,48,59
Player0032,70,TF2,22,19,88,5,59,49,19
Player0060,71,TF2,96,70,72,71,5,39,20
Player0051,72,SnL,44,72,6,57,32,77,58
Player002c,73,Doom2dm,51,61,74,69,81,63,17
Player0045,74,TF2,4,72,90,34,78,12,21
Player0052,75,Doom2dm,96,64,59,25,92,57,26
Player000b,76,WormsAr,25,17,37,87,62,41,77
Player002b,77,TF2,91,16,17,96,98,39,37
Player001e,78,WormsAr,95,93,14,42,48,79,37
Player0038,79,TF2,30,83,10,10,57,96,25
Player0005,80,WormsAr,50,48,9,79,21,51,33
Player003c,81,SnL,65,1,38,3,17,19,93
Player0030,82,TF2,53,13,31,55,13,56,94
Player0038,83,SnL,60,77,93,64,19,41,52
Player002d,84,TF2,40,21,32,71,70,25,42
Player002b,85,WormsAr,84,3,44,45,26,38,11
Player001d,86,Doom2dm,25,96,40,1,19,26,18
Player003e,87,WormsAr,9,2,52,63,94,83,37
Player000a,88,TF2,100,17,52,58,28,93,10
Player0037,89,WormsAr,25,72,51,89,89,9,2
Player0016,90,TF2,43,98,66,9,32,73,100
Player0029,91,SnL,46,90,30,93,98,79,84
Player002a,92,Doom2dm,95,65,88,39,66,51,98
Player0018,93,Doom2dm,94,54,39,95,9,49,81
Player0048,94,SnL,79,63,5,23,36,67,13
Player0062,95,SnL,13,83,52,84,54,76,18
Player0001,96,Doom2dm,30,13,22,79,50,2,93
Player0052,97,SnL,71,26,1,5,96,32,21
Player0030,98,Doom2dm,30,92,45,83,20,5,45
Player0031,99,SnL,2,72,73,35,22,96,71
Player003e,100,SnL,63,100,51,78,30,3,39
