Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0008,1,SnL,52,50,54,30,25,49,34
Player0013,2,TF2,14,25,13,82,23,5,20
Player004b,3,TF2,88,91,9,55,57,37,100
Player003e,4,TF2,65,58,53,4,41,84,20
Player0053,5,SnL,98,62,22,14,21,64,87
Player000e,6,Doom2dm,27,81,31,91,94,47,35
Player0046,7,Doom2dm,3,17,21,77,86,15,7
Player0062,8,TF2,17,16,52,27,96,21,46
Player0056,9,SnL,52,79,44,76,78,7,18
Player0041,10,TF2,93,96,80,91,64,56,69
Player003e,11,WormsAr,25,22,96,18,11,65,58
Player004c,12,WormsAr,83,35,95,96,65,32,43
Player000c,13,WormsAr,25,13,98,62,89,19,2
Player005d,14,Doom2dm,82,47,2,83,54,70,86
Player002b,15,TF2,55,87,54,53,79,94,25
Player0060,16,WormsAr,7,4,41,87,35,60,53
Player001d,17,TF2,60,91,59,75,28,61,26
Player0037,18,Doom2dm,71,62,8,73,18,28,9
Player0013,19,SnL,87,12,81,57,45,73,45
Player0006,20,SnL,30,68,55,28,11,24,54
Player0013,21,SnL,13,72,20,78,82,60,32
Player0023,22,WormsAr,75,39,64,79,32,28,11
Player005e,23,Doom2dm,64,53,18,31,11,39,15
Player0016,24,TF2,20,53,84,56,35,8,84
Player0031,25,TF2,54,35,3,7,14,20,37
Player003e,26,Doom2dm,67,5,13,61,84,91,4
Player0040,27,TF2,89,42,70,91,95,15,62
Player0010,28,TF2,66,18,27,9,91,20,55
Player003d,29,Doom2dm,54,71,92,35,54,20,98
Player0041,30,TF2,78,90,94,72,87,15,93
Player0020,31,SnL,14,11,20,8,37,24,89
Player002a,32,TF2,19,64,51,62,6,10,23
Player0018,33,WormsAr,41,84,58,30,73,57,83
Player004c,34,TF2,46,45,61,32,91,97,42
Player001d,35,SnL,25,9,28,91,10,25,94
Player0060,36,WormsAr,56,90,27,94,13,64,69
Player0041,37,SnL,76,64,77,38,13,40,30
Player002e,38,TF2,60,45,46,69,41,39,92
Player002b,39,SnL,12,92,91,13,66,67,68
Player0040,40,Doom2dm,72,55,89,95,85,21,57
Player002a,41,TF2,4,59,82,5,52,41,3
Player0001,42,Doom2dm,46,15,20,75,84,64,9
Player004b,43,TF2,93,70,78,3,68,6,87
Player0002,44,TF2,42,84,21,41,77,56,50
Player0040,45,TF2,74,3,92,7,23,48,50
Player0027,46,WormsAr,60,38,80,79,55,67,5
Player0052,47,WormsAr,54,29,93,56,40,56,38
Player0029,48,SnL,90,20,31,75,81,7,100
Player0050,49,SnL,28,42,48,71,70,36,53
Player0016,50,SnL,90,51,83,37,58,9,52
Player0049,51,TF2,5,83,45,80,88,80,88
Player001c,52,Doom2dm,37,79,39,1,47,41,27
Player000c,53,SnL,73,4,5,91,95,47,96
Player003c,54,SnL,3,51,50,42,48,15,66
Player001b,55,Doom2dm,27,54,16,36,21,71,56
Player0061,56,SnL,98,76,92,62,99,40,82
Player0025,57,Doom2dm,94,61,54,44,57,64,30
Player0054,58,SnL,93,28,28,99,35,82,89
Player003a,59,TF2,75,46,27,19,48,25,14
Player0038,60,SnL,31,57,42,24,38,9,51
Player000d,61,SnL,24,80,61,11,47,80,28
Player0043,62,TF2,51,28,21,12,84,61,73
Player005a,63,SnL,28,77,5,18,100,54,76
Player0013,64,Doom2dm,37,84,30,94,63,28,10
Player003f,65,Doom2dm,56,52,81,17,30,95,67
Player0049,66,SnL,91,13,71,48,39,55,54
Player0006,67,TF2,66,14,8,89,73,33,94
Player0064,68,Doom2dm,84,53,32,29,11,60,94
Player003b,69,WormsAr,3,48,71,9,63,11,95
Player0063,70,SnL,46,88,40,44,11,36,49
Player0034,71,Doom2dm,82,9,92,60,95,63,12
Player0051,72,WormsAr,81,48,22,45,85,56,16
Player0043,73,WormsAr,13,21,44,31,28,37,76
Player0037,74,TF2,13,66,24,99,9,40,75
Player0047,75,SnL,93,71,59,44,98,7,40
Player0028,76,Doom2dm,15,50,41,99,74,38,43
Player004b,77,TF2,15,14,42,72,87,39,6
Player002a,78,SnL,35,17,20,90,77,28,67
Player004a,79,WormsAr,72,63,87,80,9,3,92
Player000b,80,TF2,90,82,59,70,18,48,40
Player0030,81,SnL,12,76,85,73,4,79,24
Player0010,82,WormsAr,71,42,31,14,9,32,58
Player0020,83,SnL,9,15,45,13,10,24,64
Player000c,84,TF2,68,75,67,2,35,23,86
Player005a,85,Doom2dm,73,71,66,53,96,71,79
Player0051,86,Doom2dm,77,52,19,77,99,57,59
Player0035,87,TF2,53,49,28,76,82,11,78
Player0044,88,Doom2dm,21,79,77,8,31,44,54
Player0009,89,TF2,46,72,97,33,99,66,45
Player003f,90,WormsAr,89,97,7,29,1,51,60
Player0027,91,WormsAr,76,14,68,20,90,23,4
Player0007,92,TF2,16,92,46,98,26,26,87
Player0046,93,WormsAr,72,3,58,70,79,84,5
Player0026,94,TF2,94,3,7,87,78,14,79
Player0035,95,WormsAr,37,69,99,41,49,62,85
Player0059,96,WormsAr,73,9,94,29,18,15,38
Player0031,97,Doom2dm,51,39,67,72,54,75,16
Player002b,98,SnL,81,74,33,88,56,30,70
Player0019,99,SnL,73,31,70,90,76,91,85
Player0034,100,SnL,99,47,59,86,100,34,74
