Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player004d,1,WormsAr,50,78,88,75,20,69,16
Player0004,2,SnL,35,46,30,42,92,28,87
Player002d,3,TF2,94,21,72,62,64,15,87
Player0051,4,Doom2dm,44,88,86,49,38,81,32
Player003b,5,Doom2dm,70,86,9,25,93,5,55
Player0052,6,WormsAr,4,60,78,16,83,98,20
Player0033,7,Doom2dm,25,69,33,33,12,87,30
Player0014,8,SnL,11,76,82,85,86,13,96
Player0032,9,WormsAr,80,62,1,54,42,84,72
Player005f,10,TF2,37,96,71,15,81,72,70
Player000e,11,TF2,22,4,14,27,19,16,2
Player0016,12,SnL,40,36,81,23,90,39,11
Player003f,13,WormsAr,53,81,48,80,38,74,82
Player0028,14,TF2,78,20,37,87,84,74,79
Player001f,15,Doom2dm,3,56,59,34,82,91,34
Player0027,16,TF2,39,81,94,56,53,57,32
Player0013,17,TF2,82,17,9,96,79,45,67
Player002a,18,WormsAr,94,93,93,97,12,80,86
Player0037,19,TF2,43,94,56,41,18,18,32
Player0007,20,TF2,30,83,86,74,45,41,73
Player0029,21,SnL,37,41,67,8,54,21,10
Player0031,22,Doom2dm,67,99,41,43,82,97,75
Player0062,23,Doom2dm,72,71,10,51,3,31,41
Player0003,24,TF2,14,71,11,29,25,48,72
Player0008,25,SnL,95,4,25,74,33,36,98
Player0051,26,SnL,98,32,43,92,70,25,78
Player0022,27,WormsAr,62,69,87,60,94,16,92
Player001e,28,WormsAr,89,15,81,13,62,12,26
Player0035,29,Doom2dm,63,40,24,62,40,80,49
Player0019,30,WormsAr,87,61,10,51,70,26,10
Player0024,31,TF2,50,63,16,35,2,97,38
Player0007,32,WormsAr,47,67,13,59,25,62,100
Player0010,33,WormsAr,99,64,96,46,48,26,13
Player0017,34,Doom2dm,94,9,83,60,58,36,78
Player0004,35,WormsAr,98,68,10,68,74,89,7
Player0052,36,WormsAr,8,96,41,48,58,70,87
Player0051,37,SnL,49,80,50,14,22,84,6
Player0017,38,Doom2dm,32,76,34,78,85,93,14
Player0008,39,WormsAr,52,20,34,20,46,8,58
Player0059,40,SnL,12,100,82,1,19,87,25
Player0006,41,TF2,57,8,20,61,48,38,7
Player0009,42,SnL,29,33,35,68,63,33,8
Player0028,43,SnL,65,32,95,12,15,87,48
Player0045,44,Doom2dm,77,41,93,10,87,66,65
Player0058,45,Doom2dm,86,40,96,24,39,67,63
Player0025,46,WormsAr,100,72,79,54,39,62,41
Player002f,47,WormsAr,85,6,85,34,12,79,60
Player0045,48,TF2,59,98,7,84,85,3,59
Player0005,49,Doom2dm,26,98,46,97,100,36,2
Player0011,50,Doom2dm,16,61,14,77,18,10,50
Player000c,51,SnL,61,21,31,96,45,30,75
Player0056,52,TF2,92,8,43,17,45,28,24
Player004f,53,Doom2dm,12,75,49,67,13,73,98
Player0008,54,TF2,29,47,44,71,50,84,30
Player005a,55,SnL,15,43,13,3,85,100,73
Player000a,56,WormsAr,34,42,90,61,100,49,26
Player0010,57,SnL,84,9,98,75,66,3,68
Player004e,58,Doom2dm,87,19,54,81,13,51,6
Player0035,59,WormsAr,90,86,67,26,56,79,91
Player0057,60,TF2,40,23,5,51,47,70,36
Player0052,61,SnL,76,31,53,100,43,10,48
Player004f,62,Doom2dm,84,88,70,69,12,83,56
Player0008,63,SnL,2,93,79,55,32,67,28
Player001c,64,WormsAr,76,11,97,77,47,78,30
Player005b,65,Doom2dm,91,27,79,46,31,46,80
Player0049,66,Doom2dm,24,53,1,44,68,50,73
Player0016,67,SnL,53,10,3,48,57,26,26
Player003d,68,Doom2dm,92,28,100,32,56,87,57
Player0023,69,WormsAr,18,74,25,17,73,94,14
Player0059,70,TF2,13,73,38,13,90,60,72
Player0051,71,WormsAr,5,95,43,11,74,42,5
Player0024,72,TF2,71,26,23,85,18,61,81
Player0021,73,SnL,29,57,39,6,33,2,8
Player002b,74,Doom2dm,32,38,18,99,55,76,92
Player002f,75,SnL,5,97,3,79,83,14,15
Player004d,76,WormsAr,26,26,56,50,33,23,96
Player001b,77,WormsAr,84,21,39,45,3,88,1
Player0062,78,SnL,7,99,2,27,43,85,37
Player0019,79,TF2,38,91,89,54,82,38,68
Player0031,80,SnL,9,12,10,80,20,65,78
Player001d,81,TF2,99,92,99,25,56,3,91
Player0055,82,SnL,90,36,39,59,32,86,56
Player001f,83,TF2,54,42,100,74,87,79,92
Player000e,84,SnL,95,39,88,18,97,7,67
Player0061,85,WormsAr,93,32,37,83,3,31,9
Player0064,86,WormsAr,40,44,50,53,34,67,20
Player0046,87,Doom2dm,13,43,47,67,98,45,81
Player005e,88,Doom2dm,8,14,6,25,79,40,13
Player0031,89,Doom2dm,2,42,17,93,90,87,66
Player0045,90,Doom2dm,44,31,70,45,85,68,46
Player0033,91,SnL,3,90,85,88,65,58,27
Player0038,92,TF2,30,23,27,90,43,16,2
Player0006,93,SnL,21,65,31,77,74,73,69
Player0010,94,Doom2dm,88,13,94,60,46,34,53
Player0043,95,Doom2dm,89,44,23,79,98,17,96
Player002e,96,TF2,100,67,40,76,53,57,52
Player004e,97,SnL,12,82,90,78,8,17,4
Player0031,98,TF2,3,44,63,19,27,67,71
Player005a,99,SnL,72,29,94,68,78,15,97
Player0052,100,Doom2dm,84,58,64,32,46,28,37
