Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0043,1,TF2,19,2,48,100,13,81,88
Player002e,2,SnL,93,83,39,78,74,54,66
Player002e,3,WormsAr,50,25,41,81,29,80,59
Player0043,4,SnL,71,45,93,77,36,54,51
Player0018,5,Doom2dm,94,4,61,79,50,14,57
Player001f,6,Doom2dm,14,70,48,61,33,99,75
Player0057,7,Doom2dm,85,94,87,56,21,80,19
Player0012,8,WormsAr,31,55,10,89,67,26,54
Player0030,9,TF2,35,61,91,92,52,51,41
Player0006,10,TF2,3,6,94,81,48,75,32
Player001f,11,SnL,4,52,8,3,59,99,78
Player005c,12,WormsAr,16,79,6,69,17,8,75
Player0063,13,Doom2dm,71,9,58,11,15,17,42
Player0048,14,TF2,17,69,23,75,82,52,43
Player0055,15,WormsAr,48,44,58,47,29,10,92
Player003c,16,Doom2dm,10,55,1,19,41,44,45
Player0001,17,SnL,55,65,15,43,49,38,31
Player000d,18,SnL,61,10,71,9,64,75,97
Player0064,19,TF2,98,90,25,98,87,13,83
Player000c,20,TF2,2,13,47,36,13,83,63
Player0017,21,Doom2dm,30,48,88,9,88,39,12
Player0037,22,Doom2dm,36,91,60,27,78,42,10
Player000a,23,TF2,64,17,22,16,3,36,28
Player0032,24,Doom2dm,9,5,78,32,62,15,9
Player0017,25,TF2,29,90,3,15,35,26,28
Player0004,26,WormsAr,30,64,26,38,93,55,11
Player000c,27,Doom2dm,52,74,19,55,35,76,32
Player004f,28,SnL,46,28,43,70,40,58,96
Player0051,29,Doom2dm,34,96,39,66,69,94,1
Player000e,30,TF2,10,94,94,23,6,96,68
Player0043,31,Doom2dm,8,44,81,1,66,93,67
Player0043,32,TF2,26,95,16,64,36,47,99
Player0024,33,TF2,57,38,44,58,45,89,87
Player0040,34,WormsAr,87,93,79,41,4,61,15
Player0020,35,TF2,6,14,76,15,35,49,46
Player005e,36,Doom2dm,35,41,95,54,66,77,7
Player0036,37,WormsAr,87,86,17,95,74,68,48
Player0048,38,Doom2dm,39,89,99,1,18,92,14
Player0061,39,SnL,72,82,77,1,47,90,50
Player0003,40,TF2,25,23,51,32,65,10,15
Player004e,41,SnL,33,13,42,68,95,92,27
Player0035,42,TF2,39,80,40,34,81,99,71
Player0040,43,SnL,9,97,6,79,15,85,56
Player0013,44,WormsAr,40,94,91,29,59,55,36
Player0028,45,TF2,65,97,67,98,65,35,95
Player0010,46,SnL,20,3,55,38,56,93,58
Player000c,47,SnL,32,60,14,36,72,22,1
Player0043,48,TF2,71,71,5,63,27,23,89
Player0014,49,SnL,17,53,83,23,45,65,10
Player0017,50,Doom2dm,71,83,1,97,100,74,26
Player0007,51,TF2,60,7,37,90,65,30,54
Player0062,52,Doom2dm,57,95,68,71,84,70,28
Player0027,53,Doom2dm,89,76,59,16,52,23,67
Player000c,54,WormsAr,53,36,41,56,93,6,63
Player0003,55,WormsAr,78,90,99,13,47,72,3
Player0036,56,WormsAr,30,26,71,24,8,96,91
Player0051,57,TF2,78,15,76,85,17,62,44
Player0031,58,SnL,37,23,55,91,5,36,60
Player0027,59,SnL,89,79,48,20,85,84,23
Player0020,60,Doom2dm,3,91,25,9,57,61,60
Player0006,61,TF2,93,38,77,11,27,81,40
Player0048,62,SnL,25,27,7,92,73,66,55
Player0034,63,WormsAr,62,60,65,97,9,73,73
Player0054,64,TF2,22,96,94,20,82,57,36
Player0023,65,SnL,33,8,74,70,44,56,3
Player000b,66,SnL,58,55,82,1,52,2,60
Player004e,67,WormsAr,94,54,89,91,62,12,32
Player0009,68,Doom2dm,40,64,32,68,49,31,51
Player0033,69,SnL,63,81,61,48,5,88,13
Player0046,70,TF2,24,54,45,78,73,57,95
Player0050,71,TF2,12,74,22,34,89,94,8
Player0006,72,WormsAr,100,97,27,38,100,7,50
Player005f,73,WormsAr,3,46,55,18,28,44,21
Player0002,74,SnL,43,64,40,3,17,58,64
Player0044,75,WormsAr,22,89,24,60,18,6,88
Player005f,76,WormsAr,47,39,4,40,14,99,87
Player0033,77,SnL,64,19,77,68,48,38,32
Player0056,78,WormsAr,3,88,76,81,51,78,16
Player0051,79,TF2,89,37,74,58,20,80,17
Player0058,80,WormsAr,30,56,89,58,56,82,47
Player0040,81,SnL,10,97,32,8,74,6,80
Player0005,82,TF2,82,64,11,98,5,72,87
Player000f,83,Doom2dm,68,95,97,4,55,83,29
Player002e,84,SnL,40,26,29,78,13,16,7
Player0010,85,Doom2dm,52,89,58,42,6,41,71
Player0019,86,TF2,85,43,31,93,68,100,78
Player0047,87,Doom2dm,32,38,53,35,100,36,39
Player0012,88,SnL,88,95,56,96,83,26,3
Player0032,89,SnL,88,4,13,43,81,79,67
Player0061,90,TF2,85,53,6,17,64,12,57
Player0025,91,TF2,88,60,72,90,53,90,50
Player0023,92,Doom2dm,82,86,92,26,53,98,84
Player0015,93,WormsAr,69,14,64,48,85,86,68
Player0035,94,SnL,84,91,70,1,23,8,33
Player0006,95,WormsAr,94,94,75,79,88,80,9
Player0058,96,TF2,65,69,67,62,88,19,89
Player0004,97,Doom2dm,41,70,47,19,97,21,78
Player004a,98,Doom2dm,4,12,63,76,8,54,87
Player0026,99,TF2,55,23,23,46,59,69,18
Player002c,100,WormsAr,57,54,24,18,60,100,67
