Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0056,1,SnL,66,10,17,52,12,89,64
Player002b,2,WormsAr,41,64,67,18,94,98,92
Player0041,3,TF2,27,99,83,25,58,51,40
Player004e,4,SnL,86,25,16,41,97,51,34
Player004e,5,TF2,14,2,21,91,55,96,32
Player0016,6,TF2,62,14,56,73,81,99,86
Player0026,7,SnL,38,95,56,65,97,65,39
Player003c,8,WormsAr,87,82,82,78,96,94,53
Player0006,9,TF2,22,40,21,91,15,14,54
Player005b,10,TF2,92,98,36,27,63,9,10
Player003e,11,WormsAr,59,24,18,68,76,36,57
Player0005,12,WormsAr,94,90,19,10,52,28,99
Player0017,13,WormsAr,49,95,76,5,53,86,81
Player0061,14,SnL,40,88,47,85,25,83,8
Player004c,15,TF2,73,68,98,83,16,47,77
Player0050,16,TF2,69,34,91,33,56,19,82
Player001e,17,WormsAr,1,79,98,53,11,44,65
Player0020,18,SnL,23,25,45,9,47,47,47
Player0056,19,TF2,6,48,64,56,81,2,78
Player0061,20,Doom2dm,5,77,100,24,27,1,95
Player0035,21,TF2,78,66,66,52,44,61,6
Player0051,22,Doom2dm,94,38,52,85,85,19,26
Player003d,23,TF2,35,11,70,23,59,45,87
Player0040,24,SnL,94,15,36,7,68,51,20
Player0007,25,SnL,89,79,34,75,36,59,43
Player004e,26,Doom2dm,46,82,40,79,12,71,61
Player000f,27,SnL,65,82,98,70,32,11,96
Player0008,28,SnL,94,3,97,92,8,76,46
Player005b,29,SnL,96,40,79,4,55,45,84
Player005d,30,WormsAr,34,43,62,18,94,89,5
Player0053,31,Doom2dm,55,21,16,91,64,73,58
Player003f,32,Doom2dm,62,5,79,48,35,92,46
Player0051,33,WormsAr,37,44,89,30,45,41,19
Player0036,34,Doom2dm,46,6,12,59,70,33,28
Player0040,35,SnL,56,26,5,69,87,86,9
Player0026,36,Doom2dm,44,81,66,61,25,68,83
Player0049,37,WormsAr,65,31,95,47,17,40,26
Player002e,38,Doom2dm,75,47,88,54,21,39,52
Player0064,39,SnL,39,6,6,57,22,13,67
Player0027,40,WormsAr,14,99,99,53,97,16,48
Player0007,41,TF2,52,25,51,6,33,65,88
Player0007,42,Doom2dm,66,75,72,97,99,22,27
Player005b,43,TF2,72,74,21,7,22,66,76
Player0019,44,WormsAr,84,29,40,10,63,32,79
Player0057,45,SnL,1,20,32,86,45,43,79
Player0027,46,SnL,55,42,56,86,89,31,35
Player0016,47,Doom2dm,81,98,10,60,85,9,82
Player0034,48,Doom2dm,42,67,80,74,8,4,64
Player0041,49,TF2,55,43,87,92,72,50,91
Player0051,50,SnL,100,22,82,42,21,74,63
Player003b,51,WormsAr,38,44,42,97,8,46,33
Player003b,52,WormsAr,89,58,46,46,92,41,74
Player0008,53,WormsAr,17,59,98,30,39,19,79
Player0036,54,TF2,84,54,77,22,88,83,87
Player001f,55,Doom2dm,36,47,71,83,23,29,27
Player0013,56,TF2,67,97,67,88,90,81,55
Player003b,57,WormsAr,93,14,100,81,37,66,57
Player0028,58,TF2,58,58,41,49,99,57,1
Player0044,59,SnL,20,21,5,44,86,81,35
Player002d,60,TF2,92,89,50,75,62,45,72
Player0048,61,Doom2dm,46,76,21,61,66,30,76
Player001c,62,Doom2dm,95,36,95,57,13,99,31
Player004b,63,WormsAr,93,94,58,66,15,22,15
Player004c,64,TF2,28,28,76,66,8,14,90
Player0013,65,WormsAr,8,20,8,56,100,35,7
Player0032,66,WormsAr,55,93,14,27,66,81,53
Player0050,67,SnL,66,16,12,64,30,45,41
Player003b,68,TF2,89,41,86,64,13,32,13
Player0016,69,WormsAr,42,71,11,95,67,63,76
Player005d,70,Doom2dm,48,1,69,47,23,41,10
Player001d,71,WormsAr,55,54,65,6,77,65,95
Player0055,72,TF2,1,12,64,64,37,51,3
Player0043,73,TF2,99,94,94,31,93,71,23
Player0009,74,TF2,75,94,20,53,39,33,64
Player004c,75,SnL,30,14,44,66,100,41,60
Player0013,76,TF2,52,20,17,28,50,70,37
Player0004,77,WormsAr,33,46,64,51,72,90,34
Player002b,78,TF2,31,16,95,5,37,25,14
Player0035,79,SnL,69,12,83,19,7,90,88
Player001e,80,WormsAr,69,38,74,15,18,88,43
Player000d,81,SnL,93,75,72,39,100,34,100
Player0019,82,WormsAr,72,87,79,97,26,75,42
Player004d,83,SnL,1,92,47,71,99,66,4
Player0044,84,TF2,25,41,65,9,16,65,42
Player000b,85,Doom2dm,15,20,36,96,45,100,64
Player004c,86,SnL,74,49,71,75,41,90,88
Player0030,87,Doom2dm,97,19,28,47,64,91,3
Player005f,88,Doom2dm,58,72,77,82,90,8,94
Player0058,89,Doom2dm,75,97,5,7,95,99,96
Player004c,90,Doom2dm,30,83,34,96,50,3,92
Player0003,91,WormsAr,12,96,97,88,88,6,51
Player0022,92,SnL,74,27,6,34,46,55,97
Player0010,93,TF2,83,40,86,97,21,22,20
Player0006,94,WormsAr,19,52,65,23,100,85,55
Player0051,95,SnL,47,92,2,82,44,90,24
Player0019,96,TF2,2,50,79,2,85,65,44
Player0061,97,Doom2dm,64,43,98,54,40,95,91
Player000e,98,WormsAr,84,63,34,67,78,35,15
Player001b,99,Doom2dm,84,74,10,84,7,25,93
Player0052,100,TF2,86,38,31,8,15,32,56
