Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0023,1,Doom2dm,93,92,62,60,78,45,5
Player0008,2,SnL,57,75,10,22,66,56,11
Player0028,3,SnL,28,35,43,95,25,56,8
Player0057,4,WormsAr,81,53,64,60,12,18,52
Player000f,5,WormsAr,11,3,97,57,100,51,21
Player0022,6,Doom2dm,47,18,23,69,95,77,25
Player000d,7,WormsAr,15,34,36,75,71,25,16
Player0015,8,SnL,100,5,72,90,32,70,27
Player000c,9,SnL,19,33,91,58,40,93,77
Player003d,10,Doom2dm,77,41,71,1,94,55,72
Player000d,11,WormsAr,16,31,50,14,69,52,92
Player0005,12,Doom2dm,37,32,17,35,49,37,13
Player0030,13,Doom2dm,94,55,100,71,16,65,91
Player0017,14,Doom2dm,74,91,71,28,10,94,43
Player0025,15,Doom2dm,80,10,59,96,59,59,52
Player001e,16,Doom2dm,8,71,2,57,2,54,95
Player0024,17,Doom2dm,100,21,18,38,14,89,3
Player0034,18,TF2,91,4,38,32,95,89,37
Player0032,19,TF2,97,94,100,27,61,25,45
Player005e,20,Doom2dm,33,38,72,31,99,78,45
Player004b,21,Doom2dm,74,93,91,24,18,37,87
Player0064,22,WormsAr,17,54,3,19,93,58,36
Player0061,23,WormsAr,13,92,95,95,84,30,2
Player0012,24,TF2,26,8,38,50,69,31,66
Player0064,25,Doom2dm,80,1,19,72,19,55,70
Player0062,26,SnL,46,70,89,25,99,60,19
Player0030,27,WormsAr,16,32,64,44,94,100,69
Player0055,28,Doom2dm,39,58,19,4,39,17,28
Player0035,29,TF2,45,38,28,84,37,80,36
Player0046,30,Doom2dm,89,28,3,31,46,39,30
Player000e,31,SnL,20,75,86,19,88,35,98
Player0062,32,TF2,68,60,32,100,53,55,89
Player002a,33,WormsAr,41,93,44,68,29,1,78
Player0046,34,WormsAr,91,32,60,49,38,32,25
Player0041,35,TF2,58,71,94,57,79,98,4
Player0034,36,TF2,57,57,93,42,57,50,74
Player000a,37,SnL,1,60,42,63,40,17,76
Player0030,38,SnL,20,65,84,1,55,19,3
Player0032,39,SnL,59,96,74,10,53,28,45
Player003f,40,WormsAr,50,61,65,17,27,33,70
Player0008,41,Doom2dm,3,61,13,35,20,5,45
Player0031,42,WormsAr,41,10,22,32,40,20,98
Player000e,43,WormsAr,59,58,7,83,95,28,77
Player0059,44,WormsAr,94,67,67,98,81,49,2
Player000c,45,TF2,38,58,43,91,69,36,67
Player002a,46,Doom2dm,88,73,54,17,87,30,89
Player0024,47,TF2,21,6,56,10,75,94,99
Player0018,48,SnL,7,35,51,86,12,77,22
Player005d,49,Doom2dm,86,29,99,12,1,16,49
Player0038,50,SnL,56,68,50,31,67,48,71
Player002c,51,SnL,16,81,69,34,62,94,26
Player002b,52,SnL,58,41,24,16,10,47,32
Player002f,53,WormsAr,88,98,53,88,99,18,10
Player0039,54,SnL,21,74,34,94,61,11,40
Player0025,55,WormsAr,81,54,33,76,21,49,92
Player004a,56,WormsAr,94,54,41,88,47,88,57
Player0045,57,SnL,30,51,58,13,25,81,66
Player0055,58,WormsAr,14,96,55,58,9,71,54
Player0035,59,SnL,55,57,87,17,44,38,91
Player0040,60,Doom2dm,66,15,44,74,65,60,19
Player001c,61,WormsAr,90,94,39,97,96,5,60
Player0024,62,TF2,29,82,33,23,50,96,72
Player003b,63,WormsAr,40,43,86,68,77,91,84
Player003f,64,WormsAr,23,45,99,50,93,27,17
Player0056,65,SnL,44,79,15,48,1,96,49
Player0035,66,WormsAr,15,31,9,72,89,21,52
Player000f,67,WormsAr,24,46,41,36,85,96,40
Player0049,68,SnL,60,56,52,53,32,93,41
Player001c,69,Doom2dm,56,62,54,35,94,39,44
Player003b,70,Doom2dm,4,37,62,17,21,58,85
Player000d,71,SnL,83,91,63,46,3,96,84
Player0046,72,TF2,18,72,46,96,88,67,92
Player0003,73,Doom2dm,26,34,5,70,46,44,70
Player0052,74,SnL,75,42,8,80,94,14,96
Player001c,75,WormsAr,57,5,26,25,25,46,41
Player004c,76,WormsAr,78,3,2,94,84,42,19
Player0034,77,TF2,1,47,65,1,29,23,72
Player004f,78,WormsAr,56,94,58,92,47,26,12
Player0022,79,SnL,95,76,10,37,20,1,41
Player0001,80,TF2,8,20,11,62,36,35,12
Player0047,81,Doom2dm,7,33,95,57,80,9,14
Player0042,82,SnL,19,11,83,9,13,7,69
Player0062,83,WormsAr,44,37,65,57,30,2,46
Player0020,84,SnL,68,69,14,61,68,12,94
Player004d,85,SnL,83,67,10,57,44,66,2
Player003d,86,WormsAr,85,37,65,76,2,79,4
Player0010,87,SnL,71,47,25,58,3,2,19
Player0048,88,TF2,70,94,34,28,60,41,8
Player003d,89,TF2,97,53,54,48,65,96,22
Player0029,90,TF2,88,90,77,5,55,43,63
Player0039,91,TF2,92,75,4,37,72,9,5
Player0021,92,Doom2dm,51,22,89,74,78,22,89
Player0052,93,TF2,26,90,98,76,71,28,28
Player0048,94,SnL,28,54,16,25,80,98,5
Player001f,95,WormsAr,83,72,60,57,43,63,23
Player0029,96,SnL,22,43,54,87,34,98,95
Player0005,97,SnL,45,80,27,99,38,13,48
Player0010,98,TF2,16,98,62,87,41,40,81
Player0017,99,WormsAr,55,25,85,40,41,15,23
Player0048,100,TF2,44,37,78,81,55,48,93
