Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0064,1,SnL,4,44,54,79,83,17,67
Player002b,2,TF2,73,41,60,51,96,83,41
Player0037,3,Doom2dm,1,55,3,19,85,66,45
Player0012,4,TF2,5,79,70,52,96,33,10
Player0058,5,Doom2dm,40,40,97,8,43,44,65
Player002b,6,SnL,7,3,64,7,11,82,53
Player0057,7,Doom2dm,13,1,44,76,49,1,73
Player0033,8,Doom2dm,29,72,31,10,70,53,22
Player0062,9,Doom2dm,5,57,70,72,2,96,5
Player000a,10,SnL,53,13,12,2,80,58,65
Player003a,11,Doom2dm,34,78,86,25,84,2,69
Player000d,12,WormsAr,12,57,40,86,31,76,9
Player003e,13,Doom2dm,27,29,57,41,71,91,37
Player0007,14,WormsAr,44,89,36,39,36,55,28
Player004d,15,SnL,25,22,2,54,19,55,2
Player0028,16,TF2,25,79,52,68,61,81,32
Player0041,17,WormsAr,50,28,77,90,36,46,64
Player0063,18,Doom2dm,85,69,96,20,85,81,81
Player000c,19,TF2,73,99,19,80,13,51,22
Player003c,20,SnL,41,82,79,17,69,26,61
Player000e,21,SnL,84,68,35,62,73,74,86
Player0023,22,WormsAr,70,69,15,46,50,58,79
Player0013,23,Doom2dm,88,69,86,23,82,20,79
Player0005,24,Doom2dm,33,6,47,33,17,100,16
Player0046,25,Doom2dm,90,5,22,30,76,2,35
Player0014,26,Doom2dm,67,84,66,18,37,76,67
Player0018,27,SnL,38,30,12,94,49,37,95
Player000b,28,WormsAr,87,35,23,10,69,44,41
Player0001,29,SnL,14,4,59,46,7,49,91
Player0015,30,Doom2dm,17,64,78,78,56,73,81
Player002a,31,SnL,63,84,29,68,63,69,51
Player004f,32,TF2,5,28,97,98,35,89,50
Player003d,33,WormsAr,25,60,10,78,4,61,32
Player002b,34,TF2,71,17,45,60,98,37,7
Player0036,35,WormsAr,65,79,95,71,84,84,57
Player0029,36,Doom2dm,24,4,39,22,96,70,24
Player0026,37,SnL,33,42,96,53,73,28,69
Player0053,38,SnL,24,66,14,90,70,28,33
Player0006,39,Doom2dm,71,43,70,18,67,72,18
Player0055,40,TF2,67,95,44,63,43,86,77
Player005f,41,SnL,68,10,40,60,59,32,72
Player0063,42,TF2,19,90,7,65,31,25,44
Player0063,43,WormsAr,88,74,67,67,82,94,99
Player0025,44,WormsAr,75,20,40,90,36,82,1
Player003b,45,WormsAr,95,2,35,86,96,92,63
Player0058,46,WormsAr,71,37,23,77,38,39,44
Player0011,47,Doom2dm,43,32,43,74,60,26,23
Player004f,48,WormsAr,79,13,68,1,90,45,40
Player0047,49,SnL,54,19,70,94,39,2,93
Player0009,50,Doom2dm,58,50,100,63,54,87,45
Player003a,51,TF2,74,72,53,51,22,17,32
Player0033,52,TF2,46,87,1,51,61,18,48
Player003a,53,WormsAr,38,22,68,60,4,66,38
Player0029,54,TF2,66,44,44,96,94,76,28
Player001a,55,TF2,39,57,33,90,47,100,94
Player0057,56,TF2,88,28,36,89,53,10,3
Player0010,57,WormsAr,33,69,55,89,66,94,48
Player0042,58,TF2,79,86,17,84,75,67,99
Player002b,59,Doom2dm,67,6,39,16,71,98,82
Player0009,60,Doom2dm,58,57,80,32,30,84,72
Player001a,61,WormsAr,69,24,89,39,47,69,80
Player0063,62,Doom2dm,55,72,41,47,30,4,98
Player0018,63,TF2,45,73,42,98,48,64,1
Player0020,64,Doom2dm,36,88,33,15,52,41,47
Player0050,65,TF2,62,95,11,18,8,81,89
Player005a,66,TF2,13,54,62,63,40,23,51
Player0040,67,WormsAr,5,42,24,19,25,81,58
Player0013,68,WormsAr,25,90,87,32,75,91,28
Player0044,69,SnL,80,16,47,58,48,30,44
Player0062,70,WormsAr,84,33,20,30,13,23,17
Player0003,71,TF2,57,41,74,44,66,85,86
Player002c,72,Doom2dm,26,20,9,74,28,49,56
Player0027,73,Doom2dm,94,1,24,20,91,55,45
Player002b,74,SnL,31,56,44,70,28,29,47
Player002b,75,TF2,12,80,55,40,3,55,56
Player0041,76,WormsAr,74,3,46,1,99,60,19
Player0017,77,Doom2dm,63,72,92,93,36,8,77
Player0064,78,WormsAr,29,40,52,61,98,1,7
Player0042,79,Doom2dm,68,81,11,62,39,49,74
Player0063,80,TF2,65,67,85,72,62,97,93
Player003a,81,WormsAr,14,42,55,64,23,15,90
Player0014,82,SnL,1,63,47,49,83,13,54
Player0014,83,TF2,56,88,18,84,100,24,89
Player0047,84,SnL,19,75,68,47,14,11,41
Player0015,85,WormsAr,25,1,28,84,16,44,48
Player0001,86,SnL,43,53,60,17,96,73,4
Player0058,87,WormsAr,91,29,84,90,42,14,11
Player0058,88,SnL,10,60,35,49,95,23,56
Player000f,89,Doom2dm,52,86,89,35,63,12,88
Player0056,90,Doom2dm,65,35,38,82,61,97,40
Player0004,91,TF2,60,84,32,4,50,60,45
Player000a,92,TF2,15,42,33,37,77,55,22
Player0018,93,WormsAr,52,2,17,27,32,62,19
Player003b,94,Doom2dm,26,93,89,62,89,72,57
Player001d,95,TF2,47,65,74,19,33,89,95
Player0026,96,WormsAr,6,3,15,38,85,81,49
Player0037,97,Doom2dm,44,93,46,63,37,17,96
Player0018,98,TF2,43,23,37,73,63,53,51
Player0059,99,WormsAr,81,5,44,6,63,29,95
Player0057,100,SnL,31,26,35,1,96,100,6
