Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0004,1,WormsAr,100,69,93,80,42,8,85
Player0045,2,TF2,93,27,82,28,77,83,38
Player0041,3,TF2,76,28,67,23,3,85,23
Player0051,4,TF2,92,45,15,45,38,41,39
Player0026,5,SnL,9,87,35,41,98,88,11
Player0006,6,SnL,22,78,1,22,77,8,12
Player0046,7,SnL,7,27,6,62,80,52,86
Player0050,8,Doom2dm,64,60,89,84,8,77,38
Player003f,9,Doom2dm,80,45,43,21,35,20,38
Player0025,10,WormsAr,36,49,31,46,15,20,63
Player0060,11,WormsAr,90,26,59,54,7,1,71
Player0015,12,WormsAr,41,85,91,34,81,18,92
Player003d,13,TF2,70,34,75,40,84,3,52
Player0040,14,TF2,32,6,58,36,75,75,100
Player004f,15,Doom2dm,59,71,52,100,9,77,2
Player0037,16,TF2,16,85,8,86,71,78,65
Player001c,17,TF2,14,47,84,97,24,63,55
Player0011,18,SnL,81,55,57,29,33,23,83
Player005e,19,Doom2dm,97,50,81,49,39,65,58
Player0027,20,Doom2dm,92,10,91,33,48,37,60
Player004e,21,Doom2dm,38,59,100,89,14,14,14
Player001f,22,SnL,96,49,69,80,84,81,20
Player000d,23,WormsAr,69,43,4,2,93,30,25
Player0061,24,Doom2dm,17,56,11,94,89,26,7
Player0027,25,SnL,47,41,77,29,17,94,53
Player005b,26,TF2,41,86,7,14,23,5,88
Player005b,27,SnL,92,53,48,85,41,34,14
Player0003,28,Doom2dm,11,25,25,16,99,62,36
Player001a,29,TF2,74,51,93,96,96,32,61
Player0029,30,WormsAr,87,91,21,61,48,94,72
Player0034,31,SnL,28,76,78,2,90,90,64
Player001c,32,SnL,64,50,44,79,57,58,98
Player001c,33,TF2,30,98,91,60,6,62,98
Player0063,34,WormsAr,13,2,58,56,62,80,31
Player000d,35,Doom2dm,98,53,20,51,6,12,64
Player0001,36,Doom2dm,79,87,41,14,85,42,37
Player003b,37,SnL,32,86,56,13,62,85,66
Player0021,38,SnL,61,54,62,14,36,29,64
Player002a,39,WormsAr,20,41,19,10,80,36,76
Player004a,40,TF2,52,72,66,64,73,43,85
Player0039,41,SnL,9,69,37,3,99,59,16
Player0027,42,SnL,20,30,44,86,63,36,58
Player0023,43,SnL,67,78,83,69,69,63,38
Player0064,44,Doom2dm,29,9,41,61,70,82,68
Player0007,45,WormsAr,32,80,63,63,64,67,95
Player0031,46,WormsAr,75,14,43,97,48,43,74
Player0002,47,TF2,11,87,73,94,47,61,9
Player0044,48,WormsAr,82,91,67,59,88,53,40
Player0051,49,WormsAr,53,16,46,52,9,21,99
Player005a,50,WormsAr,37,31,83,3,77,69,84
Player0047,51,Doom2dm,10,74,41,69,67,77,40
Player0055,52,WormsAr,56,15,4,9,38,98,49
Player0037,53,TF2,54,15,39,63,3,82,15
Player0031,54,SnL,26,76,27,86,34,70,19
Player0040,55,Doom2dm,41,88,69,28,85,47,86
Player0062,56,Doom2dm,47,57,10,45,21,65,69
Player0019,57,SnL,10,48,78,12,64,99,12
Player0004,58,TF2,96,69,97,42,34,83,82
Player0016,59,TF2,54,92,14,68,56,87,7
Player0011,60,Doom2dm,42,91,38,15,24,29,46
Player005f,61,Doom2dm,91,24,88,15,60,35,62
Player001f,62,Doom2dm,96,85,2,59,91,98,100
Player004c,63,WormsAr,44,18,12,55,76,69,32
Player000b,64,Doom2dm,75,7,2,2,97,8,60
Player0023,65,Doom2dm,18,84,13,37,49,37,67
Player005e,66,Doom2dm,1,91,92,82,32,74,50
Player003c,67,SnL,26,96,55,95,61,60,91
Player000b,68,Doom2dm,3,31,14,87,62,68,48
Player0011,69,WormsAr,90,51,21,71,7,66,88
Player0018,70,WormsAr,28,8,5,72,1,18,86
Player0004,71,SnL,85,50,90,85,35,96,70
Player005e,72,TF2,1,84,11,90,37,5,1
Player004c,73,WormsAr,100,75,34,52,75,22,1
Player000e,74,TF2,34,85,10,26,93,11,100
Player001c,75,SnL,4,36,82,71,64,14,20
Player0046,76,Doom2dm,63,24,1,86,54,70,17
Player0030,77,Doom2dm,20,53,42,54,4,47,89
Player005c,78,TF2,43,6,48,31,92,66,64
Player0010,79,Doom2dm,10,7,59,26,79,62,11
Player0053,80,SnL,43,22,93,98,7,7,18
Player0026,81,Doom2dm,9,23,99,35,91,46,62
Player005a,82,TF2,79,67,74,20,62,38,49
Player0064,83,Doom2dm,86,30,91,33,48,54,63
Player004f,84,TF2,47,97,79,44,90,48,56
Player0022,85,WormsAr,79,30,19,54,43,4,42
Player0041,86,Doom2dm,64,88,88,15,27,84,2
Player0043,87,SnL,51,31,72,59,5,15,25
Player0016,88,WormsAr,65,23,45,4,76,87,57
Player0007,89,WormsAr,26,76,41,96,33,46,74
Player005f,90,Doom2dm,46,100,72,72,71,86,30
Player0002,91,Doom2dm,67,7,16,32,78,19,16
Player0054,92,SnL,89,53,17,11,3,12,58
Player0063,93,SnL,30,6,63,69,96,6,15
Player0029,94,WormsAr,91,25,12,62,30,74,69
Player0057,95,WormsAr,2,61,55,91,20,30,40
Player0061,96,WormsAr,100,24,58,70,17,53,73
Player000d,97,WormsAr,50,77,29,87,23,43,76
Player0044,98,TF2,63,1,65,12,76,94,2
Player0041,99,WormsAr,46,58,95,72,75,68,9
Player002c,100,TF2,49,73,59,38,83,9,24
