Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0011,1,TF2,35,70,43,53,96,34,2
Player0027,2,SnL,20,86,88,81,69,63,81
Player003c,3,SnL,30,24,32,10,20,40,58
Player0028,4,Doom2dm,40,56,90,48,85,86,62
Player0015,5,WormsAr,7,6,48,99,9,21,83
Player001b,6,Doom2dm,23,83,35,65,53,19,87
Player003d,7,TF2,72,12,30,99,6,63,97
Player0057,8,TF2,79,97,29,29,31,56,54
Player0015,9,Doom2dm,44,11,22,40,36,6,73
Player0030,10,SnL,51,8,72,54,46,68,26
Player0031,11,SnL,46,6,96,27,67,77,74
Player0028,12,Doom2dm,71,62,19,71,39,6,12
Player0007,13,TF2,12,67,13,41,95,85,24
Player0003,14,SnL,44,18,38,8,23,91,44
Player003e,15,WormsAr,53,100,21,54,79,28,65
Player0056,16,TF2,5,39,45,45,56,80,19
Player0008,17,WormsAr,32,5,3,53,9,55,5
Player001f,18,WormsAr,25,95,99,94,93,16,59
Player0050,19,Doom2dm,12,61,21,82,40,70,11
Player0037,20,TF2,23,24,28,10,17,62,25
Player002c,21,Doom2dm,86,59,27,51,64,21,4
Player0027,22,SnL,17,93,25,6,26,10,7
Player003b,23,SnL,77,96,61,83,89,67,50
Player0022,24,WormsAr,62,55,7,38,77,44,68
Player0017,25,TF2,79,53,35,60,15,22,84
Player0051,26,Doom2dm,80,10,46,43,15,90,78
Player0048,27,SnL,99,59,50,11,89,85,40
Player003b,28,SnL,74,38,90,77,13,53,25
Player005c,29,TF2,100,88,8,99,16,51,20
Player0050,30,WormsAr,79,69,21,12,39,12,93
Player0003,31,TF2,15,71,41,45,58,65,92
Player004c,32,TF2,79,85,89,60,93,73,30
Player0019,33,WormsAr,11,48,96,45,28,55,66
Player0020,34,Doom2dm,59,7,50,31,62,40,25
Player000b,35,WormsAr,78,46,20,89,72,29,30
Player0030,36,SnL,92,60,45,5,56,87,19
Player0060,37,WormsAr,4,64,42,39,30,91,85
Player004f,38,WormsAr,95,57,45,65,10,24,45
Player0017,39,Doom2dm,5,21,95,18,46,63,69
Player0050,40,SnL,6,34,84,58,48,24,10
Player000d,41,SnL,72,69,57,20,28,41,94
Player001d,42,TF2,98,48,27,94,35,73,24
Player0014,43,TF2,9,92,47,32,48,67,19
Player0049,44,TF2,37,51,51,35,60,53,81
Player0020,45,SnL,19,91,82,37,50,57,76
Player0062,46,SnL,6,89,19,13,50,61,5
Player0023,47,TF2,8,27,83,53,23,90,69
Player0017,48,Doom2dm,36,37,1,84,17,97,65
Player004b,49,Doom2dm,31,94,60,97,32,13,79
Player004d,50,SnL,57,60,23,68,83,94,80
Player0015,51,SnL,6,66,62,43,66,48,14
Player0013,52,TF2,52,91,77,51,55,80,32
Player0007,53,Doom2dm,64,77,9,60,100,62,60
Player0015,54,TF2,55,3,38,38,52,82,90
Player004a,55,TF2,39,37,95,26,11,14,73
Player0035,56,TF2,72,44,83,31,83,10,79
Player0039,57,SnL,93,8,18,42,36,62,90
Player0008,58,SnL,83,43,87,85,96,40,14
Player0031,59,SnL,80,99,88,91,72,42,85
Player000f,60,Doom2dm,72,9,35,45,7,99,50
Player0047,61,Doom2dm,77,33,34,7,95,78,83
Player000a,62,TF2,86,68,19,23,22,86,86
Player001a,63,SnL,67,34,34,83,47,98,47
Player0037,64,TF2,63,26,82,96,96,40,64
Player0041,65,Doom2dm,31,81,59,66,5,57,90
Player0006,66,SnL,15,97,77,6,11,56,95
Player0047,67,Doom2dm,32,57,81,39,85,63,25
Player0023,68,SnL,79,77,98,74,65,25,61
Player003c,69,WormsAr,30,74,100,52,62,15,4
Player0042,70,TF2,66,29,24,64,72,8,87
Player003e,71,TF2,52,83,6,20,68,67,55
Player0029,72,WormsAr,84,46,25,53,42,69,10
Player0059,73,SnL,82,11,96,55,46,88,26
Player0032,74,SnL,33,74,50,83,65,95,81
Player0022,75,WormsAr,22,19,24,49,1,42,30
Player0034,76,Doom2dm,95,47,86,85,52,27,51
Player005c,77,TF2,87,20,63,1,91,71,2
Player002d,78,WormsAr,31,4,24,95,96,56,56
Player0009,79,TF2,37,25,7,41,93,58,43
Player0008,80,Doom2dm,16,98,37,29,28,88,59
Player0014,81,WormsAr,80,100,55,20,5,41,51
Player0027,82,TF2,47,55,47,61,67,77,65
Player0026,83,Doom2dm,6,70,24,72,24,14,1
Player003c,84,SnL,100,23,84,42,4,83,26
Player0025,85,WormsAr,84,87,94,80,26,7,24
Player005b,86,WormsAr,57,38,40,85,82,43,95
Player000d,87,TF2,45,27,65,64,15,26,96
Player001c,88,WormsAr,45,62,99,14,52,83,35
Player005c,89,SnL,56,33,85,75,38,69,95
Player0043,90,WormsAr,52,30,9,40,52,65,44
Player0011,91,WormsAr,63,68,42,54,11,72,21
Player0048,92,Doom2dm,80,14,13,20,83,73,26
Player0044,93,SnL,78,97,52,40,30,13,8
Player0044,94,Doom2dm,18,48,79,30,20,86,26
Player0007,95,WormsAr,58,47,88,63,83,75,49
Player000f,96,Doom2dm,37,44,53,50,78,14,24
Player0008,97,Doom2dm,26,96,10,94,56,2,60
Player005c,98,WormsAr,4,75,56,20,37,64,46
Player0008,99,Doom2dm,34,22,77,52,85,77,96
Player004e,100,SnL,81,56,54,88,92,76,55
