Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player003b,1,Doom2dm,12,73,58,19,12,33,52
Player004a,2,TF2,45,85,91,3,26,76,33
Player002e,3,SnL,1,56,91,14,55,55,6
Player0010,4,WormsAr,31,37,22,34,70,7,82
Player0020,5,SnL,50,24,24,32,4,72,96
Player0061,6,Doom2dm,74,40,6,42,99,98,66
Player0064,7,WormsAr,19,13,76,84,97,54,81
Player0005,8,SnL,90,76,84,26,58,2,49
Player0003,9,SnL,79,59,59,92,88,27,97
Player0037,10,WormsAr,24,95,64,51,70,84,84
Player0034,11,WormsAr,20,40,47,38,88,2,36
Player0057,12,SnL,86,97,32,66,34,58,26
Player0011,13,TF2,97,65,85,92,7,98,11
Player0026,14,TF2,23,46,46,56,99,17,69
Player0059,15,TF2,78,6,18,76,38,80,81
Player0044,16,TF2,9,62,91,40,5,26,22
Player004a,17,TF2,56,81,52,30,84,34,78
Player0043,18,Doom2dm,17,68,99,61,26,75,62
Player0006,19,WormsAr,23,27,52,68,17,66,90
Player001e,20,Doom2dm,42,28,21,57,37,61,45
Player0037,21,SnL,95,13,59,41,54,22,85
Player003d,22,SnL,28,56,100,35,10,91,60
Player0032,23,TF2,60,52,5,39,71,42,99
Player001e,24,WormsAr,95,68,63,57,39,4,29
Player0051,25,TF2,54,74,92,97,71,63,82
Player005b,26,TF2,75,16,27,42,11,84,62
Player0050,27,SnL,72,99,46,36,29,26,90
Player003d,28,WormsAr,4,48,10,7,40,12,25
Player0025,29,Doom2dm,5,71,74,59,53,6,34
Player0005,30,Doom2dm,4,74,69,32,91,95,17
Player005f,31,SnL,39,92,91,13,29,90,88
Player0064,32,TF2,92,63,55,9,22,49,85
Player0046,33,WormsAr,30,39,91,2,95,87,41
Player0024,34,TF2,56,1,85,8,4,5,58
Player0018,35,TF2,28,86,92,90,25,64,42
Player0036,36,Doom2dm,88,29,23,80,73,38,76
Player005c,37,TF2,10,38,82,52,90,64,49
Player002b,38,WormsAr,24,76,1,68,90,23,55
Player0061,39,TF2,82,91,82,88,51,11,81
Player0044,40,Doom2dm,31,23,98,36,93,48,21
Player0035,41,Doom2dm,6,28,16,83,57,57,63
Player0019,42,SnL,19,22,64,63,14,85,59
Player004d,43,Doom2dm,20,47,60,54,6,96,27
Player0014,44,WormsAr,13,28,92,51,34,9,91
Player004d,45,WormsAr,4,94,73,100,37,34,74
Player0008,46,SnL,22,20,66,77,11,93,88
Player003f,47,SnL,83,22,8,56,15,17,90
Player0043,48,TF2,66,78,47,98,55,74,89
Player0002,49,SnL,22,21,71,40,25,2,100
Player0045,50,Doom2dm,66,99,90,49,62,36,27
Player002b,51,WormsAr,83,59,21,7,61,59,79
Player000b,52,SnL,66,89,61,27,61,7,22
Player0046,53,TF2,11,44,46,47,85,77,76
Player004f,54,Doom2dm,88,23,1,89,83,62,29
Player002e,55,WormsAr,25,84,30,43,82,55,80
Player003a,56,Doom2dm,23,35,55,43,42,77,10
Player003f,57,WormsAr,14,14,79,26,51,43,34
Player0009,58,TF2,51,74,6,72,29,16,59
Player0037,59,Doom2dm,86,75,17,36,51,64,83
Player0014,60,WormsAr,60,72,27,84,42,82,12
Player0040,61,TF2,52,79,17,31,88,86,96
Player0029,62,TF2,35,28,60,64,15,23,31
Player0037,63,Doom2dm,9,64,98,33,70,30,42
Player003a,64,WormsAr,2,65,77,82,83,75,67
Player001e,65,Doom2dm,3,17,16,55,80,52,28
Player001e,66,Doom2dm,1,5,22,28,25,30,56
Player005d,67,TF2,69,37,31,85,16,34,16
Player003c,68,Doom2dm,70,40,94,89,94,68,40
Player002e,69,WormsAr,49,52,10,13,58,48,57
Player0019,70,SnL,4,46,87,18,36,85,74
Player0038,71,WormsAr,81,4,78,7,17,95,15
Player005f,72,TF2,88,39,36,11,42,29,40
Player0045,73,Doom2dm,40,80,7,60,8,94,85
Player0059,74,WormsAr,78,85,5,20,75,65,61
Player0012,75,WormsAr,40,5,11,70,64,50,97
Player000c,76,Doom2dm,75,9,22,30,10,69,74
Player000a,77,TF2,8,20,90,68,53,31,28
Player001c,78,Doom2dm,30,2,72,65,50,98,66
Player0031,79,SnL,43,44,18,14,5,53,21
Player000e,80,WormsAr,55,66,70,82,93,32,35
Player0013,81,Doom2dm,16,72,59,2,83,63,38
Player0030,82,SnL,37,59,84,74,96,24,60
Player005c,83,SnL,38,86,78,62,91,22,33
Player0006,84,TF2,34,28,70,56,60,71,39
Player0036,85,TF2,98,71,90,37,64,57,42
Player002f,86,WormsAr,16,73,96,5,48,71,92
Player004d,87,SnL,100,69,87,98,9,62,55
Player002f,88,WormsAr,87,53,48,30,57,47,63
Player0057,89,WormsAr,23,18,71,87,83,13,13
Player0064,90,WormsAr,65,32,57,71,28,76,99
Player0037,91,WormsAr,38,44,44,31,41,100,72
Player0055,92,WormsAr,70,54,8,34,2,71,53
Player005b,93,SnL,4,61,58,14,58,18,47
Player0020,94,TF2,81,36,75,60,31,46,98
Player0025,95,WormsAr,62,78,73,22,61,18,80
Player000e,96,Doom2dm,84,43,92,63,58,26,14
Player0016,97,TF2,33,43,79,9,44,68,85
Player0003,98,WormsAr,91,26,44,96,11,36,14
Player0001,99,SnL,100,19,41,52,99,65,63
Player002c,100,WormsAr,93,76,83,42,3,53,36
