Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player002f,1,TF2,70,46,16,3,71,9,35
Player0018,2,TF2,81,44,91,1,75,4,81
Player005c,3,Doom2dm,13,66,92,18,70,51,31
Player0034,4,TF2,32,67,56,10,3,64,94
Player0031,5,SnL,1,88,77,92,94,51,30
Player0055,6,TF2,38,88,53,65,12,7,16
Player002f,7,Doom2dm,73,46,56,76,45,25,19
Player000b,8,TF2,17,31,70,72,20,7,11
Player0056,9,Doom2dm,96,35,53,95,47,49,57
Player0007,10,WormsAr,18,19,17,34,92,36,68
Player0007,11,SnL,19,23,73,79,18,12,33
Player000b,12,TF2,7,18,14,40,48,80,52
Player001a,13,SnL,2,29,51,15,81,54,59
Player0016,14,Doom2dm,51,6,52,64,77,99,22
Player0007,15,SnL,39,82,70,27,100,26,4
Player0009,16,WormsAr,34,30,44,42,49,37,11
Player0030,17,TF2,94,60,11,46,70,46,9
Player004f,18,SnL,63,11,65,41,97,50,36
Player0013,19,SnL,53,52,66,86,87,53,86
Player002b,20,Doom2dm,32,35,1,22,87,1,11
Player0057,21,TF2,1,15,44,92,97,78,59
Player0027,22,TF2,73,62,64,27,15,12,45
Player0029,23,Doom2dm,87,23,19,21,99,41,46
Player002b,24,Doom2dm,89,33,48,17,64,43,23
Player003d,25,WormsAr,37,65,19,8,23,58,66
Player003e,26,WormsAr,74,11,74,31,66,5,48
Player0013,27,SnL,86,37,13,83,3,36,7
Player0023,28,Doom2dm,86,76,31,88,13,91,91
Player0054,29,TF2,3,8,19,43,84,46,91
Player0064,30,TF2,95,27,85,95,48,70,7
Player0020,31,TF2,82,99,60,68,17,81,64
Player0029,32,Doom2dm,40,82,51,69,35,53,14
Player0040,33,Doom2dm,74,58,31,89,72,26,73
Player0040,34,SnL,15,93,38,82,22,55,54
Player002f,35,Doom2dm,21,32,95,70,41,58,29
Player0017,36,SnL,61,9,17,70,20,44,79
Player003f,37,SnL,83,82,51,26,94,36,56
Player0034,38,WormsAr,55,73,100,3,43,58,14
Player0007,39,SnL,81,70,14,61,28,96,85
Player0008,40,TF2,17,32,45,35,16,86,49
Player0064,41,WormsAr,90,10,91,46,42,37,92
Player004f,42,WormsAr,31,22,83,99,10,39,75
Player0007,43,TF2,96,18,21,70,47,20,37
Player004f,44,WormsAr,53,71,8,46,29,8,14
Player005d,45,SnL,94,92,77,39,91,18,21
Player005b,46,SnL,26,9,31,89,81,82,45
Player0020,47,WormsAr,54,52,86,11,21,64,74
Player0038,48,SnL,36,17,93,7,81,69,28
Player0054,49,Doom2dm,72,79,48,1,16,76,20
Player000f,50,WormsAr,83,11,99,55,46,5,2
Player003f,51,SnL,53,51,80,57,6,3,96
Player0007,52,TF2,27,63,68,90,65,28,60
Player0033,53,WormsAr,43,30,93,82,86,17,53
Player0014,54,WormsAr,4,39,50,66,13,60,69
Player004d,55,Doom2dm,68,96,56,90,44,31,10
Player004f,56,SnL,74,81,14,45,50,28,7
Player003d,57,WormsAr,47,38,6,68,43,78,37
Player002e,58,WormsAr,57,87,37,90,27,15,31
Player0062,59,Doom2dm,5,3,41,59,71,8,71
Player0050,60,Doom2dm,65,5,52,79,54,19,6
Player000a,61,TF2,43,18,32,63,1,46,55
Player0042,62,SnL,30,8,39,79,82,12,43
Player003e,63,Doom2dm,81,13,12,80,12,60,99
Player0005,64,TF2,62,36,76,71,82,16,90
Player000a,65,Doom2dm,91,75,54,1,41,2,53
Player004a,66,TF2,17,6,40,28,84,70,51
Player0018,67,SnL,72,34,66,13,30,35,82
Player0016,68,TF2,69,90,93,46,61,96,9
Player0034,69,Doom2dm,100,74,82,67,8,89,46
Player0049,70,Doom2dm,21,19,36,67,70,91,72
Player0020,71,WormsAr,40,90,23,55,21,44,48
Player0035,72,SnL,3,29,19,26,21,35,94
Player001b,73,TF2,12,33,56,61,61,31,62
Player0042,74,TF2,37,71,37,61,45,60,78
Player0016,75,SnL,1,92,94,10,64,8,57
Player002e,76,WormsAr,17,30,73,71,24,12,16
Player000f,77,SnL,46,5,37,87,6,97,87
Player0064,78,Doom2dm,15,8,44,47,67,60,71
Player005a,79,Doom2dm,95,15,36,30,33,67,43
Player004c,80,Doom2dm,75,98,59,73,17,72,55
Player0045,81,Doom2dm,58,37,38,10,46,60,6
Player000a,82,SnL,77,35,5,45,12,7,66
Player002d,83,WormsAr,50,14,21,58,24,82,13
Player0029,84,TF2,66,61,62,55,62,85,48
Player0011,85,SnL,30,97,79,73,65,50,91
Player0005,86,Doom2dm,87,50,87,67,49,27,26
Player001e,87,WormsAr,28,2,82,81,40,43,56
Player002b,88,TF2,65,92,18,70,60,78,93
Player0042,89,WormsAr,90,85,50,43,79,78,81
Player001e,90,SnL,72,87,67,96,83,56,100
Player003f,91,WormsAr,57,94,7,95,47,50,10
Player0052,92,SnL,70,64,69,13,91,61,85
Player0001,93,SnL,22,90,97,95,80,37,61
Player005e,94,Doom2dm,2,46,62,78,28,96,67
Player0049,95,SnL,45,11,64,19,26,82,7
Player0053,96,TF2,55,83,70,37,7,67,61
Player0063,97,WormsAr,14,18,43,4,75,7,42
Player0031,98,SnL,75,40,42,40,1,19,20
Player0033,99,WormsAr,17,19,37,45,78,59,87
Player001f,100,SnL,5,98,88,14,26,76,68
