Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player002c,1,TF2,84,53,81,86,36,53,4
Player0017,2,TF2,43,23,62,44,43,87,77
Player0005,3,SnL,90,11,51,5,72,42,91
Player0050,4,Doom2dm,72,24,24,10,99,5,63
Player0045,5,WormsAr,28,94,87,83,51,76,32
Player004a,6,Doom2dm,41,26,39,98,77,82,100
Player0038,7,TF2,34,24,85,10,19,78,75
Player0041,8,TF2,77,70,98,23,45,33,53
Player0029,9,TF2,81,18,9,35,44,31,99
Player002e,10,TF2,37,26,23,27,68,34,29
Player0059,11,WormsAr,77,10,92,68,11,44,24
Player0021,12,SnL,96,39,46,91,63,60,90
Player001e,13,WormsAr,85,45,12,89,39,25,24
Player0040,14,SnL,75,84,39,73,24,12,28
Player0057,15,WormsAr,18,97,48,64,15,39,38
Player0028,16,WormsAr,61,75,56,2,45,29,54
Player003d,17,WormsAr,77,36,12,84,32,90,25
Player0004,18,TF2,18,86,43,40,45,79,76
Player0047,19,WormsAr,72,59,50,84,49,61,78
Player004a,20,SnL,36,22,49,70,68,93,71
Player0001,21,Doom2dm,98,26,46,39,99,81,94
Player0034,22,WormsAr,61,69,46,90,75,48,18
Player005d,23,SnL,72,58,76,33,25,79,15
Player003f,24,WormsAr,68,48,49,67,30,75,55
Player002c,25,SnL,17,46,28,100,32,52,6
Player0018,26,WormsAr,3,49,93,31,1,28,59
Player000a,27,SnL,95,50,100,86,20,24,81
Player0012,28,SnL,79,62,13,54,85,1,92
Player0049,29,Doom2dm,18,6,39,54,98,2,13
Player0062,30,Doom2dm,5,46,46,99,46,38,17
Player002b,31,SnL,48,74,76,65,50,65,83
Player003f,32,TF2,80,54,92,30,61,41,92
Player0020,33,Doom2dm,79,81,64,32,78,82,39
Player0063,34,WormsAr,29,82,6,38,64,68,32
Player003e,35,SnL,52,61,14,87,26,88,19
Player0042,36,SnL,33,64,1,61,72,25,100
Player0045,37,TF2,81,59,61,20,51,55,31
Player0019,38,TF2,39,70,79,24,56,74,35
Player0048,39,SnL,10,24,5,86,4,93,50
Player0059,40,TF2,84,37,83,97,98,76,10
Player000d,41,SnL,71,77,31,40,78,17,20
Player0022,42,WormsAr,61,67,59,42,35,70,38
Player0053,43,WormsAr,2,39,8,38,12,46,93
Player0034,44,SnL,62,49,51,35,76,5,4
Player001b,45,WormsAr,86,69,97,25,25,63,6
Player003f,46,TF2,4,52,47,53,43,96,96
Player004f,47,Doom2dm,31,91,31,73,14,3,85
Player0022,48,SnL,56,58,95,67,84,3,30
Player005c,49,WormsAr,60,19,20,61,47,65,69
Player0048,50,TF2,41,4,84,44,28,44,17
Player004b,51,TF2,76,4,68,67,77,83,17
Player0035,52,WormsAr,88,27,93,33,66,97,84
Player003b,53,TF2,31,67,51,76,26,43,81
Player0020,54,SnL,57,14,86,25,63,81,36
Player001d,55,Doom2dm,33,2,38,25,83,35,46
Player003e,56,Doom2dm,51,21,3,67,3,43,12
Player001d,57,Doom2dm,81,83,67,19,13,32,13
Player001c,58,WormsAr,8,50,32,26,73,87,98
Player004a,59,SnL,62,50,85,69,91,39,85
Player0012,60,WormsAr,51,38,26,79,60,64,59
Player004b,61,Doom2dm,31,5,31,35,74,15,78
Player0053,62,SnL,84,22,70,96,95,27,87
Player003f,63,TF2,67,98,94,67,25,20,61
Player0001,64,TF2,44,91,69,54,62,52,1
Player005e,65,TF2,45,48,58,42,40,75,66
Player005d,66,SnL,58,70,43,65,31,66,78
Player005a,67,TF2,27,80,22,20,59,14,99
Player0044,68,WormsAr,63,27,96,48,50,87,25
Player005c,69,SnL,2,23,48,85,82,89,15
Player0041,70,TF2,95,40,93,21,21,63,31
Player0032,71,TF2,3,17,27,46,34,81,4
Player0021,72,SnL,94,20,5,46,85,68,50
Player005c,73,TF2,30,26,7,44,50,65,93
Player0047,74,SnL,77,8,29,69,79,50,22
Player0002,75,SnL,70,82,66,23,56,60,86
Player0057,76,Doom2dm,14,63,99,76,8,59,16
Player0003,77,WormsAr,22,80,38,19,48,40,68
Player000a,78,WormsAr,14,85,74,45,97,32,67
Player004b,79,TF2,40,5,70,85,3,95,14
Player0038,80,TF2,99,8,91,93,36,85,18
Player000f,81,Doom2dm,47,70,8,38,86,34,71
Player0054,82,SnL,64,89,22,17,93,24,7
Player0049,83,SnL,12,46,4,25,68,74,52
Player0056,84,SnL,53,37,47,100,13,17,21
Player0042,85,Doom2dm,25,12,80,58,96,77,11
Player0031,86,TF2,76,12,75,9,27,60,21
Player0038,87,SnL,41,33,26,36,40,87,82
Player0033,88,TF2,7,4,26,43,79,37,15
Player0034,89,SnL,39,21,26,18,70,59,89
Player0055,90,WormsAr,94,68,19,73,3,4,13
Player001f,91,TF2,6,81,91,33,67,84,37
Player004d,92,Doom2dm,67,89,59,48,29,50,35
Player0012,93,TF2,25,42,47,63,12,25,80
Player003c,94,TF2,44,88,93,95,25,5,68
Player0008,95,SnL,52,23,84,23,92,20,74
Player0003,96,TF2,37,40,14,91,23,26,86
Player002e,97,Doom2dm,33,30,32,56,79,42,98
Player003f,98,SnL,97,57,93,57,14,42,54
Player0013,99,Doom2dm,12,75,89,63,13,52,29
Player0043,100,SnL,47,69,51,2,18,43,68
