Event,EarnedRank,RankScore,Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Table_0001,204,669,Player0010,75.0,WormsAr,76.0,71.0,98.0,96.0,7.0,83.0,85.0
Table_0001,51,832,Player0010,90.0,Doom2dm,44.0,56.0,45.0,18.0,75.0,53.0,98.0
Table_0001,46,693,Player0010,32.0,TF2,17.0,21.0,44.0,42.0,76.0,32.0,60.0
Table_0001,177,360,Player0010,30.0,SnL,44.0,18.0,75.0,34.0,19.0,16.0,1.0
Table_0002,34,522,Player0010,73.0,SnL,34.0,38.0,8.0,71.0,89.0,40.0,3.0
Table_0002,5,1059,Player0010,8.0,Doom2dm,73.0,81.0,66.0,86.0,98.0,89.0,95.0
Table_0002,139,721,Player0010,39.0,TF2,13.0,75.0,84.0,15.0,29.0,72.0,94.0
Table_0002,214,474,Player0010,15.0,WormsAr,78.0,56.0,19.0,84.0,9.0,73.0,99.0
Table_0003,81,763,Player0010,57.0,SnL,84.0,9.0,98.0,75.0,66.0,3.0,68.0
Table_0003,128,756,Player0010,94.0,Doom2dm,88.0,13.0,94.0,60.0,46.0,34.0,53.0
Table_0003,13,1123,Player0010,26.0,TF2,97.0,6.0,85.0,17.0,92.0,48.0,74.0
Table_0003,115,583,Player0010,33.0,WormsAr,99.0,64.0,96.0,46.0,48.0,26.0,13.0
Table_0004,26,492,Player0010,4.0,SnL,24.0,43.0,11.0,52.0,91.0,29.0,1.0
Table_0004,63,555,Player0010,27.0,Doom2dm,51.0,63.0,34.0,76.0,68.0,56.0,20.0
Table_0004,58,748,Player0010,83.0,TF2,17.0,61.0,56.0,87.0,76.0,94.0,8.0
Table_0004,77,465,Player0010,49.0,WormsAr,48.0,35.0,1.0,56.0,66.0,32.0,41.0
Table_0005,102,909,Player0010,46.0,SnL,20.0,3.0,55.0,38.0,56.0,93.0,58.0
Table_0005,52,812,Player0010,79.0,Doom2dm,10.0,7.0,59.0,26.0,79.0,62.0,11.0
Table_0005,22,827,Player0010,58.0,TF2,58.0,35.0,3.0,37.0,91.0,83.0,40.0
Table_0005,81,531,Player0010,4.0,WormsAr,31.0,37.0,22.0,34.0,70.0,7.0,82.0
Table_0006,135,573,Player0010,51.0,WormsAr,26.0,13.0,45.0,45.0,43.0,59.0,16.0
Table_0006,64,874,Player0010,14.0,Doom2dm,23.0,10.0,79.0,37.0,69.0,52.0,59.0
Table_0006,29,960,Player0010,31.0,TF2,22.0,7.0,11.0,72.0,89.0,99.0,75.0
Table_0007,25,1092,Player0010,45.0,Doom2dm,10.0,9.0,73.0,23.0,92.0,69.0,84.0
Table_0007,14,892,Player0010,68.0,TF2,44.0,67.0,55.0,64.0,97.0,58.0,82.0
Table_0007,172,288,Player0010,86.0,WormsAr,18.0,91.0,32.0,22.0,28.0,44.0,31.0
Table_0008,23,711,Player0010,52.0,SnL,22.0,60.0,19.0,12.0,88.0,49.0,64.0
Table_0008,54,1064,Player0010,8.0,Doom2dm,85.0,69.0,58.0,16.0,79.0,98.0,86.0
Table_0008,39,882,Player0010,31.0,TF2,94.0,70.0,61.0,20.0,85.0,62.0,46.0
Table_0008,85,751,Player0010,3.0,WormsAr,2.0,81.0,62.0,6.0,63.0,54.0,100.0
Table_0009,78,464,Player0010,39.0,WormsAr,86.0,22.0,9.0,67.0,66.0,5.0,56.0
Table_0009,97,765,Player0010,8.0,SnL,27.0,16.0,59.0,16.0,59.0,76.0,5.0
