Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0003,1,Doom2dm,4,84,49,9,90,56,7
Player0014,2,Doom2dm,43,88,16,26,27,32,47
Player0042,3,WormsAr,4,53,4,70,26,18,40
Player0057,4,TF2,12,35,82,84,1,97,40
Player0060,5,WormsAr,8,32,36,93,11,88,14
Player000d,6,TF2,15,41,21,48,61,61,85
Player0050,7,TF2,88,66,85,94,16,100,8
Player0042,8,TF2,36,68,76,2,95,75,36
Player0060,9,TF2,50,73,39,48,90,76,13
Player0036,10,TF2,86,3,80,53,47,80,12
Player0052,11,TF2,74,17,73,53,6,23,68
Player003a,12,TF2,54,49,87,42,21,75,78
Player0001,13,Doom2dm,97,63,41,69,6,72,64
Player0061,14,Doom2dm,49,46,38,62,9,89,45
Player004d,15,TF2,8,81,56,9,4,80,85
Player0034,16,WormsAr,9,6,84,14,34,47,95
Player0005,17,SnL,73,58,51,9,62,26,39
Player0001,18,TF2,98,12,91,44,98,8,89
Player0028,19,SnL,85,36,52,27,79,12,98
Player004b,20,TF2,22,95,9,39,19,55,51
Player004c,21,Doom2dm,72,64,42,74,83,76,52
Player0044,22,Doom2dm,86,80,50,26,80,81,7
Player0053,23,TF2,40,42,56,9,2,91,15
Player000a,24,SnL,99,82,93,87,54,59,44
Player002a,25,SnL,37,69,68,36,91,100,39
Player0039,26,SnL,20,36,51,4,58,57,94
Player003d,27,Doom2dm,90,22,16,22,40,33,16
Player0062,28,Doom2dm,1,77,24,95,6,12,11
Player003d,29,WormsAr,36,52,28,80,69,16,68
Player0061,30,SnL,2,38,16,76,28,8,15
Player0063,31,Doom2dm,4,36,16,41,100,91,77
Player001c,32,SnL,56,7,65,49,91,54,81
Player0006,33,SnL,53,36,46,43,61,6,9
Player001f,34,Doom2dm,31,60,52,47,28,8,14
Player0035,35,WormsAr,54,89,14,30,59,24,47
Player0042,36,SnL,87,58,33,70,87,9,53
Player0037,37,TF2,30,60,57,3,2,83,22
Player003f,38,WormsAr,92,45,48,46,72,81,79
Player0041,39,SnL,50,55,4,42,74,48,61
Player0060,40,SnL,14,97,100,81,95,48,46
Player001a,41,TF2,19,44,1,76,17,29,1
Player0021,42,WormsAr,12,1,4,18,16,97,31
Player0042,43,SnL,46,44,57,11,82,3,94
Player0021,44,Doom2dm,91,33,80,42,25,48,21
Player0053,45,TF2,10,30,71,66,74,73,2
Player0063,46,WormsAr,51,41,94,68,11,18,56
Player005f,47,WormsAr,98,59,58,69,86,81,42
Player003e,48,WormsAr,48,5,10,36,77,95,15
Player0053,49,Doom2dm,69,47,87,7,66,87,88
Player004c,50,TF2,82,100,40,37,100,36,3
Player002b,51,WormsAr,12,11,20,75,65,37,91
Player0046,52,TF2,88,28,93,1,52,41,98
Player004b,53,TF2,79,81,73,77,91,76,21
Player0041,54,Doom2dm,28,35,13,78,42,9,94
Player0025,55,Doom2dm,24,86,25,22,91,53,21
Player0002,56,Doom2dm,74,2,52,87,31,90,81
Player0044,57,WormsAr,39,58,2,61,30,40,79
Player001e,58,WormsAr,70,19,72,54,4,100,20
Player0029,59,SnL,20,95,99,35,23,44,17
Player0041,60,TF2,59,29,33,50,72,87,4
Player005c,61,SnL,69,50,85,72,69,50,36
Player0047,62,TF2,21,34,70,79,79,69,68
Player0036,63,WormsAr,99,83,78,12,69,5,31
Player0011,64,TF2,54,69,22,70,5,53,98
Player0062,65,Doom2dm,62,15,94,29,4,33,35
Player001f,66,SnL,23,53,20,42,24,80,54
Player0021,67,TF2,28,71,40,79,68,3,74
Player001d,68,SnL,65,89,85,50,15,48,58
Player0024,69,TF2,37,15,16,89,18,34,15
Player0061,70,Doom2dm,96,1,70,28,13,2,27
Player0028,71,Doom2dm,85,8,47,29,75,28,48
Player004e,72,Doom2dm,85,55,89,58,9,15,24
Player0013,73,SnL,4,99,50,52,60,41,34
Player0027,74,WormsAr,38,85,37,53,97,49,50
Player0008,75,SnL,43,37,71,41,61,87,7
Player003c,76,SnL,69,15,83,48,66,33,67
Player002b,77,SnL,48,74,33,48,46,42,64
Player0029,78,Doom2dm,19,48,86,3,11,22,45
Player005e,79,SnL,66,87,83,75,31,48,95
Player0016,80,WormsAr,95,19,91,84,21,23,76
Player0007,81,SnL,84,46,35,68,90,76,27
Player0017,82,SnL,54,26,20,25,71,82,41
Player0056,83,TF2,74,3,33,3,60,13,87
Player001a,84,WormsAr,6,23,1,55,15,57,5
Player0009,85,WormsAr,82,36,89,4,98,82,53
Player0033,86,SnL,69,9,64,48,65,6,79
Player0052,87,Doom2dm,61,56,48,97,53,8,99
Player0025,88,Doom2dm,83,32,81,30,23,30,88
Player0016,89,Doom2dm,18,88,56,60,81,11,63
Player0058,90,TF2,16,87,41,53,23,74,55
Player0043,91,WormsAr,2,46,79,67,94,75,95
Player0053,92,Doom2dm,98,35,13,8,31,6,87
Player004f,93,SnL,33,52,69,49,85,68,96
Player0047,94,SnL,63,34,18,7,37,3,26
Player0019,95,WormsAr,89,7,30,21,37,11,48
Player0033,96,Doom2dm,25,47,87,47,21,10,19
Player0022,97,SnL,78,44,64,63,44,16,92
Player0050,98,TF2,28,70,59,5,87,69,45
Player003f,99,TF2,65,94,33,17,85,82,58
Player004c,100,Doom2dm,75,83,14,5,43,68,77
