Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0030,1,WormsAr,75,81,17,31,91,70,72
Player004b,2,WormsAr,76,69,22,26,45,40,93
Player004f,3,TF2,95,49,11,36,12,23,38
Player001d,4,Doom2dm,15,69,96,48,8,42,84
Player001f,5,SnL,48,47,82,14,33,53,19
Player0036,6,Doom2dm,14,62,76,4,22,36,16
Player0028,7,WormsAr,23,82,4,89,31,84,53
Player000e,8,TF2,69,78,32,24,79,30,18
Player0060,9,SnL,100,72,53,79,42,7,83
Player0052,10,TF2,51,92,74,89,59,4,56
Player003d,11,SnL,99,55,20,95,88,35,50
Player001a,12,WormsAr,10,54,95,58,48,23,12
Player003f,13,WormsAr,51,17,85,16,40,36,49
Player0032,14,TF2,10,26,92,24,79,59,76
Player0036,15,SnL,27,45,70,44,69,39,82
Player001b,16,Doom2dm,74,64,3,82,85,66,94
Player0044,17,TF2,57,4,49,64,68,22,90
Player0059,18,Doom2dm,48,25,4,6,94,7,18
Player0064,19,WormsAr,16,26,82,43,47,27,65
Player0049,20,TF2,4,45,62,62,71,14,41
Player000d,21,Doom2dm,46,4,5,66,1,38,70
Player001b,22,WormsAr,26,42,87,81,93,87,96
Player0009,23,SnL,81,86,17,22,72,66,13
Player0015,24,WormsAr,31,31,74,35,17,26,53
Player0009,25,Doom2dm,57,5,41,38,25,40,3
Player0027,26,TF2,51,51,91,70,30,33,92
Player0025,27,TF2,58,28,36,25,22,2,27
Player0030,28,Doom2dm,97,95,96,37,50,28,83
Player0056,29,WormsAr,97,87,100,64,44,9,55
Player003c,30,SnL,30,85,2,92,24,36,42
Player0008,31,TF2,69,50,33,11,89,65,54
Player004e,32,Doom2dm,47,36,25,49,19,57,13
Player005a,33,WormsAr,31,38,53,35,40,79,44
Player000a,34,SnL,62,28,23,87,40,81,6
Player0051,35,SnL,71,97,29,15,4,18,85
Player0045,36,TF2,73,1,47,64,26,9,39
Player0040,37,TF2,23,66,67,58,55,43,61
Player0021,38,TF2,96,38,11,100,5,22,89
Player0032,39,Doom2dm,7,40,82,38,40,14,18
Player0059,40,WormsAr,64,17,42,25,81,70,60
Player0034,41,SnL,53,59,51,30,53,30,36
Player001f,42,SnL,42,36,58,1,36,95,33
Player0001,43,SnL,68,56,1,2,29,75,20
Player005c,44,WormsAr,73,13,79,8,70,95,24
Player0010,45,Doom2dm,10,9,73,23,92,69,84
Player005b,46,TF2,88,67,78,31,5,54,72
Player005f,47,Doom2dm,6,7,88,84,52,92,25
Player001b,48,TF2,13,62,88,20,45,22,1
Player0055,49,SnL,3,27,62,92,7,70,64
Player0006,50,WormsAr,68,45,7,22,2,10,66
Player0060,51,SnL,41,49,78,22,36,78,69
Player002e,52,SnL,15,9,85,48,45,55,53
Player001b,53,TF2,56,44,13,3,96,23,53
Player0064,54,TF2,55,2,34,15,69,76,93
Player0056,55,WormsAr,30,18,40,87,34,75,56
Player003f,56,Doom2dm,95,88,54,5,5,73,42
Player001d,57,Doom2dm,82,59,36,60,80,29,53
Player0036,58,SnL,32,13,48,41,49,91,62
Player004a,59,TF2,5,84,93,23,37,17,93
Player0029,60,WormsAr,32,51,69,82,22,24,77
Player0033,61,Doom2dm,57,79,13,72,54,84,19
Player0048,62,Doom2dm,65,54,78,6,13,30,46
Player001e,63,WormsAr,27,43,31,53,17,34,34
Player003d,64,WormsAr,74,91,20,40,12,46,6
Player000a,65,WormsAr,100,29,71,20,66,16,45
Player0053,66,Doom2dm,25,36,81,32,88,97,41
Player005f,67,WormsAr,8,27,19,63,6,85,12
Player0029,68,TF2,50,85,38,99,16,77,83
Player003c,69,TF2,80,69,38,22,10,100,22
Player005a,70,SnL,86,75,56,29,55,41,44
Player005b,71,TF2,87,84,94,89,6,58,68
Player0004,72,WormsAr,95,3,18,12,55,11,65
Player0021,73,SnL,83,35,99,46,68,20,72
Player0032,74,Doom2dm,80,38,39,62,95,4,38
Player002d,75,TF2,92,70,39,28,25,84,54
Player005a,76,Doom2dm,57,2,42,71,86,10,50
Player0049,77,Doom2dm,7,15,78,68,86,69,17
Player0002,78,WormsAr,64,44,29,91,86,3,81
Player0056,79,Doom2dm,19,79,29,92,73,81,87
Player0022,80,WormsAr,36,68,85,17,54,6,76
Player0029,81,TF2,47,5,92,24,22,40,77
Player0031,82,SnL,42,9,77,61,62,32,94
Player0058,83,WormsAr,54,33,84,29,93,44,31
Player0032,84,SnL,6,37,67,55,54,29,92
Player0063,85,WormsAr,65,9,55,37,35,76,59
Player0056,86,SnL,52,17,39,37,77,36,45
Player0060,87,SnL,60,96,92,41,85,58,39
Player0002,88,TF2,73,2,50,72,7,6,90
Player0007,89,WormsAr,83,54,98,89,10,42,91
Player0011,90,WormsAr,33,11,8,6,52,9,21
Player0025,91,WormsAr,27,22,61,32,11,34,86
Player0045,92,SnL,21,40,44,19,98,21,77
Player001f,93,SnL,4,4,40,30,1,67,100
Player005e,94,WormsAr,76,11,60,25,28,46,88
Player0033,95,WormsAr,71,24,47,26,77,96,28
Player0025,96,WormsAr,55,75,36,20,48,40,16
Player004e,97,Doom2dm,67,28,27,48,59,47,11
Player000a,98,TF2,96,8,32,9,82,38,19
Player0058,99,WormsAr,67,6,55,13,52,38,82
Player0004,100,WormsAr,22,94,86,45,19,96,77
