Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player005e,1,WormsAr,51,15,34,5,27,94,40
Player004f,2,TF2,91,68,23,35,7,28,24
Player0027,3,SnL,82,37,16,91,69,41,22
Player0035,4,TF2,48,87,19,72,99,78,73
Player003a,5,WormsAr,86,78,34,21,56,15,5
Player004c,6,TF2,64,17,66,61,76,11,66
Player0038,7,WormsAr,48,60,26,100,28,16,72
Player0055,8,TF2,10,93,58,15,71,64,100
Player0018,9,TF2,94,68,37,96,16,58,44
Player0011,10,WormsAr,27,63,8,94,90,76,8
Player001e,11,TF2,15,88,51,64,42,94,98
Player002a,12,SnL,27,80,3,84,98,65,83
Player001d,13,WormsAr,61,98,70,8,79,4,63
Player0009,14,Doom2dm,15,92,67,14,46,31,25
Player001f,15,SnL,13,24,82,74,24,5,42
Player0035,16,SnL,96,32,2,79,29,61,31
Player0018,17,SnL,84,65,28,15,83,10,31
Player0015,18,SnL,92,4,60,22,42,90,73
Player0064,19,TF2,24,76,100,56,86,63,98
Player001d,20,SnL,55,52,20,33,34,36,71
Player0003,21,TF2,6,91,66,68,38,10,17
Player0056,22,SnL,4,20,54,51,94,78,95
Player0027,23,Doom2dm,56,43,21,60,96,18,98
Player0008,24,Doom2dm,66,56,48,75,23,62,2
Player0041,25,Doom2dm,12,51,37,29,36,56,92
Player0024,26,WormsAr,70,70,82,99,43,26,65
Player004a,27,TF2,87,53,39,59,95,16,93
Player0030,28,WormsAr,99,77,67,90,83,29,13
Player0023,29,SnL,94,36,97,9,35,69,38
Player0002,30,SnL,94,78,85,71,8,41,20
Player0033,31,TF2,59,36,92,85,95,97,43
Player0006,32,TF2,90,14,2,68,29,5,60
Player0063,33,TF2,98,7,26,1,100,6,76
Player0001,34,WormsAr,89,83,33,62,92,93,81
Player002f,35,SnL,54,30,18,81,13,62,1
Player0040,36,Doom2dm,35,4,79,64,87,36,45
Player0049,37,TF2,2,97,51,84,14,21,65
Player0024,38,TF2,66,4,80,45,62,81,64
Player0040,39,WormsAr,39,7,23,65,62,81,88
Player000a,40,TF2,53,52,83,15,4,14,28
Player005f,41,TF2,65,97,34,86,67,22,73
Player0028,42,Doom2dm,27,20,14,58,65,47,47
Player004f,43,Doom2dm,99,1,69,78,44,69,51
Player0060,44,SnL,69,68,48,48,85,96,89
Player0025,45,TF2,22,48,87,74,36,11,49
Player0037,46,WormsAr,42,43,74,23,31,11,84
Player0037,47,SnL,45,45,10,27,64,5,48
Player0021,48,TF2,63,45,1,49,94,76,40
Player0043,49,Doom2dm,91,100,4,34,94,10,34
Player001c,50,Doom2dm,24,14,87,42,45,8,30
Player0048,51,SnL,3,87,58,81,71,77,78
Player0012,52,WormsAr,44,62,56,35,100,88,17
Player0063,53,WormsAr,83,67,83,87,90,69,23
Player0003,54,WormsAr,96,62,7,38,23,43,95
Player0010,55,TF2,27,7,60,78,21,51,79
Player0002,56,SnL,4,67,17,78,44,93,53
Player002e,57,SnL,60,93,43,57,85,9,18
Player0028,58,SnL,6,24,73,25,7,19,70
Player0024,59,SnL,100,100,77,39,18,41,74
Player0049,60,WormsAr,89,66,77,25,34,44,60
Player000e,61,WormsAr,67,40,87,8,52,50,29
Player0062,62,Doom2dm,15,18,3,41,6,92,5
Player001a,63,Doom2dm,65,53,95,75,46,33,91
Player002f,64,WormsAr,13,20,88,92,17,10,80
Player004f,65,TF2,58,4,80,37,22,56,64
Player0034,66,Doom2dm,15,27,5,12,5,19,48
Player005a,67,SnL,77,16,52,9,70,89,63
Player003f,68,WormsAr,8,93,34,82,39,87,78
Player0032,69,Doom2dm,100,65,11,37,79,25,58
Player0013,70,TF2,92,36,96,80,44,48,74
Player000c,71,TF2,6,95,97,8,8,70,16
Player0050,72,WormsAr,7,52,43,57,30,56,7
Player0029,73,WormsAr,1,76,32,20,74,20,60
Player000f,74,SnL,100,34,22,32,98,77,8
Player000c,75,Doom2dm,6,65,23,37,44,45,7
Player000f,76,WormsAr,12,79,99,94,42,73,53
Player004b,77,WormsAr,81,16,33,52,40,58,94
Player0062,78,WormsAr,55,63,31,96,6,97,7
Player0018,79,TF2,36,46,70,25,56,31,78
Player0039,80,SnL,86,91,33,31,68,9,88
Player004d,81,Doom2dm,96,34,12,73,74,42,71
Player002e,82,WormsAr,9,22,57,49,40,9,23
Player0048,83,WormsAr,23,11,14,3,12,30,88
Player002f,84,TF2,60,30,47,29,27,52,56
Player004d,85,SnL,93,65,53,74,59,32,35
Player005c,86,Doom2dm,73,69,99,79,22,41,83
Player001d,87,Doom2dm,15,13,55,5,81,1,21
Player001f,88,SnL,58,13,37,94,91,31,4
Player002a,89,Doom2dm,26,28,44,76,44,97,18
Player0064,90,WormsAr,83,60,3,40,83,19,37
Player001d,91,SnL,28,42,16,1,59,74,89
Player002b,92,Doom2dm,91,5,9,64,20,72,74
Player0021,93,WormsAr,99,15,84,88,80,62,75
Player003a,94,Doom2dm,27,77,37,59,31,47,66
Player002a,95,TF2,9,1,58,92,51,74,23
Player0049,96,WormsAr,19,13,1,10,26,33,33
Player0031,97,Doom2dm,18,38,45,62,98,50,67
Player0005,98,Doom2dm,69,9,5,69,7,2,53
Player0055,99,TF2,27,37,2,50,50,52,1
Player0056,100,SnL,50,64,90,65,41,11,81
