Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0044,1,SnL,45,86,57,74,89,93,96
Player0024,2,TF2,24,45,67,100,96,27,84
Player0005,3,Doom2dm,85,35,14,68,59,26,33
Player0030,4,WormsAr,86,30,64,10,8,28,34
Player0036,5,Doom2dm,34,34,62,90,93,15,42
Player001e,6,SnL,38,65,86,36,19,64,64
Player005c,7,WormsAr,56,47,73,11,63,37,33
Player0060,8,SnL,20,60,57,33,74,62,39
Player0015,9,SnL,52,78,18,51,82,79,22
Player003b,10,SnL,96,65,28,91,65,57,9
Player001f,11,TF2,1,9,4,3,84,21,81
Player0001,12,TF2,34,51,82,52,98,100,78
Player0037,13,Doom2dm,10,4,24,65,62,55,54
Player0005,14,WormsAr,51,22,47,19,49,43,25
Player0026,15,WormsAr,78,84,90,74,88,62,22
Player0038,16,TF2,94,88,77,23,70,48,18
Player000a,17,SnL,6,22,71,19,6,25,60
Player0026,18,WormsAr,89,93,21,34,38,62,43
Player002e,19,TF2,57,99,77,47,73,17,25
Player0047,20,WormsAr,22,65,8,69,71,24,11
Player005f,21,WormsAr,1,91,66,52,58,56,38
Player001c,22,TF2,77,100,58,16,5,51,47
Player0042,23,WormsAr,64,43,95,72,55,26,60
Player0064,24,TF2,92,2,94,11,27,66,78
Player001a,25,SnL,92,86,70,21,3,48,93
Player0054,26,TF2,49,73,14,29,93,87,16
Player003f,27,WormsAr,3,62,17,41,8,40,83
Player0047,28,WormsAr,11,78,97,32,74,31,15
Player0038,29,TF2,76,24,85,96,20,56,60
Player0014,30,WormsAr,17,58,74,41,92,7,81
Player005e,31,TF2,60,52,39,22,88,76,41
Player001f,32,WormsAr,83,43,70,15,88,12,58
Player0057,33,TF2,36,65,53,28,46,6,70
Player0043,34,TF2,68,77,76,36,77,80,42
Player0057,35,TF2,70,39,49,60,59,91,4
Player001c,36,TF2,34,2,27,12,72,73,26
Player001e,37,Doom2dm,79,25,89,53,95,29,93
Player0043,38,SnL,24,73,53,9,55,23,36
Player0022,39,WormsAr,69,50,69,50,60,95,52
Player000c,40,Doom2dm,40,24,3,63,36,16,69
Player002a,41,TF2,14,76,10,15,17,87,20
Player004b,42,SnL,34,64,24,9,75,33,48
Player0047,43,WormsAr,23,74,19,6,59,28,22
Player0055,44,SnL,10,62,100,2,87,77,84
Player0023,45,SnL,48,16,65,40,65,53,59
Player0011,46,TF2,70,22,39,59,74,75,9
Player005e,47,SnL,55,35,64,80,72,69,80
Player0004,48,Doom2dm,64,35,85,65,43,65,87
Player0041,49,WormsAr,67,17,2,26,56,8,85
Player0054,50,Doom2dm,39,99,56,13,16,30,92
Player0024,51,Doom2dm,81,20,59,91,47,93,39
Player000e,52,WormsAr,61,16,54,68,83,6,82
Player003f,53,Doom2dm,43,26,57,82,36,68,18
Player0044,54,Doom2dm,60,1,75,24,67,79,97
Player0001,55,TF2,46,71,24,54,14,86,38
Player003e,56,WormsAr,35,61,45,82,60,49,64
Player002d,57,SnL,25,34,28,51,39,28,6
Player0056,58,TF2,79,71,85,82,4,15,98
Player0018,59,WormsAr,87,69,6,14,90,23,67
Player0061,60,WormsAr,30,83,33,89,46,7,64
Player0062,61,WormsAr,18,17,11,27,59,72,3
Player005b,62,Doom2dm,100,35,94,1,1,91,16
Player0045,63,SnL,82,37,55,28,78,81,6
Player000b,64,Doom2dm,54,78,34,13,94,39,4
Player0024,65,TF2,12,83,39,80,16,27,77
Player0048,66,WormsAr,66,59,58,83,41,86,1
Player0004,67,TF2,83,9,24,8,50,9,50
Player005f,68,WormsAr,57,37,47,86,21,91,18
Player0056,69,TF2,95,11,61,51,90,62,32
Player0003,70,WormsAr,48,72,21,81,51,9,37
Player0015,71,TF2,10,23,51,68,16,65,66
Player005d,72,TF2,14,20,46,74,37,27,16
Player003a,73,SnL,79,57,60,37,24,61,94
Player0009,74,WormsAr,72,77,69,9,30,57,14
Player0038,75,Doom2dm,25,11,99,3,99,88,47
Player0015,76,WormsAr,37,68,87,6,87,91,28
Player0013,77,SnL,49,8,24,85,88,64,71
Player001c,78,WormsAr,49,61,50,19,78,24,58
Player0053,79,WormsAr,79,6,90,44,14,23,15
Player0032,80,Doom2dm,73,58,48,55,42,10,59
Player0031,81,Doom2dm,53,58,9,25,18,35,25
Player0007,82,WormsAr,43,2,63,17,1,85,39
Player001e,83,WormsAr,56,52,81,14,57,70,87
Player004f,84,SnL,50,56,72,4,98,38,17
Player0059,85,SnL,52,49,11,41,87,71,35
Player0022,86,Doom2dm,89,60,15,58,47,6,78
Player0030,87,WormsAr,36,68,79,9,18,36,24
Player004c,88,WormsAr,65,87,16,63,18,46,77
Player0018,89,WormsAr,56,98,65,67,84,51,2
Player0034,90,WormsAr,81,51,21,23,18,49,20
Player0039,91,Doom2dm,72,3,31,60,61,64,94
Player002e,92,Doom2dm,4,90,62,98,69,60,80
Player004a,93,TF2,97,82,51,77,62,24,28
Player002e,94,SnL,57,9,15,1,16,64,9
Player0020,95,SnL,88,13,49,94,14,76,86
Player0041,96,TF2,82,20,23,91,85,71,11
Player002e,97,WormsAr,26,27,10,84,41,19,96
Player0030,98,TF2,19,91,38,13,43,61,20
Player0032,99,WormsAr,36,64,69,89,26,56,78
Player0041,100,WormsAr,19,6,57,51,50,2,57
