Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player002c,1,WormsAr,80,44,78,70,55,63,79
Player004b,2,WormsAr,51,36,46,99,34,40,6
Player0042,3,SnL,100,45,68,31,57,11,60
Player0043,4,WormsAr,76,90,38,77,53,4,8
Player0005,5,TF2,25,24,77,45,100,42,58
Player003e,6,Doom2dm,67,35,35,9,51,70,27
Player000f,7,WormsAr,71,6,67,47,66,13,48
Player0052,8,WormsAr,27,55,95,53,59,70,65
Player0035,9,TF2,44,57,53,82,72,9,86
Player004f,10,SnL,96,77,44,9,84,26,87
Player0037,11,WormsAr,39,24,55,47,48,78,22
Player004f,12,Doom2dm,4,62,37,47,67,100,58
Player002f,13,Doom2dm,96,81,23,25,49,8,88
Player0053,14,Doom2dm,5,22,10,64,21,15,39
Player0033,15,Doom2dm,17,30,28,35,80,79,48
Player0059,16,WormsAr,96,76,19,4,31,31,43
Player002a,17,Doom2dm,86,9,91,52,62,88,98
Player0039,18,SnL,82,48,48,42,67,47,60
Player005b,19,SnL,64,21,6,55,62,37,35
Player005f,20,Doom2dm,35,23,99,83,16,72,58
Player0036,21,WormsAr,100,8,25,39,94,47,31
Player001c,22,SnL,64,11,27,70,93,56,59
Player0032,23,TF2,1,3,45,65,46,47,12
Player0041,24,SnL,75,24,27,36,45,50,55
Player0032,25,TF2,79,50,91,34,45,87,22
Player0006,26,TF2,35,27,68,88,72,3,94
Player001c,27,SnL,20,32,4,29,72,91,17
Player0047,28,Doom2dm,7,21,28,100,69,73,20
Player002b,29,WormsAr,90,23,56,80,42,56,67
Player002e,30,SnL,88,61,65,4,66,28,2
Player0022,31,SnL,4,80,36,36,18,45,16
Player004b,32,Doom2dm,29,17,79,17,63,61,27
Player005f,33,Doom2dm,91,70,69,81,19,91,72
Player005f,34,SnL,32,92,47,90,25,34,39
Player0059,35,SnL,55,63,21,33,34,39,66
Player0060,36,TF2,97,8,68,35,91,45,14
Player0001,37,WormsAr,90,19,11,9,68,84,77
Player0052,38,WormsAr,9,12,92,89,27,100,58
Player0062,39,WormsAr,31,19,59,30,69,58,32
Player0053,40,Doom2dm,26,21,70,10,51,85,20
Player0025,41,WormsAr,99,4,28,72,74,36,26
Player0064,42,Doom2dm,18,62,52,84,89,4,9
Player0055,43,TF2,48,54,89,85,55,98,84
Player0031,44,Doom2dm,60,7,49,51,85,80,94
Player002a,45,WormsAr,9,49,46,82,57,26,50
Player0058,46,SnL,17,62,79,40,96,47,38
Player000d,47,WormsAr,17,72,23,3,61,67,27
Player0048,48,SnL,75,28,53,21,19,77,61
Player0028,49,TF2,91,88,91,79,26,13,42
Player0054,50,SnL,44,83,7,43,100,63,73
Player0019,51,Doom2dm,36,60,87,29,95,70,30
Player004f,52,SnL,5,17,95,100,63,36,12
Player0020,53,TF2,32,92,58,51,39,30,83
Player0010,54,WormsAr,41,15,87,92,26,76,41
Player001c,55,Doom2dm,89,84,39,24,17,15,68
Player0059,56,Doom2dm,80,74,60,99,57,13,23
Player0063,57,TF2,29,85,2,33,6,30,84
Player005f,58,TF2,39,20,35,24,78,100,30
Player005d,59,Doom2dm,66,54,83,32,85,21,47
Player0059,60,SnL,85,41,80,34,50,82,47
Player0036,61,WormsAr,66,66,87,29,24,66,51
Player0015,62,WormsAr,13,67,23,13,6,88,8
Player0038,63,Doom2dm,24,96,47,29,92,87,100
Player003b,64,SnL,35,20,2,94,37,26,57
Player000c,65,SnL,27,38,5,19,25,83,67
Player0047,66,Doom2dm,16,85,54,78,2,83,71
Player005c,67,WormsAr,61,95,2,36,53,40,27
Player003b,68,WormsAr,41,82,52,96,93,5,72
Player0061,69,Doom2dm,6,26,10,34,6,27,21
Player005d,70,SnL,40,20,49,51,49,9,25
Player0032,71,Doom2dm,29,53,24,8,29,88,53
Player005b,72,TF2,1,76,7,54,73,83,86
Player0054,73,SnL,73,77,23,53,22,66,50
Player0055,74,TF2,83,32,21,78,79,76,48
Player0033,75,TF2,5,90,30,57,36,29,51
Player0063,76,WormsAr,96,57,63,99,30,92,53
Player002f,77,WormsAr,11,82,58,97,37,84,50
Player0026,78,WormsAr,75,54,20,70,3,87,97
Player0055,79,TF2,99,42,12,69,99,77,36
Player0030,80,WormsAr,35,18,77,13,2,28,45
Player001e,81,WormsAr,66,20,46,71,81,88,99
Player0043,82,Doom2dm,91,58,44,72,96,92,22
Player0029,83,SnL,16,91,64,92,55,12,70
Player0008,84,TF2,67,47,20,12,73,51,87
Player002f,85,Doom2dm,73,44,68,42,98,44,88
Player0040,86,WormsAr,55,30,63,70,15,10,67
Player0014,87,WormsAr,51,88,75,95,31,56,100
Player0020,88,Doom2dm,41,21,99,1,38,44,20
Player0025,89,SnL,45,85,94,31,23,62,45
Player002d,90,TF2,32,87,31,45,58,100,52
Player0018,91,WormsAr,49,72,1,85,22,80,25
Player0004,92,TF2,54,20,92,34,60,93,96
Player0016,93,WormsAr,29,8,86,69,45,10,18
Player002d,94,Doom2dm,9,10,61,87,76,16,43
Player003d,95,SnL,28,43,98,66,69,50,2
Player0031,96,SnL,59,19,38,37,57,70,10
Player002d,97,TF2,96,11,35,66,77,1,21
Player002b,98,SnL,8,6,35,56,99,17,70
Player0024,99,WormsAr,60,5,72,60,92,81,51
Player004c,100,TF2,57,90,17,74,54,20,43
