Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0008,1,SnL,24,21,76,12,40,19,46
Player0012,2,SnL,91,28,65,29,88,15,89
Player0048,3,TF2,91,30,32,45,46,80,66
Player003a,4,TF2,46,98,15,52,26,28,76
Player0025,5,Doom2dm,34,25,94,70,4,70,45
Player005c,6,Doom2dm,73,55,10,1,48,25,32
Player002e,7,TF2,59,41,46,86,49,85,90
Player0049,8,TF2,14,63,57,48,24,69,34
Player0058,9,WormsAr,64,45,55,41,8,64,31
Player0017,10,SnL,36,38,74,10,53,93,73
Player000c,11,TF2,25,80,82,38,8,92,11
Player0036,12,SnL,24,29,7,74,42,26,82
Player0019,13,SnL,1,77,95,53,17,28,72
Player0055,14,TF2,8,92,46,60,2,87,68
Player0039,15,Doom2dm,51,41,88,1,36,73,72
Player0029,16,TF2,19,61,54,46,97,19,10
Player0026,17,WormsAr,87,60,42,28,64,6,15
Player000d,18,WormsAr,63,5,39,99,65,31,30
Player0052,19,TF2,52,1,66,88,66,98,6
Player0042,20,SnL,72,20,33,19,31,88,39
Player0057,21,Doom2dm,7,99,96,36,78,23,20
Player005a,22,TF2,48,99,26,69,63,11,32
Player0037,23,TF2,13,12,88,92,95,40,38
Player0056,24,WormsAr,32,14,93,61,52,24,38
Player0026,25,WormsAr,45,16,15,77,93,59,91
Player0035,26,WormsAr,21,31,13,37,39,88,21
Player004d,27,WormsAr,43,91,47,61,30,49,45
Player0003,28,Doom2dm,23,86,51,23,70,96,38
Player0017,29,SnL,90,80,61,54,46,89,89
Player000e,30,SnL,41,88,50,77,29,17,37
Player0017,31,SnL,16,31,94,69,8,29,53
Player0013,32,WormsAr,18,31,98,78,79,67,30
Player0001,33,Doom2dm,3,21,82,12,2,64,83
Player0026,34,TF2,93,17,53,42,30,77,88
Player002b,35,SnL,39,89,28,94,68,17,16
Player003f,36,Doom2dm,64,89,94,8,68,80,92
Player001c,37,SnL,66,17,46,63,62,91,86
Player0031,38,WormsAr,54,81,19,30,38,59,56
Player0010,39,WormsAr,86,22,9,67,66,5,56
Player004d,40,WormsAr,58,14,62,16,74,85,59
Player0023,41,TF2,51,9,8,27,26,72,77
Player0024,42,TF2,76,90,100,21,45,71,20
Player0018,43,WormsAr,24,38,18,98,40,97,47
Player000e,44,TF2,47,53,1,62,31,31,61
Player0058,45,Doom2dm,27,39,5,68,19,39,80
Player001f,46,TF2,81,19,15,81,40,77,7
Player0041,47,Doom2dm,51,51,37,97,95,24,91
Player0058,48,SnL,97,18,35,60,11,78,59
Player0001,49,TF2,7,14,13,82,3,33,30
Player0053,50,SnL,41,23,55,8,94,37,76
Player0060,51,Doom2dm,19,57,9,36,64,9,88
Player0048,52,SnL,11,97,32,53,63,53,12
Player0017,53,TF2,38,60,3,35,90,79,61
Player0034,54,WormsAr,20,49,19,2,91,57,9
Player0002,55,WormsAr,75,66,41,98,55,47,100
Player0023,56,WormsAr,62,59,22,79,1,5,95
Player001d,57,TF2,11,32,15,73,59,92,74
Player000c,58,WormsAr,41,87,9,49,87,37,96
Player005a,59,TF2,23,82,50,84,84,62,63
Player005b,60,TF2,58,83,62,56,44,48,21
Player0062,61,Doom2dm,61,59,20,67,51,37,61
Player0053,62,Doom2dm,6,62,97,34,87,38,48
Player0013,63,TF2,91,87,19,46,100,28,95
Player003c,64,WormsAr,8,4,29,12,20,99,93
Player0056,65,WormsAr,1,42,89,21,56,31,71
Player0045,66,Doom2dm,45,98,63,10,53,4,34
Player0050,67,WormsAr,74,44,71,66,71,61,64
Player0037,68,SnL,59,59,95,67,1,57,86
Player000c,69,Doom2dm,87,3,59,11,54,71,9
Player0033,70,WormsAr,17,44,69,81,39,67,49
Player0027,71,TF2,13,19,21,100,40,5,53
Player0061,72,SnL,90,57,42,28,90,19,62
Player003d,73,SnL,6,10,18,35,27,32,46
Player0004,74,TF2,59,68,25,53,40,17,18
Player0025,75,SnL,81,99,17,92,37,4,63
Player004f,76,TF2,46,31,99,14,59,88,7
Player0050,77,Doom2dm,1,74,14,87,41,56,38
Player0002,78,WormsAr,65,8,87,13,50,1,17
Player0023,79,Doom2dm,7,98,63,65,24,76,28
Player0041,80,SnL,43,38,82,79,22,82,28
Player0045,81,SnL,4,41,86,28,20,99,7
Player0052,82,Doom2dm,78,8,62,95,88,88,9
Player0041,83,SnL,31,73,62,64,86,20,54
Player0038,84,Doom2dm,27,34,61,55,40,75,52
Player0025,85,SnL,100,72,29,34,39,17,20
Player0040,86,TF2,35,57,46,46,59,97,48
Player0061,87,Doom2dm,86,99,31,4,30,24,61
Player0001,88,Doom2dm,93,72,99,73,29,72,56
Player0059,89,SnL,62,85,40,24,54,79,50
Player0012,90,SnL,58,58,7,82,4,79,4
Player001e,91,Doom2dm,6,26,81,56,8,23,9
Player0042,92,SnL,32,49,1,73,25,72,12
Player0020,93,SnL,92,74,66,38,24,92,64
Player0023,94,WormsAr,56,100,5,37,8,14,36
Player003d,95,SnL,23,26,59,84,34,12,37
Player0011,96,WormsAr,5,39,86,60,27,53,21
Player0061,97,Doom2dm,44,60,76,50,22,57,72
Player0051,98,Doom2dm,98,29,52,100,83,95,55
Player0054,99,Doom2dm,41,92,42,62,42,44,5
Player004d,100,WormsAr,85,96,43,69,35,45,46
