Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0048,1,WormsAr,33,81,29,92,39,83,30
Player0047,2,WormsAr,31,17,60,32,66,88,99
Player0057,3,TF2,81,98,54,87,66,68,26
Player004f,4,TF2,99,99,69,5,21,56,96
Player0024,5,WormsAr,47,83,89,21,95,97,6
Player0018,6,Doom2dm,39,1,2,88,39,27,45
Player0031,7,WormsAr,76,84,91,9,97,81,92
Player004e,8,Doom2dm,40,12,28,86,21,54,41
Player0055,9,SnL,86,50,81,92,3,17,34
Player0050,10,WormsAr,76,71,8,20,82,23,77
Player0063,11,Doom2dm,89,30,33,22,3,24,44
Player0048,12,SnL,28,63,59,6,75,95,99
Player004b,13,TF2,89,59,15,44,43,68,87
Player0029,14,Doom2dm,72,61,91,45,11,91,6
Player0012,15,TF2,53,97,5,62,81,28,13
Player0055,16,WormsAr,92,26,71,54,84,60,56
Player0051,17,TF2,86,17,10,76,43,33,63
Player0039,18,TF2,1,14,73,50,52,16,58
Player0028,19,SnL,19,100,73,30,95,21,39
Player0055,20,TF2,15,33,12,96,5,88,87
Player000c,21,WormsAr,1,29,68,67,24,21,85
Player0057,22,Doom2dm,32,56,27,54,89,28,60
Player005a,23,WormsAr,95,78,48,56,75,27,71
Player0023,24,Doom2dm,84,5,35,63,49,82,13
Player0062,25,Doom2dm,100,33,100,89,56,100,39
Player0028,26,Doom2dm,32,68,84,95,50,32,82
Player000f,27,SnL,87,11,74,87,8,34,88
Player0064,28,WormsAr,94,76,42,74,63,62,29
Player0054,29,WormsAr,23,91,40,64,74,13,82
Player0043,30,TF2,39,88,32,27,20,15,86
Player0015,31,Doom2dm,12,1,85,51,64,80,51
Player0059,32,WormsAr,14,10,2,59,9,38,17
Player0047,33,Doom2dm,84,85,43,88,8,12,77
Player0008,34,SnL,4,92,32,68,71,47,65
Player0052,35,Doom2dm,85,92,7,57,66,58,64
Player0009,36,WormsAr,55,66,78,56,51,29,83
Player005b,37,TF2,23,8,81,85,79,45,18
Player001f,38,Doom2dm,76,45,53,31,1,73,92
Player0005,39,TF2,54,98,64,43,12,24,100
Player0055,40,TF2,98,44,54,88,28,84,96
Player0040,41,SnL,42,68,53,25,87,65,61
Player0023,42,Doom2dm,63,70,30,50,94,57,3
Player001a,43,SnL,15,93,11,5,94,25,59
Player0004,44,SnL,50,62,29,9,23,3,63
Player0060,45,SnL,20,69,100,95,14,11,70
Player003d,46,Doom2dm,75,10,88,60,5,16,93
Player003c,47,SnL,79,80,30,5,80,61,28
Player005b,48,Doom2dm,63,97,12,5,3,7,79
Player0048,49,TF2,97,13,77,54,68,9,57
Player0013,50,SnL,75,85,90,79,32,4,45
Player0009,51,Doom2dm,1,28,85,47,17,31,78
Player003e,52,Doom2dm,83,26,61,57,79,52,81
Player0011,53,SnL,46,98,70,21,81,1,96
Player003e,54,Doom2dm,86,100,22,79,96,9,49
Player0060,55,WormsAr,60,11,10,75,20,86,72
Player0003,56,Doom2dm,29,88,62,54,79,46,54
Player0027,57,Doom2dm,73,77,9,30,66,22,19
Player0041,58,SnL,9,92,53,44,11,52,19
Player004f,59,SnL,18,1,53,14,5,2,35
Player0049,60,WormsAr,3,57,61,25,2,75,83
Player005b,61,WormsAr,30,87,39,8,4,89,73
Player0027,62,Doom2dm,54,21,99,13,26,34,16
Player0020,63,SnL,7,1,51,35,36,13,29
Player0026,64,Doom2dm,95,78,9,24,28,47,16
Player0032,65,Doom2dm,1,27,35,83,69,20,99
Player0016,66,TF2,54,8,37,23,18,49,78
Player0033,67,TF2,64,75,94,88,14,44,60
Player002c,68,Doom2dm,72,21,88,2,67,29,90
Player0015,69,SnL,10,21,83,96,81,98,69
Player004d,70,Doom2dm,24,24,56,82,71,66,85
Player001e,71,TF2,66,52,5,48,68,53,55
Player003f,72,TF2,31,30,7,87,89,57,21
Player0015,73,SnL,29,78,57,29,28,29,53
Player0062,74,TF2,8,11,2,42,9,38,10
Player001c,75,Doom2dm,27,12,25,14,100,43,15
Player0016,76,TF2,93,79,62,57,46,7,62
Player0020,77,Doom2dm,21,52,54,79,82,79,11
Player005e,78,SnL,43,92,86,53,75,37,8
Player0003,79,WormsAr,44,39,61,88,21,42,15
Player000a,80,WormsAr,73,4,31,8,87,56,4
Player0014,81,WormsAr,61,4,9,97,68,61,40
Player001b,82,Doom2dm,73,13,92,16,11,71,12
Player004b,83,SnL,46,51,59,91,28,77,45
Player0003,84,TF2,60,40,29,96,23,28,22
Player0055,85,Doom2dm,12,80,52,27,92,100,86
Player0020,86,SnL,89,40,66,81,96,82,91
Player0056,87,WormsAr,68,23,12,75,8,89,31
Player0052,88,Doom2dm,68,38,81,1,78,20,92
Player0030,89,Doom2dm,51,40,15,79,31,29,15
Player005e,90,Doom2dm,78,3,56,58,86,49,92
Player003e,91,Doom2dm,32,62,99,68,57,51,20
Player0046,92,SnL,84,45,64,73,91,56,76
Player0036,93,SnL,4,42,64,13,64,18,31
Player0052,94,TF2,4,65,12,96,46,36,52
Player0004,95,Doom2dm,48,100,23,22,38,83,55
Player005b,96,SnL,58,41,77,7,62,44,92
Player0006,97,SnL,96,41,91,54,71,77,41
Player0012,98,Doom2dm,45,42,34,61,70,39,85
Player001f,99,WormsAr,100,99,26,97,4,85,33
Player000c,100,Doom2dm,17,56,17,6,87,58,3
