Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0032,1,Doom2dm,7,41,86,76,88,51,86
Player002b,2,SnL,60,72,73,21,48,81,88
Player0047,3,Doom2dm,15,33,25,39,74,6,8
Player0063,4,TF2,67,87,3,62,64,72,87
Player005d,5,TF2,25,97,31,81,39,87,61
Player0025,6,SnL,15,22,70,19,47,83,7
Player0007,7,WormsAr,100,44,9,93,78,93,18
Player001f,8,TF2,70,13,29,66,96,24,76
Player0057,9,TF2,50,65,30,26,18,78,39
Player0043,10,Doom2dm,6,61,56,71,95,64,98
Player002d,11,SnL,26,99,75,95,99,62,95
Player004a,12,Doom2dm,44,27,27,82,92,12,70
Player0026,13,SnL,99,90,34,36,73,29,24
Player0048,14,SnL,98,26,50,89,85,74,7
Player0043,15,Doom2dm,68,74,51,78,31,95,8
Player000f,16,WormsAr,81,54,12,16,26,43,45
Player001a,17,SnL,7,73,23,16,65,85,35
Player0008,18,WormsAr,10,38,3,68,63,35,8
Player002c,19,WormsAr,84,15,51,93,77,7,99
Player0040,20,Doom2dm,84,36,76,21,98,24,19
Player0054,21,TF2,73,55,53,91,10,56,75
Player0005,22,Doom2dm,98,43,23,29,41,44,56
Player0013,23,TF2,46,99,73,21,23,76,98
Player001d,24,SnL,89,24,6,50,60,54,22
Player0045,25,SnL,88,91,23,63,51,28,10
Player0031,26,SnL,20,31,78,86,64,41,46
Player005d,27,Doom2dm,82,83,43,83,31,70,69
Player0047,28,Doom2dm,100,58,90,47,13,35,40
Player000c,29,WormsAr,54,72,98,43,71,100,26
Player0027,30,TF2,100,17,61,24,59,97,64
Player0010,31,TF2,94,70,61,20,85,62,46
Player0032,32,TF2,14,61,46,94,40,39,13
Player002b,33,Doom2dm,91,85,52,10,36,31,72
Player0047,34,WormsAr,43,65,85,82,17,28,93
Player0064,35,Doom2dm,79,24,48,39,74,26,64
Player0043,36,Doom2dm,60,17,100,29,86,89,3
Player001b,37,SnL,55,71,48,27,35,21,51
Player0042,38,Doom2dm,12,13,31,60,71,53,82
Player002f,39,SnL,52,13,84,29,76,17,97
Player0037,40,WormsAr,45,37,84,48,63,32,34
Player000c,41,Doom2dm,43,19,97,6,99,14,37
Player0060,42,SnL,60,6,9,94,4,7,70
Player0047,43,Doom2dm,83,3,41,15,63,1,5
Player0027,44,WormsAr,3,38,82,6,57,73,18
Player0005,45,TF2,3,44,49,35,62,38,69
Player000a,46,WormsAr,64,55,25,78,57,62,11
Player0015,47,SnL,95,6,8,68,65,95,64
Player0032,48,Doom2dm,50,34,100,64,90,97,31
Player0030,49,Doom2dm,95,85,36,61,39,83,87
Player001a,50,WormsAr,25,84,94,34,68,10,17
Player0021,51,SnL,20,9,88,23,25,66,97
Player0056,52,WormsAr,27,34,89,81,30,19,62
Player0047,53,TF2,9,81,95,96,72,37,47
Player003d,54,TF2,52,23,26,84,77,84,7
Player001a,55,Doom2dm,98,71,68,87,90,63,15
Player004e,56,SnL,33,32,72,77,40,83,30
Player003f,57,SnL,18,17,62,71,25,47,1
Player0050,58,WormsAr,24,38,87,28,44,52,58
Player004b,59,Doom2dm,27,41,20,46,72,11,56
Player0038,60,TF2,42,76,49,14,77,67,93
Player003e,61,SnL,8,98,51,3,2,68,23
Player0007,62,SnL,39,94,73,27,5,52,14
Player003b,63,Doom2dm,13,20,85,33,39,35,25
Player0012,64,WormsAr,63,64,84,19,99,75,81
Player0038,65,WormsAr,2,26,18,69,44,16,4
Player0056,66,SnL,64,17,1,68,21,55,95
Player0010,67,Doom2dm,52,21,6,79,46,6,45
Player0011,68,TF2,17,96,26,20,79,21,50
Player0064,69,TF2,10,6,60,45,37,39,43
Player003e,70,WormsAr,61,58,20,62,55,90,13
Player0061,71,WormsAr,52,45,43,11,12,27,88
Player0036,72,Doom2dm,26,89,68,7,96,85,24
Player0061,73,SnL,61,91,62,25,57,6,58
Player004e,74,SnL,39,68,56,45,23,95,71
Player001d,75,Doom2dm,14,51,39,28,96,36,12
Player0005,76,SnL,100,92,46,97,7,32,77
Player0022,77,TF2,54,26,50,60,62,93,36
Player000b,78,Doom2dm,60,61,12,73,13,45,6
Player004e,79,TF2,16,58,11,13,18,73,99
Player002a,80,Doom2dm,42,28,42,8,3,26,22
Player002a,81,SnL,41,63,32,45,51,13,23
Player0033,82,Doom2dm,69,41,39,73,84,44,26
Player0064,83,TF2,45,15,74,76,60,60,73
Player0060,84,SnL,49,21,39,65,21,85,43
Player0045,85,SnL,43,55,44,27,51,55,32
Player0056,86,Doom2dm,2,57,77,11,95,35,84
Player002a,87,WormsAr,94,95,93,85,9,36,89
Player003d,88,SnL,35,15,58,79,38,91,49
Player005f,89,Doom2dm,96,83,85,47,9,63,68
Player0009,90,SnL,57,53,57,10,2,18,83
Player0017,91,Doom2dm,40,5,64,33,51,90,43
Player0015,92,WormsAr,38,57,95,87,13,9,39
Player0027,93,WormsAr,96,66,15,72,61,41,99
Player0051,94,TF2,4,81,85,28,96,85,48
Player0060,95,TF2,1,12,11,66,83,57,79
Player0021,96,SnL,17,38,64,34,69,97,61
Player0041,97,Doom2dm,3,9,11,60,71,53,68
Player0043,98,WormsAr,68,79,53,43,89,44,11
Player000c,99,SnL,57,74,99,22,4,98,2
Player0050,100,SnL,86,91,16,47,36,83,30
