Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player003b,1,TF2,61,55,99,57,83,48,53
Player0043,2,TF2,29,69,79,13,39,18,70
Player0002,3,Doom2dm,44,2,78,62,34,55,66
Player0058,4,WormsAr,44,57,35,22,29,76,44
Player0036,5,WormsAr,4,87,62,87,26,26,5
Player004f,6,Doom2dm,32,63,26,37,80,59,21
Player0024,7,WormsAr,99,14,44,69,2,39,25
Player003d,8,Doom2dm,42,46,35,17,31,51,97
Player003c,9,WormsAr,64,54,40,55,15,30,41
Player002b,10,TF2,29,70,96,95,70,58,65
Player005e,11,WormsAr,69,88,74,99,63,40,35
Player0040,12,TF2,80,64,25,43,64,50,79
Player0045,13,SnL,14,3,91,75,55,15,12
Player0031,14,Doom2dm,76,16,55,36,55,65,19
Player0009,15,WormsAr,1,48,76,58,83,89,10
Player000b,16,Doom2dm,48,45,61,92,83,83,25
Player001c,17,WormsAr,54,33,77,26,54,81,6
Player0054,18,Doom2dm,32,88,55,61,73,44,42
Player0062,19,Doom2dm,15,36,72,2,39,51,22
Player005f,20,TF2,10,36,14,43,62,66,32
Player000e,21,TF2,7,66,52,83,99,82,87
Player0001,22,TF2,38,6,52,84,83,64,91
Player0003,23,WormsAr,11,90,3,65,26,50,73
Player005d,24,TF2,90,67,67,24,78,58,3
Player0055,25,SnL,67,22,9,31,16,63,54
Player0061,26,Doom2dm,18,4,18,64,32,38,31
Player000e,27,SnL,12,6,24,66,81,5,57
Player005c,28,Doom2dm,12,2,43,25,9,6,4
Player004c,29,TF2,76,23,46,89,37,3,61
Player0044,30,TF2,81,17,68,48,46,30,97
Player0056,31,WormsAr,69,72,95,22,87,69,75
Player0028,32,TF2,99,97,20,27,33,87,17
Player0064,33,TF2,50,46,65,52,78,35,17
Player002b,34,SnL,68,27,29,20,59,9,21
Player0005,35,TF2,61,51,66,33,61,61,49
Player0011,36,WormsAr,78,74,69,11,44,34,91
Player004b,37,WormsAr,83,79,39,10,17,13,60
Player000c,38,Doom2dm,33,94,82,87,40,59,79
Player001f,39,TF2,38,3,84,54,63,88,41
Player0020,40,SnL,52,26,32,17,34,19,92
Player0015,41,SnL,6,9,51,54,7,39,5
Player005b,42,Doom2dm,70,46,18,86,80,27,78
Player0015,43,TF2,32,85,78,97,32,51,40
Player0032,44,TF2,64,64,99,86,63,76,9
Player003a,45,WormsAr,42,66,97,25,93,27,92
Player0028,46,WormsAr,26,5,51,87,43,14,20
Player005b,47,TF2,86,45,72,8,2,77,10
Player0014,48,SnL,44,29,67,62,63,18,85
Player003b,49,SnL,32,90,71,75,9,16,98
Player002b,50,Doom2dm,45,17,65,94,37,92,76
Player0001,51,SnL,13,25,4,86,53,34,68
Player0043,52,TF2,50,69,40,18,79,77,32
Player001e,53,Doom2dm,75,25,61,8,73,86,97
Player003b,54,TF2,19,77,32,10,44,84,85
Player004d,55,Doom2dm,100,96,43,32,44,92,47
Player0023,56,WormsAr,52,3,30,98,99,66,5
Player004a,57,WormsAr,13,45,18,36,30,23,33
Player001c,58,WormsAr,21,97,4,88,55,26,61
Player0019,59,WormsAr,84,26,88,58,14,70,15
Player0003,60,SnL,67,16,99,65,1,45,55
Player005a,61,SnL,9,15,60,49,69,70,55
Player0047,62,SnL,49,29,18,77,51,57,75
Player0029,63,TF2,57,50,43,17,100,49,68
Player0024,64,Doom2dm,43,58,2,62,69,41,99
Player005f,65,SnL,7,39,4,93,3,14,23
Player0007,66,SnL,60,86,35,42,73,15,6
Player001d,67,TF2,47,31,49,63,72,19,36
Player005e,68,SnL,100,85,98,8,82,62,79
Player0007,69,TF2,15,35,58,31,47,65,1
Player0045,70,Doom2dm,53,10,26,94,83,96,93
Player001f,71,Doom2dm,42,46,88,71,79,37,79
Player000f,72,SnL,63,37,17,97,88,14,48
Player0006,73,SnL,48,85,40,47,85,9,23
Player0048,74,TF2,27,42,99,94,91,9,75
Player000c,75,SnL,87,25,16,34,9,59,6
Player0010,76,Doom2dm,30,99,89,100,70,45,88
Player002c,77,WormsAr,75,21,23,13,88,63,26
Player005e,78,WormsAr,25,95,25,13,11,94,83
Player0015,79,Doom2dm,70,46,7,22,28,37,57
Player004b,80,TF2,62,25,32,38,56,29,3
Player0033,81,TF2,92,98,99,31,68,28,4
Player0044,82,TF2,9,84,100,47,89,12,5
Player001c,83,Doom2dm,33,87,17,8,54,50,23
Player003a,84,TF2,75,95,89,77,71,22,64
Player0058,85,Doom2dm,63,32,27,3,8,22,18
Player0045,86,SnL,48,84,80,39,99,3,82
Player004a,87,Doom2dm,91,2,91,90,35,72,77
Player000f,88,WormsAr,87,15,37,74,62,8,74
Player0061,89,Doom2dm,20,18,14,100,22,44,20
Player0047,90,TF2,67,74,7,39,13,74,73
Player0001,91,WormsAr,45,10,11,4,50,53,58
Player002f,92,SnL,13,59,70,45,74,75,99
Player004f,93,Doom2dm,34,62,65,18,22,28,84
Player003f,94,WormsAr,57,87,21,38,95,43,87
Player0011,95,TF2,78,26,15,100,1,97,2
Player005f,96,Doom2dm,65,8,84,87,78,4,80
Player005f,97,SnL,33,1,85,10,4,67,17
Player000d,98,Doom2dm,40,28,24,73,53,42,44
Player001b,99,WormsAr,16,46,13,10,28,21,89
Player004a,100,WormsAr,28,44,45,46,73,39,32
