Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0003,1,SnL,37,54,65,15,44,100,2
Player001b,2,SnL,19,35,93,95,11,18,76
Player0004,3,WormsAr,30,84,31,20,11,56,14
Player005c,4,Doom2dm,87,1,93,75,37,13,91
Player0006,5,Doom2dm,47,83,84,57,47,85,41
Player0025,6,WormsAr,69,7,52,100,15,58,20
Player001f,7,Doom2dm,26,40,92,100,55,14,6
Player002b,8,SnL,72,1,10,12,17,43,43
Player0034,9,TF2,88,66,82,41,50,79,98
Player0064,10,Doom2dm,2,11,9,29,23,70,44
Player004e,11,Doom2dm,74,40,92,42,68,82,56
Player005f,12,Doom2dm,51,11,12,62,84,10,87
Player0033,13,TF2,35,9,40,79,81,86,94
Player005b,14,SnL,85,12,64,36,54,80,17
Player0010,15,SnL,97,15,28,58,10,6,58
Player003e,16,TF2,70,67,7,52,39,96,79
Player0059,17,TF2,26,39,4,47,72,11,54
Player002a,18,Doom2dm,49,96,79,74,7,74,8
Player0034,19,Doom2dm,40,75,81,1,64,12,29
Player0030,20,Doom2dm,95,23,13,21,15,8,84
Player0048,21,Doom2dm,68,100,5,27,94,70,93
Player002c,22,WormsAr,28,15,13,50,63,43,30
Player002d,23,Doom2dm,99,53,22,34,9,73,6
Player0035,24,TF2,47,21,46,36,77,17,69
Player0061,25,Doom2dm,73,26,97,11,90,6,14
Player001c,26,WormsAr,12,2,46,86,34,71,9
Player0018,27,SnL,30,99,68,30,45,57,43
Player0027,28,TF2,21,72,38,12,8,1,42
Player0031,29,TF2,99,16,82,66,28,38,28
Player005e,30,TF2,80,77,13,34,84,95,19
Player0014,31,Doom2dm,17,97,41,57,73,18,4
Player004f,32,WormsAr,34,19,36,64,15,86,28
Player0031,33,TF2,49,87,70,62,31,16,70
Player0049,34,TF2,18,46,58,51,52,91,16
Player0035,35,TF2,68,61,39,20,16,29,28
Player0032,36,TF2,84,60,73,42,77,72,96
Player003d,37,Doom2dm,59,5,94,5,75,11,39
Player0052,38,WormsAr,20,77,22,21,74,55,42
Player0037,39,Doom2dm,27,67,34,54,61,87,50
Player0017,40,SnL,4,29,90,35,22,92,36
Player0052,41,WormsAr,74,35,54,94,2,84,79
Player0014,42,Doom2dm,83,23,38,75,48,84,40
Player0051,43,WormsAr,73,35,13,100,72,77,16
Player0032,44,TF2,10,13,83,1,95,64,7
Player0016,45,SnL,12,90,19,74,4,61,35
Player002f,46,WormsAr,10,28,22,85,17,30,57
Player0057,47,SnL,14,80,49,98,32,25,59
Player0012,48,Doom2dm,54,16,1,26,31,45,1
Player0037,49,TF2,32,66,16,81,88,12,54
Player000d,50,SnL,20,72,61,56,83,65,63
Player003f,51,WormsAr,60,27,39,78,42,65,26
Player0036,52,SnL,65,66,18,46,70,31,30
Player003e,53,Doom2dm,55,30,28,38,73,62,69
Player0020,54,Doom2dm,48,47,26,92,23,7,96
Player0019,55,WormsAr,94,22,76,10,1,46,52
Player0050,56,SnL,96,12,79,21,82,30,80
Player0009,57,WormsAr,90,47,57,86,86,81,50
Player0024,58,TF2,12,87,75,22,16,91,92
Player005c,59,WormsAr,34,12,12,93,42,98,71
Player000b,60,Doom2dm,40,68,79,88,95,3,14
Player0031,61,TF2,72,87,31,27,69,92,69
Player004e,62,WormsAr,52,9,36,24,8,94,83
Player0034,63,Doom2dm,73,92,1,35,72,87,65
Player002d,64,WormsAr,13,46,93,56,94,89,40
Player0004,65,WormsAr,32,99,6,26,36,38,13
Player004d,66,Doom2dm,95,38,51,32,88,83,33
Player000d,67,WormsAr,14,95,43,97,57,71,49
Player0018,68,Doom2dm,85,6,97,74,44,14,16
Player001a,69,Doom2dm,61,48,60,73,24,99,8
Player003f,70,WormsAr,51,77,96,52,84,41,70
Player003a,71,Doom2dm,20,5,99,29,32,91,82
Player0011,72,SnL,65,91,95,45,97,54,99
Player001e,73,WormsAr,84,95,3,13,71,15,9
Player003d,74,Doom2dm,2,14,100,55,86,20,61
Player0051,75,Doom2dm,62,84,54,45,33,36,10
Player0013,76,SnL,59,41,68,64,73,98,69
Player004a,77,SnL,80,99,66,73,18,39,49
Player0032,78,WormsAr,56,93,65,90,52,97,55
Player0028,79,TF2,2,56,59,15,54,46,82
Player0060,80,SnL,45,21,86,6,60,53,70
Player0052,81,Doom2dm,65,12,4,97,74,80,88
Player0006,82,SnL,30,70,71,76,96,95,29
Player0046,83,TF2,38,32,78,72,68,86,67
Player0044,84,Doom2dm,71,53,20,90,13,53,20
Player0053,85,SnL,88,60,17,33,36,30,79
Player005c,86,Doom2dm,17,3,34,63,52,64,11
Player0048,87,WormsAr,21,65,99,8,96,67,100
Player0021,88,Doom2dm,94,87,46,38,100,71,90
Player0022,89,TF2,98,18,76,23,20,24,57
Player001b,90,SnL,92,39,63,6,29,34,30
Player0046,91,Doom2dm,42,87,33,29,38,97,47
Player0036,92,Doom2dm,92,44,20,88,32,7,33
Player0053,93,TF2,20,72,67,55,86,6,59
Player0063,94,TF2,76,16,70,14,6,36,68
Player005e,95,SnL,78,46,30,46,96,89,34
Player0027,96,TF2,42,76,37,26,82,8,64
Player0035,97,Doom2dm,99,65,67,96,47,54,97
Player005f,98,TF2,46,99,87,63,85,90,49
Player003a,99,TF2,48,84,69,77,27,17,94
Player000f,100,WormsAr,20,97,96,33,25,54,100
