Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player003d,1,Doom2dm,27,46,5,28,75,64,56
Player0005,2,WormsAr,19,80,79,91,52,73,49
Player0022,3,SnL,20,11,13,82,86,9,19
Player0047,4,SnL,32,64,24,1,41,86,13
Player005b,5,WormsAr,92,35,28,77,49,29,60
Player0036,6,Doom2dm,49,31,27,91,12,33,100
Player0020,7,WormsAr,51,99,13,31,96,53,84
Player002a,8,Doom2dm,7,24,77,31,11,56,68
Player0052,9,Doom2dm,77,31,72,11,38,20,100
Player002a,10,Doom2dm,100,45,79,20,73,59,60
Player0060,11,SnL,56,6,46,11,64,9,72
Player0056,12,WormsAr,23,47,62,88,24,34,30
Player0057,13,Doom2dm,60,80,100,87,88,39,88
Player0032,14,SnL,10,6,100,17,40,40,76
Player0024,15,SnL,75,45,39,8,24,10,56
Player005b,16,TF2,90,6,8,27,12,15,56
Player0031,17,SnL,37,37,66,74,32,24,13
Player0045,18,WormsAr,24,72,89,7,57,50,53
Player0005,19,Doom2dm,19,53,81,13,36,8,14
Player000b,20,WormsAr,30,48,41,71,15,43,78
Player005d,21,Doom2dm,13,21,74,8,52,82,29
Player000d,22,Doom2dm,38,6,96,47,46,99,56
Player001b,23,Doom2dm,18,15,65,55,14,2,84
Player003d,24,SnL,30,69,19,52,97,15,10
Player003e,25,Doom2dm,80,71,29,11,46,35,88
Player0007,26,Doom2dm,21,55,35,49,77,71,94
Player0044,27,SnL,23,26,71,27,36,62,50
Player0057,28,WormsAr,95,1,83,86,31,77,60
Player003e,29,Doom2dm,27,82,22,56,54,85,8
Player0056,30,WormsAr,31,55,58,50,19,50,7
Player005e,31,Doom2dm,90,14,10,86,67,79,33
Player0029,32,TF2,71,100,11,46,41,47,82
Player000e,33,TF2,20,96,81,12,79,35,65
Player0048,34,WormsAr,34,69,47,37,47,24,41
Player0046,35,WormsAr,20,63,23,83,6,85,58
Player0055,36,TF2,8,97,33,20,60,25,6
Player002e,37,WormsAr,99,85,77,5,81,20,74
Player0002,38,SnL,50,49,58,65,99,100,55
Player0053,39,Doom2dm,55,68,25,26,6,98,26
Player0032,40,Doom2dm,93,75,58,14,78,94,14
Player0031,41,TF2,51,13,15,72,65,3,74
Player0022,42,Doom2dm,95,30,87,90,58,4,53
Player0040,43,TF2,89,28,36,57,9,73,59
Player0063,44,WormsAr,48,41,3,17,70,52,96
Player002e,45,TF2,59,81,27,51,14,28,78
Player0020,46,Doom2dm,20,78,93,95,7,37,44
Player0042,47,SnL,43,90,17,5,86,58,35
Player0009,48,TF2,1,23,54,66,83,85,23
Player0008,49,Doom2dm,9,73,28,44,78,66,95
Player005f,50,TF2,89,89,14,72,66,68,81
Player004c,51,TF2,35,88,89,31,17,41,1
Player0034,52,WormsAr,78,35,28,90,2,77,20
Player0004,53,WormsAr,53,59,50,60,17,71,28
Player0061,54,Doom2dm,92,66,94,45,63,16,25
Player0009,55,SnL,57,56,27,93,96,60,55
Player0041,56,TF2,7,47,86,51,87,72,82
Player0018,57,TF2,75,9,50,53,42,53,35
Player0021,58,Doom2dm,76,25,16,28,62,71,55
Player005a,59,TF2,42,63,61,77,95,55,66
Player0044,60,WormsAr,22,69,40,62,90,13,50
Player005b,61,SnL,22,61,15,15,86,5,48
Player0018,62,WormsAr,86,21,50,53,49,75,90
Player0044,63,Doom2dm,17,76,65,44,17,72,51
Player0033,64,TF2,39,41,31,43,43,72,96
Player0029,65,SnL,19,59,29,76,82,83,93
Player0007,66,Doom2dm,66,55,46,63,32,31,46
Player0057,67,SnL,6,91,27,67,4,13,15
Player004b,68,TF2,99,30,65,91,79,55,57
Player0041,69,Doom2dm,91,38,79,96,42,26,43
Player004e,70,WormsAr,41,4,9,46,18,64,16
Player0019,71,Doom2dm,97,35,12,11,91,53,6
Player0016,72,SnL,28,46,53,75,21,95,7
Player003f,73,Doom2dm,1,92,81,30,42,63,74
Player0031,74,SnL,46,36,55,47,99,9,47
Player0029,75,SnL,37,88,100,24,57,100,47
Player001f,76,Doom2dm,83,78,80,10,80,81,27
Player000e,77,Doom2dm,17,77,84,78,97,61,74
Player0019,78,WormsAr,14,15,7,78,28,2,5
Player0003,79,WormsAr,77,47,80,75,20,56,100
Player0047,80,TF2,57,54,81,30,50,63,63
Player0060,81,SnL,100,6,45,2,5,56,12
Player0029,82,WormsAr,38,1,75,51,45,22,81
Player0054,83,WormsAr,45,59,94,18,21,62,49
Player0047,84,TF2,93,18,78,2,10,82,49
Player0019,85,WormsAr,9,2,80,76,72,40,60
Player0044,86,WormsAr,10,66,11,90,77,11,36
Player000a,87,WormsAr,3,95,32,81,57,70,94
Player000f,88,WormsAr,57,93,88,15,67,63,3
Player0035,89,Doom2dm,36,21,21,48,94,60,52
Player000e,90,SnL,7,73,48,45,79,14,93
Player000f,91,WormsAr,5,6,81,49,35,80,78
Player003a,92,TF2,69,65,15,41,2,100,95
Player002c,93,SnL,68,40,61,72,54,28,23
Player000d,94,Doom2dm,48,45,70,42,92,50,65
Player0052,95,WormsAr,14,21,32,5,27,44,58
Player002a,96,SnL,60,50,34,57,44,32,27
Player0002,97,TF2,54,51,2,38,93,54,80
Player0056,98,SnL,19,35,95,95,43,20,6
Player0064,99,WormsAr,48,73,31,77,98,93,73
Player001f,100,TF2,57,84,60,71,76,4,30
