Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0055,1,SnL,86,93,48,45,27,75,50
Player001f,2,TF2,31,93,65,64,28,28,61
Player003f,3,Doom2dm,1,91,9,41,46,73,76
Player0048,4,WormsAr,71,39,51,18,98,41,6
Player0018,5,Doom2dm,68,99,80,50,7,66,74
Player0046,6,SnL,29,40,84,81,32,83,62
Player003a,7,WormsAr,87,48,50,82,97,42,30
Player004b,8,TF2,31,41,40,22,47,21,74
Player0008,9,SnL,6,96,69,9,91,58,50
Player002f,10,TF2,46,76,31,40,72,63,55
Player0022,11,WormsAr,44,71,98,31,11,81,75
Player0042,12,SnL,68,81,26,18,7,100,91
Player0056,13,WormsAr,8,60,11,11,60,34,36
Player0053,14,Doom2dm,68,66,42,67,2,42,22
Player0047,15,SnL,53,46,62,76,31,59,96
Player003f,16,WormsAr,85,88,63,92,20,72,94
Player0030,17,SnL,57,29,8,64,31,96,96
Player0024,18,TF2,21,74,23,68,70,42,75
Player003f,19,Doom2dm,57,91,48,95,39,7,48
Player000d,20,SnL,52,85,5,81,73,87,9
Player0049,21,WormsAr,17,38,44,84,83,86,16
Player0024,22,Doom2dm,22,72,86,61,69,47,92
Player0053,23,SnL,93,90,20,54,1,56,31
Player0031,24,TF2,55,4,30,77,34,54,48
Player004a,25,WormsAr,28,89,35,21,72,11,26
Player0061,26,TF2,82,3,71,8,94,75,47
Player002c,27,WormsAr,78,92,43,86,47,49,97
Player0056,28,TF2,21,24,8,39,94,30,57
Player0049,29,SnL,1,72,36,15,21,56,9
Player0047,30,WormsAr,84,31,18,58,85,36,71
Player004e,31,SnL,56,11,34,6,30,82,100
Player0063,32,TF2,13,16,35,60,49,76,75
Player0017,33,WormsAr,8,68,46,90,21,83,64
Player0009,34,SnL,35,99,69,97,68,77,96
Player002d,35,TF2,84,39,25,14,81,97,28
Player005f,36,SnL,3,100,77,2,68,28,94
Player005a,37,Doom2dm,87,79,62,29,78,30,64
Player0003,38,TF2,100,8,47,16,13,90,98
Player005d,39,TF2,95,14,63,69,38,53,8
Player0016,40,WormsAr,88,5,100,42,82,33,21
Player0006,41,TF2,32,76,71,68,33,1,52
Player0016,42,Doom2dm,64,39,33,37,94,90,70
Player002f,43,WormsAr,2,44,32,5,84,84,95
Player004a,44,Doom2dm,19,94,32,3,15,98,18
Player002a,45,WormsAr,98,21,72,87,73,41,51
Player0035,46,SnL,8,7,38,73,32,13,47
Player0061,47,TF2,65,29,83,88,41,25,16
Player0050,48,WormsAr,30,29,7,48,74,53,100
Player005d,49,SnL,64,61,30,87,84,54,33
Player0046,50,SnL,31,45,76,99,71,68,35
Player003e,51,WormsAr,91,21,28,56,86,12,62
Player0052,52,TF2,35,60,63,95,13,98,2
Player0014,53,TF2,14,29,37,53,22,4,99
Player004a,54,WormsAr,89,8,16,63,29,76,77
Player0051,55,WormsAr,76,43,32,83,70,29,52
Player0024,56,Doom2dm,37,64,76,47,67,45,49
Player001f,57,WormsAr,46,13,44,25,72,97,48
Player004b,58,Doom2dm,20,86,20,6,68,43,57
Player000b,59,Doom2dm,82,50,13,8,69,55,2
Player004b,60,TF2,97,92,26,7,37,68,50
Player004c,61,WormsAr,70,56,52,95,66,23,56
Player0061,62,SnL,88,96,72,68,21,24,4
Player004a,63,SnL,4,57,21,54,14,16,48
Player000a,64,TF2,36,12,69,44,71,22,46
Player002d,65,WormsAr,6,99,33,56,73,77,22
Player002d,66,Doom2dm,32,31,60,14,35,16,46
Player0039,67,SnL,86,53,64,39,29,65,96
Player002e,68,TF2,85,45,29,52,38,96,23
Player0003,69,Doom2dm,66,99,12,50,16,17,11
Player0010,70,SnL,31,98,30,54,29,50,41
Player004e,71,Doom2dm,39,20,24,6,53,100,60
Player0047,72,Doom2dm,25,34,23,31,3,36,12
Player000f,73,Doom2dm,40,54,45,95,57,100,4
Player004f,74,TF2,90,78,38,62,26,66,6
Player0054,75,SnL,63,73,74,22,47,68,71
Player0048,76,TF2,65,78,44,77,23,81,20
Player0004,77,TF2,42,13,21,27,98,35,85
Player005a,78,SnL,49,68,64,26,86,34,13
Player0011,79,TF2,56,13,46,43,62,64,60
Player0060,80,WormsAr,61,43,4,93,61,67,39
Player0032,81,WormsAr,76,40,53,23,76,31,14
Player002c,82,TF2,6,10,74,73,32,28,12
Player0037,83,TF2,55,15,98,71,67,25,51
Player003b,84,TF2,8,93,15,22,9,3,11
Player0052,85,WormsAr,58,93,63,88,24,64,4
Player001c,86,Doom2dm,38,77,3,67,39,84,15
Player003f,87,Doom2dm,50,55,7,12,71,89,52
Player0037,88,WormsAr,100,22,24,56,80,14,36
Player0019,89,TF2,42,23,43,22,10,13,69
Player0034,90,WormsAr,94,93,18,61,67,30,18
Player005f,91,Doom2dm,60,28,14,72,6,49,80
Player000c,92,Doom2dm,73,66,20,34,43,74,6
Player0017,93,SnL,77,56,28,27,71,50,56
Player004e,94,Doom2dm,32,17,96,84,83,47,73
Player0002,95,WormsAr,3,89,85,8,74,65,37
Player0020,96,Doom2dm,55,52,69,45,15,67,83
Player0052,97,TF2,94,73,83,11,40,92,29
Player0043,98,Doom2dm,63,11,3,12,41,40,91
Player0010,99,TF2,26,50,71,77,80,77,25
Player0060,100,WormsAr,76,42,100,54,56,89,50
