Event,EarnedRank,RankScore,Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Table_0001,14,697,Player0048,74.0,WormsAr,12.0,4.0,34.0,35.0,92.0,23.0,37.0
Table_0001,134,513,Player0048,88.0,Doom2dm,69.0,87.0,74.0,63.0,41.0,61.0,5.0
Table_0001,31,1050,Player0048,73.0,TF2,28.0,33.0,73.0,13.0,86.0,97.0,32.0
Table_0001,55,886,Player0048,67.0,SnL,18.0,18.0,48.0,75.0,73.0,88.0,59.0
Table_0002,250,383,Player0048,39.0,SnL,10.0,24.0,5.0,86.0,4.0,93.0,50.0
Table_0002,43,970,Player0048,19.0,Doom2dm,51.0,15.0,92.0,80.0,77.0,90.0,4.0
Table_0002,36,899,Player0048,40.0,TF2,36.0,84.0,100.0,14.0,75.0,79.0,27.0
Table_0002,68,707,Player0048,11.0,WormsAr,14.0,15.0,99.0,51.0,69.0,28.0,10.0
Table_0003,132,419,Player0048,94.0,SnL,79.0,63.0,5.0,23.0,36.0,67.0,13.0
Table_0003,130,555,Player0048,94.0,TF2,10.0,8.0,29.0,62.0,46.0,65.0,23.0
Table_0003,118,922,Player0048,54.0,WormsAr,65.0,54.0,100.0,26.0,47.0,93.0,42.0
Table_0004,207,156,Player0048,57.0,SnL,11.0,87.0,5.0,51.0,1.0,39.0,97.0
Table_0004,133,628,Player0048,53.0,Doom2dm,45.0,3.0,30.0,32.0,43.0,63.0,32.0
Table_0004,188,360,Player0048,65.0,TF2,57.0,54.0,42.0,26.0,21.0,4.0,95.0
Table_0004,73,693,Player0048,42.0,WormsAr,67.0,3.0,19.0,55.0,68.0,54.0,37.0
Table_0005,33,985,Player0048,27.0,SnL,99.0,59.0,50.0,11.0,89.0,85.0,40.0
Table_0005,44,830,Player0048,92.0,Doom2dm,80.0,14.0,13.0,20.0,83.0,73.0,26.0
Table_0005,42,577,Player0048,14.0,TF2,17.0,69.0,23.0,75.0,82.0,52.0,43.0
Table_0006,48,1104,Player0048,73.0,WormsAr,100.0,12.0,52.0,4.0,80.0,89.0,60.0
Table_0006,68,494,Player0048,1.0,Doom2dm,97.0,92.0,73.0,56.0,68.0,4.0,31.0
Table_0006,17,947,Player0048,78.0,TF2,15.0,75.0,90.0,23.0,93.0,74.0,37.0
Table_0006,80,780,Player0048,33.0,SnL,34.0,43.0,76.0,33.0,67.0,74.0,3.0
Table_0007,86,741,Player0048,51.0,SnL,3.0,87.0,58.0,81.0,71.0,77.0,78.0
Table_0007,64,526,Player0048,78.0,Doom2dm,86.0,93.0,51.0,51.0,76.0,33.0,6.0
Table_0007,24,1073,Player0048,50.0,WormsAr,11.0,35.0,96.0,22.0,92.0,90.0,23.0
Table_0008,30,842,Player0048,14.0,SnL,98.0,26.0,50.0,89.0,85.0,74.0,7.0
Table_0008,16,792,Player0048,21.0,Doom2dm,68.0,100.0,5.0,27.0,94.0,70.0,93.0
Table_0008,25,787,Player0048,74.0,TF2,27.0,42.0,99.0,94.0,91.0,9.0,75.0
Table_0008,8,794,Player0048,4.0,WormsAr,71.0,39.0,51.0,18.0,98.0,41.0,6.0
Table_0009,136,453,Player0048,1.0,WormsAr,33.0,81.0,29.0,92.0,39.0,83.0,30.0
Table_0009,24,826,Player0048,4.0,Doom2dm,54.0,21.0,97.0,20.0,91.0,15.0,14.0
Table_0009,75,738,Player0048,49.0,TF2,97.0,13.0,77.0,54.0,68.0,9.0,57.0
Table_0009,60,1026,Player0048,12.0,SnL,28.0,63.0,59.0,6.0,75.0,95.0,99.0
