Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0042,1,WormsAr,10,11,78,80,56,33,23
Player000f,2,Doom2dm,19,45,26,37,37,28,37
Player0045,3,SnL,99,82,100,1,39,92,87
Player0008,4,WormsAr,97,53,54,95,40,25,89
Player0043,5,WormsAr,67,66,95,84,18,91,20
Player002f,6,SnL,27,63,83,100,44,67,3
Player0046,7,SnL,45,27,37,92,54,11,99
Player0059,8,WormsAr,38,74,8,50,34,11,62
Player0012,9,WormsAr,62,73,76,7,15,30,70
Player0013,10,WormsAr,93,12,73,49,15,81,17
Player005a,11,WormsAr,60,28,32,86,3,71,46
Player003b,12,Doom2dm,20,38,19,40,66,78,45
Player0052,13,TF2,59,67,85,54,44,66,84
Player003b,14,TF2,56,26,45,82,29,13,19
Player0038,15,Doom2dm,6,53,5,56,17,78,27
Player005f,16,TF2,70,13,92,25,47,51,12
Player0015,17,SnL,29,13,100,89,51,12,91
Player0001,18,Doom2dm,40,81,80,59,41,88,38
Player004b,19,SnL,62,45,53,1,96,20,10
Player0021,20,SnL,17,26,25,85,3,40,10
Player001f,21,Doom2dm,70,34,4,16,50,53,85
Player0019,22,TF2,42,59,72,55,10,33,59
Player001f,23,Doom2dm,11,47,76,89,27,62,69
Player0022,24,WormsAr,61,55,6,88,65,96,79
Player0032,25,SnL,93,10,42,99,83,84,28
Player0002,26,Doom2dm,27,55,85,40,45,13,32
Player003e,27,WormsAr,91,73,11,71,90,39,93
Player002a,28,WormsAr,59,100,12,84,63,49,86
Player0044,29,Doom2dm,98,12,35,46,84,13,71
Player0041,30,SnL,4,18,12,23,34,82,48
Player004a,31,WormsAr,1,1,11,32,33,61,87
Player005e,32,TF2,20,46,35,11,2,71,70
Player0051,33,Doom2dm,47,65,50,9,3,13,43
Player0054,34,SnL,14,61,39,89,68,100,45
Player0034,35,SnL,94,82,13,61,15,96,57
Player003c,36,SnL,3,62,42,30,31,59,18
Player0064,37,TF2,20,84,66,27,84,93,81
Player0054,38,Doom2dm,60,64,19,54,16,64,67
Player0041,39,SnL,96,40,30,44,7,62,10
Player001a,40,WormsAr,85,37,48,28,29,40,5
Player0012,41,TF2,49,100,20,6,69,96,76
Player0058,42,SnL,62,16,58,31,14,22,85
Player0049,43,TF2,35,70,36,97,96,99,49
Player0025,44,Doom2dm,67,92,39,97,19,2,63
Player002f,45,TF2,86,95,69,70,18,8,18
Player003c,46,Doom2dm,23,87,87,49,12,29,32
Player0053,47,SnL,90,47,52,14,42,51,43
Player0057,48,TF2,57,30,95,3,95,97,26
Player0015,49,WormsAr,30,7,64,90,8,34,48
Player004d,50,SnL,72,13,55,14,73,21,6
Player0001,51,Doom2dm,57,90,3,15,16,56,42
Player0043,52,Doom2dm,79,91,52,48,82,23,61
Player0036,53,TF2,49,7,65,70,53,83,32
Player0045,54,WormsAr,61,15,59,3,33,17,74
Player000b,55,SnL,74,74,70,29,7,47,27
Player0036,56,TF2,17,59,94,28,36,60,52
Player0023,57,SnL,45,59,45,41,26,9,15
Player0047,58,WormsAr,33,50,81,66,93,75,41
Player0008,59,SnL,94,13,81,68,14,56,30
Player004b,60,Doom2dm,69,46,54,10,8,75,51
Player001a,61,Doom2dm,69,37,4,11,50,17,23
Player0021,62,SnL,97,33,23,47,64,1,100
Player0047,63,Doom2dm,73,13,92,52,64,83,40
Player001f,64,Doom2dm,90,55,80,5,72,22,88
Player0001,65,TF2,99,70,42,44,35,27,11
Player001c,66,SnL,59,24,1,30,30,2,1
Player0046,67,WormsAr,42,2,84,70,3,59,100
Player0060,68,TF2,29,43,56,77,20,9,29
Player0022,69,Doom2dm,7,89,44,2,71,70,41
Player0043,70,WormsAr,23,38,23,46,70,2,1
Player0031,71,Doom2dm,23,42,74,34,8,93,43
Player000c,72,SnL,71,92,60,27,80,44,69
Player0015,73,WormsAr,28,80,5,51,65,67,46
Player002e,74,Doom2dm,61,21,53,79,21,14,35
Player0020,75,WormsAr,41,24,43,27,71,66,96
Player0026,76,SnL,7,35,93,62,97,98,30
Player0012,77,TF2,99,72,98,3,48,15,100
Player0046,78,Doom2dm,32,95,83,31,94,97,18
Player0015,79,Doom2dm,17,29,18,27,81,29,59
Player0039,80,WormsAr,42,81,42,74,3,3,82
Player0054,81,Doom2dm,67,2,74,1,8,93,88
Player0033,82,SnL,100,71,56,42,70,71,99
Player0034,83,Doom2dm,42,62,32,4,96,33,31
Player0003,84,SnL,67,11,22,48,56,70,57
Player002f,85,TF2,99,84,86,66,31,29,10
Player000b,86,SnL,36,19,83,60,88,81,35
Player0002,87,Doom2dm,97,90,9,57,57,18,18
Player0048,88,WormsAr,30,92,28,53,26,12,76
Player0041,89,TF2,39,71,61,35,58,98,23
Player0035,90,Doom2dm,85,44,45,80,45,100,98
Player0015,91,SnL,89,39,100,35,59,8,44
Player0025,92,WormsAr,24,5,8,55,99,20,3
Player0059,93,TF2,56,25,67,88,70,27,45
Player0031,94,Doom2dm,30,99,97,71,40,28,75
Player0055,95,WormsAr,51,83,69,68,68,36,25
Player0025,96,WormsAr,63,1,53,15,29,31,87
Player005e,97,SnL,92,38,7,26,50,74,68
Player004c,98,SnL,95,32,17,86,55,45,2
Player0017,99,TF2,15,67,99,36,66,55,18
Player0051,100,WormsAr,3,70,63,3,87,28,55
