Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player005d,1,SnL,26,21,14,50,77,94,85
Player004f,2,WormsAr,83,49,29,15,57,80,28
Player0001,3,TF2,21,67,85,1,88,74,31
Player0013,4,WormsAr,25,28,96,8,87,75,69
Player004d,5,Doom2dm,65,40,41,52,53,68,31
Player0022,6,SnL,65,75,60,36,86,58,79
Player000d,7,SnL,29,21,28,83,62,67,51
Player0019,8,Doom2dm,11,86,51,9,16,78,25
Player0006,9,Doom2dm,57,21,19,98,18,2,56
Player005d,10,WormsAr,97,20,33,15,53,89,58
Player0044,11,WormsAr,92,45,61,95,74,60,52
Player000d,12,WormsAr,75,48,17,85,9,50,67
Player002d,13,SnL,85,70,68,98,48,73,56
Player0042,14,TF2,57,81,33,6,61,94,21
Player0050,15,TF2,75,72,43,67,88,41,81
Player000f,16,WormsAr,11,85,40,64,20,28,86
Player001c,17,TF2,11,18,85,8,86,41,81
Player0043,18,TF2,70,70,10,57,68,9,60
Player0040,19,SnL,76,42,76,91,64,92,21
Player0045,20,SnL,10,21,28,35,56,47,69
Player0013,21,Doom2dm,86,63,88,47,2,3,97
Player0004,22,WormsAr,61,84,3,83,65,99,5
Player001f,23,Doom2dm,65,38,45,31,30,59,71
Player0042,24,Doom2dm,62,87,46,28,52,41,39
Player0046,25,Doom2dm,63,5,77,61,86,82,90
Player002c,26,TF2,95,75,8,30,99,86,98
Player0010,27,Doom2dm,78,3,67,55,26,24,26
Player004f,28,WormsAr,93,61,61,99,80,43,18
Player001b,29,TF2,50,1,53,75,53,22,81
Player004a,30,SnL,19,88,29,82,64,65,29
Player0054,31,WormsAr,15,39,18,75,56,14,54
Player003e,32,Doom2dm,46,6,66,35,77,56,77
Player0048,33,SnL,34,43,76,33,67,74,3
Player0024,34,TF2,82,18,71,67,24,49,63
Player002b,35,SnL,85,52,86,95,94,54,10
Player0046,36,WormsAr,65,45,50,32,96,66,96
Player0023,37,Doom2dm,60,54,90,99,27,94,89
Player0036,38,Doom2dm,46,32,20,28,14,16,28
Player0034,39,WormsAr,41,24,98,15,24,49,90
Player000e,40,TF2,61,75,83,9,63,55,70
Player0027,41,SnL,61,20,83,34,91,61,58
Player0013,42,TF2,13,94,11,53,57,79,60
Player002e,43,Doom2dm,91,48,99,61,90,70,16
Player0052,44,WormsAr,86,11,72,41,10,95,27
Player001b,45,Doom2dm,22,39,72,79,16,79,85
Player0038,46,WormsAr,85,63,24,44,52,41,83
Player0025,47,WormsAr,2,13,28,55,83,3,27
Player0024,48,SnL,60,11,34,43,95,88,49
Player002e,49,TF2,69,90,4,90,2,16,28
Player0017,50,SnL,82,51,63,32,50,57,84
Player0053,51,SnL,37,44,49,6,96,95,83
Player0007,52,WormsAr,24,2,39,97,95,2,2
Player003e,53,Doom2dm,6,11,51,69,71,28,30
Player0013,54,Doom2dm,26,66,13,44,91,62,58
Player005d,55,WormsAr,53,12,87,44,55,68,77
Player0031,56,TF2,75,45,93,34,95,89,81
Player0019,57,WormsAr,69,87,37,46,1,64,86
Player0054,58,SnL,99,79,39,19,46,90,48
Player0014,59,SnL,66,61,66,67,47,39,96
Player0033,60,SnL,32,46,10,26,9,97,68
Player0025,61,Doom2dm,42,42,55,63,76,45,51
Player002a,62,SnL,49,41,15,54,19,87,76
Player0016,63,Doom2dm,84,25,29,6,13,43,20
Player0012,64,SnL,71,24,9,12,72,94,94
Player001f,65,WormsAr,35,79,90,62,39,53,30
Player002c,66,TF2,79,6,91,48,16,63,71
Player001c,67,WormsAr,70,46,44,56,24,69,18
Player0032,68,WormsAr,65,96,37,43,63,98,43
Player0008,69,WormsAr,63,93,95,41,49,70,27
Player0027,70,WormsAr,100,50,44,93,66,67,91
Player0054,71,TF2,31,47,43,37,9,84,43
Player000c,72,TF2,76,32,12,84,62,44,73
Player0048,73,WormsAr,100,12,52,4,80,89,60
Player001d,74,Doom2dm,51,71,7,25,88,54,78
Player0021,75,WormsAr,20,41,60,41,59,82,89
Player0055,76,TF2,44,78,100,52,87,42,46
Player0048,77,WormsAr,75,26,39,18,7,76,72
Player0042,78,WormsAr,67,55,55,81,90,99,61
Player0002,79,TF2,83,13,57,68,63,28,16
Player0035,80,TF2,92,82,16,71,69,41,4
Player0016,81,TF2,39,23,77,66,59,41,71
Player0011,82,Doom2dm,21,43,25,34,40,57,51
Player0022,83,TF2,76,48,83,69,77,84,60
Player0009,84,WormsAr,61,61,59,5,38,28,45
Player0003,85,Doom2dm,72,18,3,72,22,69,61
Player005b,86,TF2,30,65,77,4,3,73,98
Player0063,87,Doom2dm,6,6,55,57,32,63,83
Player0038,88,SnL,96,1,51,65,79,44,79
Player002a,89,WormsAr,42,28,37,73,34,55,5
Player0056,90,SnL,88,2,17,33,16,80,1
Player005f,91,Doom2dm,98,97,72,9,18,99,31
Player0040,92,TF2,17,90,91,74,17,24,84
Player001e,93,TF2,65,97,15,14,94,57,77
Player001b,94,Doom2dm,22,3,28,63,37,83,32
Player0052,95,SnL,86,73,41,13,85,67,41
Player0056,96,Doom2dm,75,70,46,76,67,35,84
Player0020,97,Doom2dm,59,2,61,59,52,97,38
Player0060,98,TF2,91,89,45,17,95,23,86
Player0012,99,TF2,78,88,50,78,22,75,80
Player0017,100,WormsAr,9,61,11,59,75,95,18
