Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0048,1,Doom2dm,97,92,73,56,68,4,31
Player0039,2,TF2,93,44,70,63,45,92,40
Player0052,3,SnL,63,33,29,60,62,10,87
Player000b,4,Doom2dm,92,38,44,90,74,68,34
Player000e,5,SnL,80,43,10,13,85,38,8
Player0054,6,WormsAr,77,90,93,66,59,49,27
Player0002,7,SnL,53,52,16,16,70,9,6
Player0007,8,WormsAr,86,52,83,75,37,64,5
Player0057,9,TF2,6,71,22,32,45,10,59
Player0045,10,WormsAr,74,39,16,30,91,63,14
Player002c,11,SnL,74,65,95,59,16,40,64
Player0050,12,WormsAr,20,34,78,67,75,69,53
Player002d,13,SnL,9,69,37,80,79,41,28
Player0047,14,Doom2dm,62,83,33,19,46,97,73
Player0031,15,TF2,84,63,99,11,1,59,78
Player0012,16,WormsAr,57,52,41,48,47,87,14
Player0015,17,TF2,72,71,76,14,79,26,46
Player002f,18,TF2,62,78,70,48,76,69,57
Player000c,19,SnL,30,68,16,9,32,91,9
Player0024,20,SnL,76,23,33,35,68,51,51
Player004a,21,TF2,56,92,86,6,82,21,42
Player0043,22,SnL,33,72,79,72,59,19,5
Player004d,23,TF2,43,35,25,68,10,62,20
Player004a,24,TF2,67,96,71,81,97,66,93
Player0061,25,SnL,11,48,18,99,68,71,69
Player004f,26,Doom2dm,41,42,92,75,30,31,78
Player000e,27,TF2,30,95,90,53,81,89,87
Player0064,28,SnL,24,99,96,9,5,46,16
Player0061,29,WormsAr,17,81,62,56,77,26,69
Player0038,30,WormsAr,65,5,25,38,12,79,23
Player002e,31,WormsAr,75,21,67,65,17,24,90
Player0001,32,TF2,88,2,48,18,15,50,86
Player0062,33,Doom2dm,87,20,26,26,3,38,4
Player0058,34,TF2,38,62,96,17,31,45,96
Player001c,35,TF2,91,88,22,29,70,82,38
Player0043,36,WormsAr,35,19,84,57,20,66,65
Player0025,37,Doom2dm,39,81,16,85,61,98,25
Player0051,38,WormsAr,82,63,42,31,100,6,35
Player0019,39,SnL,2,84,55,47,13,34,16
Player001f,40,Doom2dm,14,29,7,99,82,83,42
Player004f,41,TF2,14,7,65,93,58,41,41
Player0014,42,TF2,20,37,82,57,21,69,3
Player000f,43,Doom2dm,25,12,64,56,95,17,66
Player005b,44,Doom2dm,63,70,80,40,52,42,99
Player0024,45,Doom2dm,94,37,52,85,55,28,40
Player0041,46,WormsAr,69,62,77,59,4,86,92
Player0057,47,SnL,45,89,59,42,23,47,83
Player0061,48,WormsAr,85,58,39,22,80,23,13
Player0016,49,Doom2dm,29,75,54,59,69,48,31
Player005b,50,SnL,53,90,39,41,92,33,83
Player0043,51,TF2,29,45,78,86,59,68,11
Player002f,52,WormsAr,17,49,26,99,20,55,81
Player0025,53,TF2,20,19,45,51,35,84,18
Player003a,54,WormsAr,20,36,48,10,60,1,69
Player0007,55,SnL,93,65,18,10,52,88,19
Player005b,56,TF2,20,2,93,68,4,30,13
Player0001,57,SnL,75,13,78,16,89,19,62
Player004f,58,SnL,2,48,59,73,94,76,38
Player0033,59,SnL,67,61,25,57,93,20,61
Player000b,60,Doom2dm,85,76,95,56,87,72,36
Player005a,61,TF2,17,82,73,74,94,26,52
Player005a,62,TF2,34,9,41,42,13,93,71
Player0033,63,WormsAr,87,64,5,42,31,57,76
Player0012,64,WormsAr,52,7,45,29,11,32,35
Player000e,65,SnL,84,37,79,70,65,71,48
Player005f,66,TF2,99,26,55,82,46,39,11
Player0005,67,Doom2dm,59,47,48,38,28,8,23
Player0040,68,SnL,53,13,44,52,98,41,78
Player002c,69,TF2,27,34,79,27,61,46,11
Player001c,70,Doom2dm,3,100,88,63,34,66,18
Player000c,71,TF2,8,87,57,7,93,80,86
Player003a,72,Doom2dm,82,32,80,49,46,83,69
Player002d,73,WormsAr,42,37,25,2,94,92,80
Player001d,74,Doom2dm,31,20,28,48,35,18,44
Player0020,75,Doom2dm,38,21,1,6,99,39,70
Player0021,76,Doom2dm,99,8,6,72,25,57,99
Player004b,77,SnL,17,54,55,22,76,52,40
Player0036,78,WormsAr,15,55,35,51,12,35,23
Player0051,79,SnL,68,53,99,38,76,33,78
Player004a,80,TF2,17,38,54,93,49,32,18
Player0003,81,SnL,2,18,87,58,46,1,7
Player003c,82,WormsAr,71,96,95,88,65,69,11
Player0035,83,WormsAr,22,30,43,47,68,52,64
Player001f,84,TF2,76,50,31,18,47,88,84
Player0053,85,Doom2dm,92,1,1,86,24,72,31
Player0050,86,WormsAr,4,57,21,68,66,39,79
Player0028,87,Doom2dm,60,79,85,80,15,53,59
Player003e,88,SnL,4,92,40,26,2,30,42
Player0020,89,Doom2dm,95,16,23,96,39,56,73
Player000a,90,SnL,42,56,21,72,11,91,59
Player0020,91,SnL,61,75,28,93,62,82,25
Player0026,92,TF2,45,99,56,86,56,80,90
Player0063,93,WormsAr,89,93,72,83,67,51,58
Player0059,94,SnL,82,15,73,63,9,12,31
Player004a,95,WormsAr,97,81,78,83,18,95,17
Player003f,96,Doom2dm,25,41,48,58,47,38,76
Player001c,97,Doom2dm,32,52,87,41,25,74,3
Player0006,98,Doom2dm,66,29,77,65,71,87,85
Player000b,99,Doom2dm,33,71,75,1,34,7,69
Player0011,100,WormsAr,13,33,75,92,73,15,37
