Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0061,1,SnL,47,4,93,77,26,34,66
Player0045,2,Doom2dm,94,77,92,74,24,97,11
Player000c,3,WormsAr,21,71,14,64,52,90,99
Player0055,4,Doom2dm,51,91,30,93,1,55,86
Player0015,5,TF2,28,99,43,6,22,3,17
Player0043,6,WormsAr,28,4,74,71,17,97,8
Player0041,7,Doom2dm,13,42,13,99,84,77,83
Player0014,8,TF2,36,31,76,80,82,54,60
Player005c,9,Doom2dm,46,70,79,81,76,22,69
Player0038,10,SnL,69,56,39,31,5,70,30
Player0003,11,Doom2dm,46,7,33,17,67,52,25
Player003e,12,SnL,42,90,82,56,25,76,66
Player003a,13,TF2,55,48,33,65,69,59,53
Player000b,14,WormsAr,54,3,62,4,52,29,29
Player005c,15,WormsAr,85,74,68,58,54,99,89
Player0031,16,SnL,87,47,30,21,78,27,41
Player003d,17,TF2,3,36,69,49,32,40,36
Player001a,18,WormsAr,44,25,55,25,59,43,6
Player002f,19,Doom2dm,24,90,76,25,1,86,69
Player0006,20,Doom2dm,11,81,93,38,66,5,44
Player005b,21,SnL,72,39,84,51,44,76,8
Player0048,22,TF2,3,76,7,95,3,36,68
Player0049,23,Doom2dm,17,98,85,2,35,77,51
Player0043,24,SnL,46,100,66,53,58,56,58
Player0028,25,WormsAr,22,65,82,40,71,55,29
Player0013,26,Doom2dm,78,4,96,9,43,23,34
Player0012,27,TF2,65,9,97,82,51,84,34
Player0027,28,WormsAr,40,65,75,27,83,40,63
Player0037,29,SnL,100,56,47,90,61,41,24
Player002d,30,TF2,96,18,36,15,68,36,100
Player004f,31,SnL,70,96,47,42,14,84,84
Player0011,32,Doom2dm,48,72,55,28,98,36,8
Player0020,33,Doom2dm,37,24,63,45,28,40,97
Player0005,34,TF2,63,42,26,23,57,77,9
Player003d,35,SnL,57,35,66,74,11,75,5
Player005e,36,TF2,97,82,24,9,43,50,14
Player0037,37,WormsAr,59,23,72,3,60,61,17
Player0046,38,Doom2dm,12,8,66,97,7,1,61
Player0047,39,SnL,48,4,64,37,22,17,68
Player0012,40,Doom2dm,85,71,87,95,56,6,12
Player004c,41,Doom2dm,56,66,72,34,87,2,37
Player0033,42,Doom2dm,7,90,16,18,33,29,22
Player000a,43,Doom2dm,24,37,58,45,4,99,97
Player004f,44,Doom2dm,81,100,2,10,48,44,78
Player0045,45,TF2,62,24,88,99,64,71,60
Player0044,46,TF2,16,7,31,25,89,46,50
Player0024,47,SnL,47,85,2,28,69,97,100
Player0013,48,TF2,30,14,17,48,2,42,42
Player0013,49,Doom2dm,15,10,69,36,76,83,99
Player003f,50,WormsAr,98,50,98,47,29,60,98
Player002a,51,SnL,90,52,69,7,42,81,3
Player0049,52,Doom2dm,68,72,99,93,57,33,84
Player0033,53,WormsAr,71,65,79,61,21,58,2
Player0003,54,SnL,95,61,29,79,58,24,6
Player003e,55,WormsAr,84,17,100,94,66,36,90
Player0007,56,SnL,20,65,95,31,94,60,100
Player002b,57,SnL,62,63,18,87,82,26,65
Player004c,58,Doom2dm,73,32,75,16,8,83,66
Player0063,59,TF2,70,70,21,18,20,61,48
Player000d,60,SnL,87,14,58,7,67,71,52
Player002c,61,Doom2dm,12,69,3,73,60,52,43
Player0041,62,TF2,92,9,3,34,41,99,99
Player003a,63,SnL,97,77,57,9,62,61,13
Player0062,64,TF2,80,41,83,87,11,46,1
Player0039,65,WormsAr,61,18,69,51,19,82,9
Player0025,66,TF2,71,88,17,21,80,71,67
Player003d,67,SnL,72,92,5,6,10,71,95
Player005a,68,WormsAr,26,83,52,34,22,30,25
Player0012,69,Doom2dm,61,94,60,100,23,10,22
Player0053,70,SnL,30,60,67,15,22,97,56
Player0045,71,TF2,44,55,68,63,33,21,29
Player0028,72,Doom2dm,22,64,57,57,54,84,53
Player0023,73,TF2,58,44,51,92,92,76,2
Player0059,74,SnL,24,92,14,14,35,96,8
Player0062,75,SnL,9,2,84,21,6,80,37
Player0055,76,TF2,96,38,47,23,70,38,28
Player000d,77,WormsAr,24,27,21,56,6,41,32
Player0048,78,TF2,15,75,90,23,93,74,37
Player0043,79,SnL,89,39,55,4,1,39,53
Player0008,80,SnL,67,15,42,26,61,89,31
Player001c,81,SnL,92,14,77,9,39,57,3
Player0049,82,Doom2dm,28,71,20,57,28,98,85
Player0039,83,TF2,100,75,35,43,92,44,14
Player0023,84,TF2,73,39,36,74,8,21,16
Player0021,85,SnL,45,30,40,85,61,21,67
Player0063,86,SnL,72,14,14,35,4,26,85
Player0048,87,TF2,54,65,67,22,15,62,88
Player0045,88,SnL,17,30,39,29,48,42,84
Player0033,89,WormsAr,72,91,25,33,42,46,30
Player004e,90,TF2,6,54,27,62,62,18,53
Player004b,91,SnL,1,30,85,58,97,48,2
Player0042,92,Doom2dm,16,35,25,40,41,15,17
Player002c,93,Doom2dm,33,44,66,48,28,38,7
Player002d,94,SnL,35,16,12,83,80,85,40
Player0004,95,TF2,52,95,84,75,18,56,69
Player0058,96,Doom2dm,17,7,6,84,27,55,29
Player0004,97,WormsAr,66,23,93,40,17,48,43
Player0014,98,SnL,70,85,26,2,42,86,30
Player0007,99,SnL,42,81,30,26,14,94,30
Player001f,100,SnL,2,78,69,82,97,95,98
