Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0056,1,SnL,67,47,12,96,44,66,95
Player0048,2,SnL,23,17,50,21,59,88,65
Player001d,3,SnL,28,53,14,85,47,9,27
Player0024,4,WormsAr,44,76,51,24,53,94,73
Player0021,5,WormsAr,1,28,12,32,45,66,21
Player0023,6,WormsAr,72,43,7,100,56,78,77
Player000e,7,WormsAr,85,28,52,23,42,28,19
Player001c,8,WormsAr,46,90,69,76,4,38,44
Player0041,9,SnL,34,43,77,74,44,31,26
Player002f,10,WormsAr,16,29,2,42,39,5,70
Player0026,11,SnL,87,96,30,6,62,86,35
Player000f,12,WormsAr,90,41,66,2,10,76,57
Player0024,13,Doom2dm,50,88,54,33,8,80,26
Player0010,14,Doom2dm,23,10,79,37,69,52,59
Player0029,15,TF2,72,26,46,32,73,1,13
Player000d,16,WormsAr,29,23,47,72,84,13,91
Player0037,17,WormsAr,15,69,41,55,53,82,49
Player0062,18,WormsAr,53,74,5,53,48,93,37
Player0039,19,SnL,52,11,84,65,75,34,43
Player0042,20,WormsAr,9,92,42,5,19,50,88
Player0005,21,WormsAr,49,54,13,65,73,6,80
Player0021,22,WormsAr,57,22,41,51,94,9,39
Player000f,23,WormsAr,82,76,25,22,75,23,74
Player000f,24,TF2,62,42,29,37,93,89,68
Player0024,25,Doom2dm,52,85,11,41,55,64,44
Player0002,26,SnL,74,7,27,91,12,81,35
Player002b,27,WormsAr,100,30,37,42,6,15,77
Player0017,28,SnL,11,97,53,90,63,60,52
Player0004,29,SnL,10,47,6,90,56,32,44
Player0054,30,TF2,86,47,80,32,98,24,41
Player0010,31,TF2,22,7,11,72,89,99,75
Player0023,32,WormsAr,59,73,41,56,51,90,28
Player005e,33,Doom2dm,45,25,87,34,7,100,36
Player0003,34,SnL,11,63,76,8,2,86,18
Player0033,35,WormsAr,70,84,47,88,79,35,7
Player0028,36,WormsAr,40,13,35,19,88,36,34
Player0026,37,Doom2dm,22,97,39,2,64,94,61
Player002f,38,WormsAr,77,55,91,47,49,64,39
Player002e,39,WormsAr,77,86,53,21,1,6,14
Player002c,40,WormsAr,9,58,67,29,93,78,19
Player0026,41,WormsAr,31,98,48,92,14,89,7
Player0054,42,Doom2dm,60,77,40,86,68,39,21
Player0023,43,SnL,44,26,2,49,40,57,79
Player000e,44,SnL,54,14,49,85,74,73,100
Player0007,45,TF2,56,79,59,40,98,2,29
Player0037,46,TF2,53,38,76,61,46,68,41
Player0023,47,SnL,16,21,86,69,42,12,89
Player0002,48,WormsAr,99,30,100,85,60,90,61
Player004a,49,SnL,98,28,8,33,90,29,52
Player0027,50,WormsAr,86,59,8,9,36,47,18
Player001c,51,TF2,72,86,33,51,80,18,50
Player0046,52,WormsAr,33,60,33,40,84,11,35
Player004a,53,SnL,48,84,96,58,80,3,65
Player0007,54,Doom2dm,16,83,32,71,63,96,35
Player001b,55,Doom2dm,9,37,64,61,63,89,15
Player001f,56,Doom2dm,3,2,82,34,73,21,19
Player0064,57,WormsAr,65,23,5,23,73,37,17
Player001b,58,SnL,48,17,51,49,3,19,66
Player0056,59,Doom2dm,67,81,12,87,37,55,34
Player0045,60,WormsAr,68,59,11,26,13,73,97
Player004a,61,SnL,60,80,20,68,35,62,96
Player0023,62,WormsAr,28,40,33,16,90,66,93
Player002d,63,TF2,65,44,52,55,29,5,95
Player0049,64,SnL,48,10,32,86,34,29,91
Player0013,65,WormsAr,23,73,88,89,49,78,90
Player002e,66,Doom2dm,67,50,14,24,54,79,79
Player000b,67,SnL,51,31,35,60,53,35,97
Player0056,68,Doom2dm,37,23,17,77,28,60,14
Player0061,69,SnL,97,5,86,30,58,3,44
Player000e,70,TF2,61,32,9,33,91,36,57
Player0046,71,Doom2dm,16,14,91,5,49,78,52
Player0048,72,TF2,15,76,35,59,19,19,24
Player003a,73,TF2,60,49,22,63,72,49,94
Player002f,74,TF2,95,44,86,19,61,80,3
Player0041,75,WormsAr,83,44,84,77,77,59,17
Player0053,76,Doom2dm,40,47,100,78,55,35,10
Player0053,77,SnL,14,80,73,17,61,58,75
Player002d,78,WormsAr,31,72,98,47,42,27,96
Player0028,79,WormsAr,76,84,58,33,31,16,5
Player0061,80,SnL,3,73,71,1,43,39,52
Player005e,81,WormsAr,70,75,68,98,79,84,67
Player0029,82,WormsAr,75,59,46,94,90,62,44
Player0003,83,WormsAr,61,80,85,67,72,61,86
Player001c,84,Doom2dm,8,47,3,99,30,92,41
Player000d,85,WormsAr,82,93,88,53,95,18,43
Player0009,86,WormsAr,1,98,70,61,63,10,64
Player003d,87,Doom2dm,89,21,27,33,77,86,29
Player000b,88,WormsAr,11,9,58,22,46,1,46
Player0036,89,TF2,94,65,21,85,45,61,19
Player0026,90,Doom2dm,53,63,77,70,34,5,61
Player000c,91,WormsAr,64,70,98,78,28,6,15
Player003b,92,WormsAr,99,54,50,9,13,31,59
Player0033,93,TF2,83,32,70,90,77,58,68
Player002e,94,TF2,76,19,43,12,78,99,71
Player0036,95,TF2,50,42,63,98,75,80,20
Player0002,96,Doom2dm,81,15,70,66,22,67,4
Player0026,97,Doom2dm,32,63,59,47,91,35,15
Player002f,98,SnL,68,19,77,67,48,5,60
Player0013,99,TF2,87,15,55,89,18,23,86
Player0042,100,SnL,83,65,86,50,16,94,61
