Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player004f,1,Doom2dm,57,5,76,40,2,29,32
Player002a,2,TF2,53,49,67,45,28,50,63
Player003a,3,WormsAr,79,63,43,100,41,26,60
Player000b,4,SnL,81,21,88,84,42,70,21
Player0042,5,Doom2dm,36,55,30,59,60,58,98
Player003e,6,Doom2dm,26,99,13,79,1,63,44
Player0007,7,TF2,29,84,33,15,78,64,66
Player0015,8,TF2,64,92,16,53,93,24,76
Player0050,9,SnL,38,74,46,80,46,91,65
Player0047,10,SnL,44,63,18,83,95,64,91
Player0027,11,Doom2dm,60,97,61,53,87,65,75
Player003b,12,SnL,43,15,95,11,18,28,37
Player001b,13,WormsAr,32,96,40,68,87,33,41
Player0049,14,SnL,74,100,89,71,8,82,99
Player0008,15,TF2,17,75,84,5,82,61,51
Player0038,16,SnL,4,54,47,100,4,98,57
Player0052,17,Doom2dm,51,21,22,56,20,70,2
Player0052,18,TF2,17,76,44,70,62,18,4
Player0030,19,SnL,85,18,23,17,20,31,14
Player0001,20,Doom2dm,35,23,97,28,16,6,66
Player0022,21,SnL,49,74,38,79,14,90,4
Player005d,22,TF2,76,17,99,7,59,47,42
Player0015,23,TF2,90,61,37,66,57,5,83
Player005c,24,WormsAr,77,10,22,22,84,72,75
Player000d,25,WormsAr,96,7,27,69,82,75,85
Player0012,26,TF2,46,26,11,99,87,37,51
Player001c,27,TF2,46,100,29,72,42,33,99
Player0058,28,Doom2dm,73,45,61,98,24,87,4
Player001e,29,Doom2dm,48,22,46,45,48,45,33
Player000a,30,SnL,4,40,94,18,44,16,76
Player0011,31,WormsAr,80,30,81,23,5,40,90
Player004f,32,WormsAr,57,87,60,69,88,79,52
Player0002,33,Doom2dm,2,87,2,41,76,24,1
Player005b,34,Doom2dm,65,53,83,92,51,9,72
Player0039,35,WormsAr,13,89,89,57,67,68,100
Player0012,36,TF2,70,75,90,81,52,74,23
Player0036,37,Doom2dm,11,62,78,37,26,13,28
Player0015,38,Doom2dm,64,38,66,98,26,4,6
Player000b,39,SnL,89,59,56,57,4,70,65
Player0033,40,Doom2dm,43,71,38,36,79,37,95
Player0049,41,TF2,63,67,62,28,12,79,68
Player0048,42,WormsAr,67,3,19,55,68,54,37
Player004b,43,Doom2dm,58,24,13,88,48,67,45
Player0049,44,TF2,6,34,86,15,61,71,54
Player0012,45,Doom2dm,35,92,12,37,60,90,77
Player0040,46,TF2,47,28,72,27,84,9,96
Player002f,47,Doom2dm,80,78,37,98,64,61,8
Player003c,48,TF2,8,21,22,62,26,33,56
Player0033,49,TF2,61,40,35,99,56,7,56
Player0012,50,Doom2dm,76,28,59,81,15,18,15
Player0045,51,SnL,5,75,96,39,21,78,84
Player0040,52,Doom2dm,86,8,90,73,49,22,42
Player0055,53,TF2,25,81,33,3,64,43,51
Player0040,54,TF2,70,15,39,79,58,62,83
Player0062,55,Doom2dm,12,51,50,22,62,64,9
Player002c,56,WormsAr,13,60,29,69,27,64,85
Player002e,57,SnL,42,53,17,15,55,64,66
Player0045,58,WormsAr,85,53,82,55,25,27,79
Player0029,59,Doom2dm,83,80,29,12,56,29,63
Player001a,60,TF2,65,27,71,11,70,23,89
Player0049,61,WormsAr,74,82,74,80,44,50,89
Player0033,62,TF2,34,44,62,61,98,90,55
Player0030,63,TF2,59,35,22,21,73,32,100
Player003c,64,TF2,14,60,75,51,83,30,30
Player0031,65,TF2,19,25,41,5,20,35,4
Player001c,66,WormsAr,96,13,62,89,36,30,46
Player0007,67,WormsAr,6,9,79,25,22,100,52
Player0052,68,SnL,46,78,27,26,98,31,27
Player0055,69,TF2,50,93,51,5,28,76,25
Player0036,70,SnL,9,95,55,87,27,79,20
Player000b,71,SnL,86,16,89,35,54,17,67
Player0023,72,SnL,70,32,51,89,66,22,98
Player004d,73,TF2,44,75,84,35,43,30,75
Player005b,74,Doom2dm,27,96,42,65,45,45,25
Player0030,75,Doom2dm,82,100,96,52,72,100,50
Player003f,76,TF2,3,92,93,30,94,75,38
Player001a,77,SnL,31,60,10,31,19,35,3
Player0044,78,WormsAr,89,16,13,36,80,44,23
Player0026,79,SnL,30,68,24,17,80,86,49
Player0039,80,WormsAr,57,49,77,13,24,23,67
Player0049,81,Doom2dm,97,6,45,91,68,21,45
Player0060,82,WormsAr,71,45,87,38,4,8,59
Player0041,83,TF2,65,20,37,76,90,25,38
Player0039,84,SnL,50,39,85,78,90,5,48
Player0034,85,TF2,34,10,16,3,8,94,6
Player005d,86,WormsAr,63,34,59,99,36,98,65
Player001e,87,Doom2dm,83,40,86,65,86,96,47
Player0047,88,WormsAr,66,36,7,35,43,27,50
Player0016,89,SnL,48,79,36,98,93,26,21
Player0048,90,Doom2dm,57,99,69,82,18,90,97
Player005b,91,WormsAr,1,32,46,59,18,70,8
Player0050,92,SnL,86,79,82,76,5,20,21
Player0015,93,WormsAr,12,17,89,63,7,19,39
Player003b,94,TF2,3,45,52,21,30,1,99
Player0011,95,TF2,55,1,66,41,98,75,89
Player005d,96,SnL,52,68,38,57,55,45,95
Player0053,97,TF2,51,64,60,63,61,35,98
Player0030,98,SnL,100,98,84,97,2,14,3
Player005e,99,TF2,29,70,72,71,10,18,38
Player0044,100,TF2,87,79,97,75,62,9,23
