Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0001,1,Doom2dm,1,2,85,93,52,77,86
Player0028,2,Doom2dm,98,100,54,14,47,74,95
Player0027,3,WormsAr,88,21,74,3,22,52,99
Player005a,4,WormsAr,75,93,79,84,93,80,6
Player0043,5,Doom2dm,91,98,12,68,71,87,23
Player0062,6,Doom2dm,16,86,82,15,67,13,96
Player0019,7,TF2,45,55,39,67,49,23,100
Player0036,8,Doom2dm,96,93,72,2,32,52,17
Player0052,9,TF2,99,96,47,7,19,50,62
Player0008,10,Doom2dm,78,80,48,55,3,86,94
Player002a,11,TF2,40,67,18,64,37,17,54
Player005c,12,WormsAr,44,40,74,81,52,86,40
Player0034,13,SnL,21,45,93,52,21,78,84
Player000d,14,WormsAr,59,50,19,3,52,62,5
Player0011,15,WormsAr,13,74,51,29,49,13,12
Player0043,16,TF2,29,75,99,2,54,36,83
Player002f,17,Doom2dm,52,24,69,38,38,74,44
Player0020,18,Doom2dm,2,65,36,61,16,8,51
Player000b,19,Doom2dm,49,31,50,72,56,88,58
Player000b,20,SnL,7,67,98,48,26,35,90
Player0057,21,Doom2dm,57,73,33,1,45,15,20
Player0047,22,WormsAr,68,36,48,33,79,9,81
Player005f,23,SnL,20,68,92,66,71,35,24
Player0027,24,TF2,58,85,17,36,34,27,33
Player003d,25,SnL,66,18,62,46,35,86,17
Player003b,26,TF2,26,92,51,48,2,4,49
Player0017,27,TF2,38,38,1,67,71,3,33
Player0033,28,Doom2dm,8,22,31,26,12,51,4
Player0018,29,WormsAr,71,87,84,92,23,5,61
Player0036,30,TF2,27,90,21,61,92,37,23
Player0051,31,TF2,22,75,65,28,89,86,99
Player000b,32,Doom2dm,95,7,75,50,8,66,83
Player0047,33,WormsAr,53,56,6,29,63,8,100
Player0061,34,TF2,86,86,85,35,28,43,64
Player002d,35,TF2,61,94,64,15,86,20,44
Player0055,36,WormsAr,78,98,56,18,66,63,97
Player0018,37,Doom2dm,69,51,61,63,80,44,43
Player004e,38,SnL,71,89,85,91,56,52,40
Player0054,39,Doom2dm,33,18,82,10,26,52,36
Player004c,40,Doom2dm,68,27,51,12,35,85,9
Player0005,41,WormsAr,44,2,91,1,3,77,26
Player000c,42,SnL,44,19,27,50,94,91,33
Player003d,43,Doom2dm,96,16,81,73,15,17,48
Player0033,44,TF2,55,89,57,72,42,56,80
Player0022,45,SnL,56,57,53,100,63,60,23
Player0033,46,WormsAr,95,90,28,37,28,20,22
Player003d,47,WormsAr,13,32,69,3,63,59,62
Player0044,48,TF2,10,57,69,66,4,62,43
Player0044,49,SnL,22,69,91,85,84,43,39
Player0002,50,SnL,19,42,59,87,49,46,41
Player0043,51,WormsAr,68,8,7,60,10,64,57
Player003a,52,Doom2dm,52,6,73,79,98,5,94
Player0020,53,TF2,78,39,79,98,1,66,97
Player001a,54,TF2,48,86,64,39,80,64,74
Player002f,55,WormsAr,72,78,96,18,42,58,81
Player0020,56,WormsAr,95,46,94,52,18,50,97
Player001b,57,TF2,21,3,22,23,34,39,77
Player0043,58,TF2,78,26,68,87,11,16,63
Player0054,59,TF2,57,90,50,53,82,38,47
Player0012,60,TF2,17,28,27,55,58,29,22
Player000d,61,SnL,86,98,74,80,43,11,70
Player0045,62,WormsAr,64,50,54,8,57,35,62
Player0033,63,SnL,62,58,97,91,68,58,45
Player0062,64,SnL,39,73,35,8,93,82,1
Player0002,65,TF2,37,15,98,60,28,46,81
Player0037,66,WormsAr,53,46,19,88,11,51,40
Player0044,67,Doom2dm,9,45,98,60,39,61,67
Player0038,68,WormsAr,50,99,8,58,63,26,62
Player000e,69,Doom2dm,42,30,60,99,53,10,99
Player002f,70,Doom2dm,5,70,43,15,61,26,74
Player0007,71,WormsAr,48,14,81,57,90,19,61
Player0052,72,WormsAr,59,64,37,78,41,73,94
Player0059,73,WormsAr,83,14,27,28,29,54,1
Player0047,74,WormsAr,96,24,74,100,61,38,39
Player002c,75,WormsAr,76,59,66,36,78,22,73
Player000e,76,Doom2dm,86,42,21,5,88,4,50
Player002d,77,SnL,16,99,72,97,92,100,97
Player0002,78,SnL,60,49,79,90,88,56,1
Player001e,79,TF2,61,18,67,60,29,55,5
Player0051,80,TF2,1,52,82,19,82,32,61
Player0032,81,SnL,93,32,86,28,87,42,58
Player0064,82,TF2,18,97,13,74,31,2,23
Player0028,83,SnL,4,85,10,67,71,78,67
Player0052,84,Doom2dm,17,62,31,47,59,71,48
Player0036,85,WormsAr,32,91,34,88,61,38,66
Player0018,86,TF2,34,38,8,10,46,95,67
Player0059,87,WormsAr,13,62,12,62,99,93,35
Player0004,88,TF2,24,36,96,9,3,65,25
Player0044,89,TF2,96,21,85,81,80,55,89
Player0037,90,WormsAr,95,40,13,78,56,74,43
Player004e,91,TF2,18,90,15,62,35,22,48
Player002e,92,WormsAr,93,47,61,82,36,86,45
Player0047,93,TF2,84,82,37,69,93,55,74
Player0008,94,Doom2dm,32,66,69,85,43,89,9
Player005d,95,Doom2dm,71,56,26,12,57,3,53
Player0062,96,WormsAr,98,41,27,44,29,32,57
Player003e,97,SnL,6,77,33,46,52,84,6
Player0051,98,TF2,92,22,55,38,2,74,55
Player0050,99,SnL,92,90,30,79,18,22,74
Player0051,100,Doom2dm,89,28,53,78,83,28,8
