Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0033,1,WormsAr,79,22,22,34,66,54,47
Player003c,2,SnL,18,27,41,97,5,10,58
Player0041,3,WormsAr,44,14,49,94,51,29,54
Player0056,4,TF2,99,61,26,11,62,42,99
Player0013,5,TF2,43,53,44,75,51,31,92
Player000c,6,Doom2dm,51,97,9,49,1,12,1
Player0054,7,Doom2dm,58,10,22,52,68,47,66
Player001f,8,Doom2dm,55,53,80,82,4,16,73
Player0045,9,WormsAr,20,78,73,36,79,32,62
Player000d,10,WormsAr,69,39,83,72,92,43,82
Player0015,11,SnL,95,22,15,5,41,22,60
Player0015,12,WormsAr,14,100,85,51,88,86,3
Player002b,13,TF2,16,69,85,43,20,66,22
Player005e,14,SnL,71,68,43,37,4,41,8
Player002a,15,WormsAr,69,92,36,84,36,84,83
Player0036,16,Doom2dm,20,5,11,29,66,84,75
Player0035,17,TF2,1,21,71,33,29,25,29
Player0041,18,Doom2dm,93,53,77,76,32,60,35
Player001a,19,TF2,66,93,19,27,22,8,13
Player0025,20,TF2,84,68,91,53,7,71,76
Player0052,21,SnL,43,20,17,54,54,81,56
Player0022,22,Doom2dm,31,6,84,12,47,1,12
Player005a,23,WormsAr,27,43,43,25,77,64,66
Player005b,24,SnL,73,83,88,1,33,5,86
Player0058,25,TF2,22,79,83,12,89,16,96
Player004f,26,TF2,35,82,13,57,24,72,51
Player0043,27,Doom2dm,30,73,61,76,37,74,50
Player004a,28,SnL,1,3,64,77,95,57,97
Player0042,29,WormsAr,23,2,76,32,57,100,4
Player0029,30,WormsAr,87,84,51,14,4,27,44
Player001e,31,WormsAr,74,73,17,66,33,26,57
Player0054,32,SnL,67,31,33,19,79,26,33
Player001c,33,TF2,95,34,29,65,9,30,13
Player003c,34,TF2,2,63,35,8,19,23,65
Player0024,35,WormsAr,29,73,91,24,60,63,84
Player003b,36,Doom2dm,25,62,92,65,19,83,13
Player000b,37,SnL,98,67,61,35,44,1,56
Player0047,38,WormsAr,84,30,43,21,15,5,83
Player001d,39,WormsAr,80,52,62,56,23,33,31
Player0039,40,Doom2dm,97,3,10,66,36,12,62
Player0046,41,WormsAr,84,57,19,34,91,14,91
Player003b,42,Doom2dm,85,97,14,40,20,44,46
Player002f,43,TF2,76,76,36,7,79,20,39
Player0039,44,SnL,54,49,27,49,23,15,52
Player0032,45,WormsAr,89,73,24,41,60,36,8
Player0059,46,Doom2dm,79,15,58,89,94,87,50
Player0060,47,TF2,4,87,23,21,77,92,90
Player002c,48,TF2,89,52,16,82,19,68,81
Player002d,49,SnL,91,31,98,83,73,18,21
Player0024,50,Doom2dm,7,98,59,82,100,26,31
Player0021,51,SnL,38,66,75,98,60,91,32
Player0003,52,TF2,21,89,6,90,70,60,23
Player0048,53,Doom2dm,45,3,30,32,43,63,32
Player0040,54,WormsAr,19,84,89,40,39,84,46
Player001e,55,TF2,65,40,74,46,72,15,22
Player0032,56,WormsAr,25,29,12,9,96,74,74
Player0048,57,SnL,11,87,5,51,1,39,97
Player0059,58,SnL,21,87,19,56,96,99,90
Player003d,59,SnL,98,71,48,82,55,12,19
Player0052,60,Doom2dm,29,28,78,94,10,72,33
Player0044,61,SnL,65,82,8,6,40,80,18
Player0044,62,Doom2dm,90,12,77,98,92,18,48
Player000d,63,WormsAr,88,60,82,87,42,72,100
Player0039,64,SnL,93,74,32,33,67,62,27
Player0048,65,TF2,57,54,42,26,21,4,95
Player001c,66,SnL,66,2,81,49,7,83,98
Player0047,67,TF2,1,62,57,12,99,24,8
Player0048,68,Doom2dm,1,48,60,86,21,76,75
Player0052,69,WormsAr,65,18,15,26,95,50,57
Player001f,70,Doom2dm,23,83,100,4,2,22,33
Player0007,71,Doom2dm,26,60,87,46,12,35,59
Player000b,72,WormsAr,76,48,61,13,29,31,56
Player004f,73,WormsAr,27,6,93,3,86,72,90
Player0057,74,TF2,1,14,76,28,77,71,94
Player0053,75,WormsAr,69,29,78,28,38,57,44
Player0033,76,WormsAr,72,37,24,73,28,22,59
Player004a,77,Doom2dm,72,47,93,85,40,26,50
Player0064,78,WormsAr,75,19,64,13,9,13,11
Player0060,79,Doom2dm,4,17,93,35,89,46,28
Player0015,80,TF2,55,83,63,26,3,65,12
Player0002,81,TF2,77,59,98,88,83,20,23
Player001a,82,TF2,3,11,24,1,65,68,71
Player0029,83,Doom2dm,67,81,83,46,50,70,49
Player000c,84,Doom2dm,75,28,8,25,90,43,97
Player002f,85,TF2,97,34,32,59,55,37,86
Player002a,86,WormsAr,56,64,99,99,71,50,19
Player001f,87,Doom2dm,38,42,37,88,68,99,15
Player0054,88,Doom2dm,50,65,52,17,35,38,14
Player0036,89,WormsAr,31,66,86,60,51,76,26
Player0026,90,Doom2dm,73,81,63,45,18,55,24
Player0056,91,SnL,41,53,35,77,99,34,63
Player001f,92,Doom2dm,99,26,22,43,27,94,51
Player0049,93,TF2,83,80,18,6,62,6,33
Player001d,94,SnL,29,15,90,79,84,58,52
Player0005,95,SnL,93,78,90,13,90,83,34
Player001b,96,WormsAr,89,55,87,70,29,68,63
Player003f,97,WormsAr,37,20,89,6,82,68,68
Player0038,98,TF2,81,46,10,55,53,94,25
Player003c,99,TF2,36,85,26,45,79,92,37
Player0058,100,TF2,7,55,10,54,21,82,58
