Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0059,1,TF2,100,62,75,17,57,38,30
Player0026,2,Doom2dm,99,31,10,82,87,38,21
Player000a,3,WormsAr,33,94,69,20,59,82,20
Player005b,4,Doom2dm,14,96,100,93,21,56,88
Player004d,5,Doom2dm,19,16,20,91,4,99,55
Player002d,6,Doom2dm,15,92,34,21,64,74,85
Player0018,7,Doom2dm,71,74,16,74,95,19,87
Player004c,8,Doom2dm,58,28,66,97,49,99,80
Player0017,9,TF2,3,18,88,8,57,89,38
Player002a,10,WormsAr,89,46,88,85,55,34,100
Player0045,11,SnL,70,13,24,73,92,60,84
Player002d,12,TF2,75,65,86,72,1,1,23
Player000e,13,Doom2dm,68,14,40,17,46,22,66
Player001a,14,WormsAr,2,39,59,9,2,17,70
Player0002,15,Doom2dm,7,73,26,45,60,49,74
Player0032,16,Doom2dm,83,27,24,21,100,11,42
Player0019,17,WormsAr,71,11,47,43,11,71,81
Player001d,18,Doom2dm,35,17,81,50,21,11,46
Player0052,19,TF2,84,36,21,34,83,6,56
Player0024,20,Doom2dm,61,99,33,92,2,19,100
Player003f,21,TF2,45,90,67,82,42,95,31
Player0001,22,SnL,98,100,78,12,94,60,31
Player0018,23,WormsAr,56,56,67,69,49,5,44
Player000b,24,Doom2dm,83,91,5,89,22,91,44
Player0001,25,WormsAr,56,82,46,6,59,97,58
Player0005,26,TF2,81,33,64,71,58,5,50
Player0037,27,Doom2dm,15,60,40,37,74,90,69
Player0057,28,Doom2dm,93,68,68,12,99,31,36
Player000c,29,TF2,81,30,51,51,25,90,43
Player005a,30,Doom2dm,66,100,24,8,69,62,19
Player000a,31,WormsAr,92,44,24,90,30,90,69
Player0049,32,Doom2dm,54,9,4,77,15,66,100
Player0046,33,TF2,28,36,37,38,94,47,42
Player0041,34,TF2,20,90,25,33,26,57,59
Player0023,35,Doom2dm,1,81,43,49,98,43,45
Player0044,36,WormsAr,81,75,63,94,77,93,40
Player005a,37,TF2,16,10,63,4,51,51,92
Player004f,38,TF2,38,52,53,67,37,12,10
Player0008,39,WormsAr,13,84,66,32,12,59,34
Player0028,40,TF2,61,1,54,69,97,81,37
Player002d,41,TF2,78,68,51,66,39,75,55
Player0001,42,TF2,44,63,88,83,61,31,75
Player0047,43,WormsAr,57,26,97,57,3,67,14
Player003a,44,Doom2dm,83,63,12,83,10,57,69
Player004f,45,TF2,76,66,77,45,77,77,8
Player0037,46,TF2,70,84,24,26,25,98,59
Player0055,47,TF2,92,22,71,30,86,83,42
Player005a,48,SnL,15,24,72,96,58,64,82
Player002c,49,Doom2dm,74,85,48,81,28,19,11
Player0040,50,SnL,43,73,43,20,4,88,59
Player0064,51,Doom2dm,11,27,62,37,37,64,57
Player005b,52,Doom2dm,37,60,96,46,88,78,24
Player003e,53,Doom2dm,37,57,82,66,53,38,33
Player001b,54,SnL,88,65,72,64,55,79,31
Player0020,55,WormsAr,76,8,51,28,74,7,9
Player001b,56,SnL,11,46,75,7,45,57,1
Player001f,57,SnL,86,9,49,80,91,32,60
Player0010,58,SnL,38,79,36,53,15,48,14
Player0010,59,TF2,43,88,88,26,26,100,77
Player0027,60,Doom2dm,10,78,74,23,88,70,54
Player0038,61,TF2,30,22,9,42,4,20,77
Player0052,62,SnL,9,96,5,34,69,98,76
Player001d,63,SnL,80,63,27,74,49,97,61
Player0031,64,Doom2dm,63,92,30,61,28,32,88
Player004a,65,Doom2dm,29,34,81,63,80,34,74
Player005b,66,WormsAr,96,86,46,53,52,97,48
Player0040,67,Doom2dm,71,12,72,50,47,21,48
Player005e,68,WormsAr,1,35,26,1,26,83,65
Player005b,69,SnL,59,80,36,57,52,42,37
Player0034,70,WormsAr,2,21,46,70,97,72,83
Player0046,71,TF2,92,35,74,84,18,6,59
Player0001,72,Doom2dm,67,46,27,94,75,47,21
Player002b,73,SnL,76,96,72,33,100,80,9
Player0018,74,SnL,100,99,54,94,32,7,14
Player0009,75,WormsAr,61,20,84,91,25,47,12
Player005c,76,SnL,54,34,16,63,84,55,19
Player0056,77,TF2,90,2,45,39,19,68,40
Player001e,78,WormsAr,68,57,62,8,30,10,51
Player001d,79,Doom2dm,35,59,21,45,87,14,19
Player004e,80,TF2,16,21,18,30,73,100,2
Player0041,81,WormsAr,87,19,46,21,47,16,69
Player0006,82,WormsAr,40,28,79,71,50,97,81
Player003b,83,Doom2dm,45,96,13,75,62,27,18
Player0002,84,SnL,62,99,52,24,43,3,82
Player0026,85,WormsAr,1,8,57,8,64,67,62
Player0033,86,SnL,84,82,71,50,73,8,47
Player004f,87,SnL,79,81,25,65,42,31,25
Player0038,88,TF2,6,16,28,5,91,96,94
Player001c,89,Doom2dm,62,24,91,15,12,92,5
Player005a,90,WormsAr,64,6,5,83,52,42,9
Player000a,91,TF2,29,16,29,62,70,17,26
Player001b,92,Doom2dm,35,28,94,11,85,99,81
Player0004,93,Doom2dm,66,94,70,65,68,38,84
Player0003,94,WormsAr,98,96,4,47,13,97,34
Player0064,95,Doom2dm,99,19,39,99,47,89,71
Player0063,96,WormsAr,25,22,77,60,83,64,63
Player0041,97,Doom2dm,86,73,21,91,48,78,98
Player0047,98,TF2,59,68,65,38,73,94,52
Player0004,99,TF2,99,90,59,82,57,85,23
Player0052,100,SnL,9,46,82,41,79,59,36
