Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0024,1,SnL,88,51,96,87,54,97,73
Player0030,2,SnL,31,7,76,37,58,42,62
Player000c,3,SnL,98,95,88,53,74,79,67
Player000a,4,TF2,72,44,99,51,7,11,4
Player0027,5,WormsAr,14,38,90,22,83,43,30
Player003d,6,Doom2dm,52,34,50,95,84,55,67
Player003f,7,WormsAr,36,64,39,7,6,74,4
Player0049,8,SnL,70,95,48,3,91,52,19
Player002c,9,WormsAr,41,62,82,46,57,27,69
Player001c,10,SnL,36,49,30,16,43,42,37
Player002c,11,SnL,65,82,35,95,1,76,81
Player0046,12,WormsAr,80,93,6,81,19,34,83
Player0057,13,Doom2dm,26,64,73,35,30,7,81
Player0036,14,Doom2dm,8,35,52,9,65,99,75
Player002b,15,Doom2dm,34,85,72,2,54,13,30
Player002d,16,WormsAr,28,28,34,77,1,85,5
Player003d,17,Doom2dm,45,62,40,34,46,35,10
Player0011,18,TF2,76,43,95,58,55,13,95
Player0058,19,SnL,75,39,35,75,6,43,20
Player0056,20,WormsAr,25,76,49,50,84,54,63
Player0029,21,Doom2dm,78,68,54,4,18,47,35
Player000e,22,TF2,87,47,67,35,30,44,25
Player0048,23,Doom2dm,100,6,65,27,14,45,5
Player0050,24,TF2,40,75,46,99,7,97,87
Player0017,25,SnL,62,7,2,61,28,14,77
Player0017,26,WormsAr,90,30,48,12,21,26,85
Player0042,27,TF2,69,9,60,52,45,41,24
Player002c,28,WormsAr,100,2,1,35,58,54,23
Player0004,29,WormsAr,2,1,86,68,12,34,72
Player0033,30,Doom2dm,78,86,69,8,68,98,66
Player0007,31,TF2,90,41,79,54,36,74,5
Player004e,32,WormsAr,81,21,62,42,98,15,89
Player000d,33,Doom2dm,79,100,4,71,79,35,29
Player0057,34,WormsAr,47,86,85,6,5,46,25
Player0019,35,SnL,50,75,3,26,94,53,47
Player0005,36,Doom2dm,23,95,17,39,91,51,5
Player0037,37,SnL,96,21,90,94,69,38,87
Player0029,38,Doom2dm,93,89,47,7,22,7,59
Player0040,39,Doom2dm,92,84,1,38,12,34,3
Player0002,40,SnL,17,46,66,20,68,77,23
Player002a,41,WormsAr,30,12,48,36,26,92,63
Player001b,42,SnL,79,83,97,65,90,80,95
Player002f,43,TF2,2,97,50,7,80,72,16
Player0060,44,Doom2dm,35,40,56,51,56,38,8
Player0059,45,TF2,58,5,10,32,68,54,92
Player0028,46,Doom2dm,50,70,63,72,95,11,71
Player0036,47,SnL,100,10,62,58,98,53,83
Player002a,48,WormsAr,4,15,74,94,22,58,22
Player0010,49,WormsAr,48,35,1,56,66,32,41
Player004c,50,TF2,70,38,67,40,31,10,55
Player0015,51,Doom2dm,29,14,8,43,91,24,18
Player0027,52,WormsAr,24,17,94,54,35,26,38
Player0053,53,TF2,5,4,6,79,17,72,23
Player003a,54,WormsAr,55,14,20,48,57,97,38
Player0030,55,TF2,3,72,87,46,28,15,88
Player0005,56,Doom2dm,44,51,56,31,97,74,85
Player0005,57,Doom2dm,72,86,40,93,49,54,23
Player004a,58,Doom2dm,32,97,55,58,24,19,2
Player0060,59,SnL,12,62,71,14,2,7,35
Player0032,60,TF2,54,21,10,52,2,19,13
Player001d,61,TF2,13,93,20,30,98,33,75
Player0019,62,TF2,40,66,100,35,16,24,48
Player0037,63,WormsAr,2,97,39,27,7,28,56
Player000a,64,Doom2dm,70,20,90,99,9,51,49
Player003c,65,SnL,25,7,14,66,63,55,89
Player0021,66,SnL,34,18,32,27,63,34,28
Player0051,67,Doom2dm,64,2,5,22,31,15,55
Player005c,68,WormsAr,93,64,67,35,11,73,78
Player004c,69,TF2,98,67,12,43,49,45,57
Player0035,70,SnL,53,74,20,82,32,43,88
Player0060,71,WormsAr,3,37,67,43,37,67,48
Player0030,72,TF2,91,83,46,88,44,100,66
Player0063,73,Doom2dm,8,16,33,46,20,30,71
Player0027,74,WormsAr,7,87,25,47,50,17,57
Player0023,75,SnL,13,33,26,98,29,75,68
Player001a,76,Doom2dm,75,56,82,1,49,73,41
Player005c,77,TF2,98,15,69,91,17,55,79
Player005c,78,TF2,23,31,87,5,63,67,88
Player005a,79,SnL,14,64,69,70,75,48,28
Player004f,80,Doom2dm,76,73,91,76,52,6,85
Player0008,81,SnL,24,19,28,68,56,100,52
Player0051,82,TF2,75,99,31,7,3,71,3
Player0018,83,SnL,34,42,2,2,68,57,71
Player005d,84,Doom2dm,54,99,94,50,28,28,47
Player001f,85,Doom2dm,1,99,51,10,46,100,89
Player002c,86,SnL,23,64,55,99,49,64,76
Player0008,87,WormsAr,97,69,71,70,74,31,79
Player0028,88,TF2,57,64,34,44,34,87,19
Player0018,89,TF2,12,85,69,100,50,53,39
Player0018,90,WormsAr,17,79,81,76,100,13,74
Player002f,91,TF2,48,3,27,77,70,7,44
Player001e,92,Doom2dm,92,17,86,45,20,6,69
Player0042,93,Doom2dm,7,32,79,3,41,83,77
Player0027,94,Doom2dm,68,64,21,43,57,64,14
Player0004,95,Doom2dm,90,68,59,59,81,56,22
Player0002,96,Doom2dm,96,77,1,78,13,83,2
Player000e,97,Doom2dm,8,78,92,2,97,64,29
Player0027,98,SnL,83,31,72,90,17,15,93
Player0025,99,TF2,26,59,73,10,37,14,14
Player005c,100,SnL,75,59,55,10,18,56,13
