Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0019,1,WormsAr,34,45,21,36,75,1,57
Player0036,2,WormsAr,19,71,46,46,91,35,83
Player002c,3,TF2,78,86,17,70,43,54,23
Player002d,4,TF2,31,51,71,93,33,86,48
Player000d,5,WormsAr,31,59,81,38,51,2,85
Player000b,6,SnL,88,3,93,3,44,29,8
Player0042,7,Doom2dm,30,94,28,45,37,100,46
Player0050,8,SnL,73,48,14,70,21,55,76
Player000c,9,TF2,97,76,65,17,27,40,10
Player0045,10,WormsAr,47,97,13,94,73,37,11
Player0020,11,TF2,33,30,68,60,86,13,22
Player0040,12,SnL,93,29,80,85,46,41,27
Player0046,13,WormsAr,31,99,45,78,22,87,10
Player000a,14,TF2,31,27,96,22,93,66,91
Player002c,15,WormsAr,50,64,6,56,97,58,42
Player005f,16,WormsAr,32,95,85,86,43,23,90
Player0034,17,Doom2dm,49,87,87,51,22,54,69
Player0006,18,SnL,7,64,40,76,63,89,59
Player0056,19,SnL,4,39,35,74,30,1,13
Player004a,20,SnL,74,8,11,60,3,37,60
Player0029,21,WormsAr,43,11,60,81,14,86,61
Player002a,22,SnL,32,18,13,72,52,94,37
Player002d,23,Doom2dm,30,36,43,3,2,18,84
Player003a,24,Doom2dm,94,9,16,13,98,33,94
Player004d,25,Doom2dm,66,8,38,19,31,20,31
Player004e,26,WormsAr,44,91,54,69,2,51,90
Player0010,27,Doom2dm,51,63,34,76,68,56,20
Player0035,28,TF2,15,95,68,60,32,35,95
Player002f,29,Doom2dm,23,34,97,97,57,91,81
Player0029,30,WormsAr,22,5,44,40,63,7,41
Player0002,31,WormsAr,56,82,69,27,63,46,69
Player0001,32,WormsAr,30,13,63,70,82,67,57
Player004b,33,Doom2dm,99,59,64,52,95,85,85
Player0013,34,Doom2dm,47,22,50,79,54,3,38
Player005d,35,Doom2dm,41,49,3,31,98,18,67
Player003d,36,SnL,2,55,18,31,16,4,32
Player0013,37,WormsAr,58,98,27,45,51,38,73
Player0002,38,Doom2dm,78,78,46,79,30,51,3
Player0063,39,SnL,13,83,21,67,75,68,61
Player003a,40,WormsAr,20,56,46,21,9,1,24
Player0010,41,SnL,60,49,45,41,13,67,88
Player004b,42,Doom2dm,17,30,77,28,18,91,78
Player005f,43,SnL,59,84,28,4,61,2,11
Player0054,44,TF2,49,10,57,75,80,91,20
Player0020,45,TF2,63,59,28,75,25,58,59
Player0002,46,TF2,46,61,86,17,73,3,39
Player0014,47,WormsAr,15,96,39,99,51,66,96
Player0055,48,Doom2dm,81,9,44,78,19,91,27
Player0010,49,Doom2dm,91,9,98,45,15,30,42
Player000e,50,TF2,73,41,70,23,27,42,54
Player004e,51,TF2,82,58,74,85,47,22,87
Player001b,52,WormsAr,99,91,40,28,54,55,79
Player002c,53,TF2,10,28,63,20,59,49,52
Player005a,54,TF2,59,68,73,90,94,45,55
Player0016,55,SnL,34,66,40,77,10,92,70
Player0037,56,Doom2dm,15,63,85,74,92,58,55
Player005c,57,TF2,1,4,73,3,52,57,78
Player0032,58,Doom2dm,6,69,7,53,10,47,10
Player0006,59,WormsAr,80,6,83,57,56,50,52
Player0032,60,SnL,8,39,17,50,81,72,89
Player0036,61,TF2,31,44,65,73,9,90,91
Player003a,62,TF2,45,58,18,84,17,70,27
Player005a,63,Doom2dm,8,69,73,20,94,47,40
Player0054,64,SnL,48,1,89,55,57,73,87
Player0007,65,TF2,49,49,32,48,32,39,23
Player0022,66,SnL,35,22,5,96,20,52,38
Player000b,67,WormsAr,27,65,62,11,45,38,6
Player0051,68,TF2,20,28,35,91,19,5,27
Player000a,69,Doom2dm,47,17,94,30,64,32,16
Player004d,70,TF2,91,71,93,90,95,73,5
Player0036,71,Doom2dm,28,34,3,33,92,49,2
Player0063,72,WormsAr,80,47,48,10,19,58,22
Player001c,73,TF2,36,11,35,86,37,27,72
Player0020,74,TF2,10,31,66,43,42,87,80
Player0044,75,SnL,47,70,94,29,85,34,53
Player0028,76,Doom2dm,2,62,71,70,16,30,19
Player0006,77,TF2,22,98,100,95,84,48,9
Player0021,78,SnL,32,94,83,93,65,95,40
Player0053,79,TF2,10,95,19,97,37,40,61
Player0004,80,WormsAr,53,87,19,22,89,26,89
Player000e,81,TF2,29,53,43,6,76,1,89
Player003d,82,WormsAr,49,48,97,70,100,61,100
Player0046,83,SnL,100,88,53,92,82,22,72
Player0001,84,Doom2dm,80,35,96,12,99,80,61
Player000e,85,WormsAr,6,32,75,24,55,5,44
Player0033,86,WormsAr,6,79,47,17,1,75,59
Player0004,87,WormsAr,6,19,74,80,45,98,76
Player004e,88,SnL,66,15,50,94,43,53,25
Player0032,89,SnL,42,18,16,90,27,39,52
Player0013,90,WormsAr,46,77,30,1,20,50,40
Player001c,91,Doom2dm,41,30,13,49,26,61,76
Player001f,92,SnL,33,49,72,14,12,60,35
Player000a,93,WormsAr,45,36,98,39,72,12,16
Player002f,94,TF2,36,58,33,85,43,88,30
Player0045,95,Doom2dm,39,91,10,79,20,1,77
Player0021,96,WormsAr,40,7,94,77,23,88,66
Player001f,97,TF2,41,5,35,52,47,11,55
Player003d,98,SnL,44,98,37,52,12,6,91
Player000f,99,SnL,22,66,42,7,95,8,39
Player0053,100,SnL,80,17,60,66,50,88,16
