Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0040,1,WormsAr,75,47,98,99,28,85,11
Player001f,2,WormsAr,23,23,55,67,42,42,99
Player002e,3,SnL,100,33,98,35,72,63,61
Player003e,4,SnL,44,49,18,63,86,95,39
Player0040,5,Doom2dm,38,98,55,10,79,15,21
Player0029,6,SnL,21,35,98,33,83,28,17
Player004c,7,Doom2dm,23,85,35,13,75,95,93
Player0046,8,TF2,18,93,43,4,43,44,36
Player003c,9,Doom2dm,25,30,32,93,50,30,83
Player0041,10,SnL,27,76,46,76,63,7,93
Player0027,11,TF2,5,52,37,16,29,91,12
Player001e,12,TF2,95,32,46,44,18,28,25
Player0011,13,Doom2dm,21,19,65,29,56,78,81
Player0059,14,Doom2dm,49,8,40,48,35,91,28
Player0013,15,Doom2dm,53,90,8,98,11,41,22
Player0035,16,WormsAr,60,38,70,65,62,27,74
Player0055,17,Doom2dm,3,65,98,77,18,65,59
Player0017,18,TF2,11,89,38,53,62,2,81
Player001d,19,Doom2dm,97,3,38,100,88,24,51
Player0008,20,SnL,99,71,65,34,98,1,53
Player0020,21,TF2,59,33,84,96,96,66,10
Player004d,22,Doom2dm,73,8,50,34,37,18,28
Player0030,23,Doom2dm,12,90,2,95,42,83,17
Player005a,24,SnL,37,19,66,59,4,34,97
Player001f,25,WormsAr,98,13,39,36,41,1,30
Player0041,26,TF2,52,18,54,76,64,16,96
Player002f,27,TF2,73,4,39,86,17,47,53
Player004b,28,TF2,2,43,83,89,50,15,81
Player0003,29,Doom2dm,37,22,60,87,85,20,14
Player0050,30,Doom2dm,24,66,7,9,61,18,46
Player002c,31,WormsAr,54,6,73,15,7,12,23
Player0016,32,WormsAr,35,68,97,26,42,81,29
Player0021,33,Doom2dm,24,33,63,79,67,1,96
Player002b,34,TF2,26,6,50,68,98,31,29
Player0035,35,WormsAr,38,74,22,60,23,8,58
Player003b,36,Doom2dm,57,48,3,71,64,62,58
Player0059,37,TF2,46,1,41,68,24,71,30
Player0038,38,TF2,61,5,23,57,61,74,96
Player0041,39,Doom2dm,39,33,41,23,53,19,94
Player0031,40,SnL,11,31,28,74,36,22,29
Player002c,41,WormsAr,95,58,40,26,72,10,37
Player003f,42,SnL,11,49,45,10,19,78,68
Player000a,43,TF2,90,29,83,97,66,98,62
Player0033,44,WormsAr,91,17,60,31,17,9,87
Player0002,45,TF2,55,41,25,31,21,46,51
Player0052,46,TF2,33,94,57,73,99,71,22
Player0014,47,WormsAr,44,89,68,100,84,41,34
Player004b,48,SnL,23,16,92,68,39,43,55
Player000d,49,Doom2dm,78,77,1,17,21,11,33
Player001d,50,Doom2dm,82,94,63,23,64,64,34
Player0012,51,WormsAr,47,97,80,76,99,84,64
Player0051,52,Doom2dm,58,28,63,23,64,56,41
Player0024,53,SnL,31,18,5,24,7,69,5
Player0054,54,SnL,95,76,13,14,21,87,66
Player0046,55,Doom2dm,26,80,13,78,1,89,75
Player005d,56,SnL,85,87,19,6,40,77,18
Player002c,57,Doom2dm,81,89,61,2,21,5,77
Player0034,58,WormsAr,27,71,64,88,8,46,67
Player0030,59,Doom2dm,53,64,52,70,35,66,27
Player0012,60,WormsAr,35,100,21,23,88,83,18
Player0009,61,Doom2dm,42,44,8,92,58,1,93
Player000e,62,SnL,74,63,63,56,99,47,96
Player002e,63,TF2,55,38,95,14,35,94,94
Player0003,64,Doom2dm,51,99,70,56,19,16,62
Player0040,65,TF2,65,9,61,91,28,14,75
Player0014,66,SnL,47,88,10,54,67,42,69
Player0048,67,SnL,18,18,48,75,73,88,59
Player0040,68,SnL,88,86,50,81,78,100,53
Player002a,69,TF2,57,48,79,40,75,40,19
Player0008,70,Doom2dm,28,69,50,54,64,28,37
Player0024,71,TF2,78,10,94,64,9,78,90
Player005f,72,SnL,54,60,84,25,47,74,99
Player005c,73,TF2,68,12,72,42,71,5,38
Player0048,74,WormsAr,12,4,34,35,92,23,37
Player0006,75,Doom2dm,12,30,26,33,40,21,41
Player0013,76,SnL,54,76,33,90,14,7,97
Player0055,77,TF2,15,35,67,50,5,1,21
Player0002,78,SnL,33,63,80,58,87,17,20
Player002f,79,SnL,7,15,23,93,72,2,1
Player0014,80,WormsAr,3,77,65,69,73,66,48
Player0056,81,Doom2dm,4,85,81,46,50,8,95
Player0060,82,SnL,47,36,34,56,52,48,23
Player000f,83,SnL,59,55,77,63,11,32,40
Player0013,84,TF2,35,44,70,19,12,95,84
Player003d,85,WormsAr,2,75,31,11,37,92,98
Player0042,86,WormsAr,77,87,40,54,18,7,91
Player002b,87,Doom2dm,38,46,69,72,10,34,98
Player0052,88,SnL,43,6,23,5,31,21,49
Player0014,89,Doom2dm,54,44,7,65,48,24,35
Player0010,90,Doom2dm,44,56,45,18,75,53,98
Player0047,91,TF2,60,34,82,93,75,100,56
Player000c,92,TF2,25,57,48,10,45,44,62
Player0048,93,SnL,46,34,47,40,44,58,48
Player0018,94,TF2,9,59,20,98,68,22,82
Player0017,95,WormsAr,49,68,58,38,37,21,2
Player0041,96,SnL,54,29,54,5,92,81,47
Player003b,97,Doom2dm,40,38,9,69,57,57,1
Player0042,98,WormsAr,79,93,38,99,37,38,89
Player0010,99,Doom2dm,89,26,50,65,14,38,13
Player0015,100,WormsAr,62,99,66,71,27,81,98
