Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0053,1,SnL,12,46,84,81,19,95,16
Player0023,2,WormsAr,24,44,96,49,60,88,16
Player0027,3,TF2,67,37,24,12,43,34,46
Player0009,4,WormsAr,68,11,51,30,85,11,10
Player0044,5,TF2,62,84,22,28,26,12,19
Player005f,6,SnL,89,55,72,78,82,24,11
Player0024,7,TF2,56,70,8,28,33,94,22
Player0026,8,SnL,94,41,28,98,49,99,36
Player0006,9,TF2,92,64,80,90,86,98,88
Player003b,10,SnL,83,35,55,54,76,66,12
Player0056,11,Doom2dm,43,17,56,64,42,86,15
Player0036,12,Doom2dm,15,81,55,88,69,38,87
Player001c,13,SnL,20,32,85,54,47,53,69
Player0049,14,Doom2dm,58,4,80,41,56,90,22
Player000f,15,SnL,55,41,35,3,8,56,87
Player003d,16,SnL,21,19,98,82,28,80,94
Player001b,17,TF2,47,23,27,78,62,56,56
Player0030,18,WormsAr,97,66,72,65,6,11,85
Player002a,19,Doom2dm,83,43,93,100,49,67,48
Player002c,20,WormsAr,19,74,83,68,72,77,18
Player0020,21,Doom2dm,22,77,26,86,77,25,9
Player0044,22,WormsAr,21,94,10,66,58,91,10
Player0015,23,Doom2dm,56,70,66,38,15,21,96
Player0053,24,Doom2dm,64,43,18,17,36,39,70
Player0006,25,Doom2dm,49,99,19,20,4,95,18
Player000c,26,SnL,83,95,75,85,54,100,22
Player004b,27,TF2,31,55,41,75,5,85,46
Player003c,28,WormsAr,27,22,17,31,90,50,51
Player0024,29,TF2,67,30,8,64,32,38,39
Player0021,30,TF2,84,67,82,2,80,37,83
Player0009,31,SnL,58,23,19,56,92,10,82
Player002e,32,SnL,96,32,38,82,16,56,35
Player002d,33,TF2,3,46,55,54,14,73,44
Player0045,34,SnL,46,11,44,84,94,29,90
Player0016,35,WormsAr,52,89,79,68,5,48,83
Player0001,36,WormsAr,51,72,91,84,66,90,94
Player000f,37,Doom2dm,56,43,15,19,99,78,10
Player000f,38,WormsAr,42,45,82,23,99,79,64
Player003e,39,Doom2dm,23,64,93,100,45,46,33
Player004d,40,Doom2dm,55,38,81,32,45,96,71
Player0061,41,TF2,43,74,34,46,93,54,60
Player0001,42,Doom2dm,35,45,41,88,28,64,80
Player0007,43,SnL,19,23,33,97,47,45,35
Player0013,44,SnL,51,55,95,40,26,68,21
Player002e,45,TF2,13,67,32,55,60,83,28
Player0038,46,SnL,78,64,40,65,75,64,63
Player005f,47,Doom2dm,66,82,93,16,29,52,34
Player0054,48,Doom2dm,73,17,77,87,31,29,58
Player0020,49,WormsAr,16,11,92,73,14,82,92
Player0030,50,WormsAr,60,68,13,38,92,53,39
Player002a,51,WormsAr,11,23,19,66,3,68,79
Player0006,52,SnL,63,34,20,93,40,96,1
Player005d,53,WormsAr,82,33,15,59,31,81,56
Player0058,54,TF2,12,39,34,3,13,96,32
Player001f,55,TF2,77,70,73,5,5,11,71
Player0006,56,TF2,35,77,39,10,30,100,75
Player000a,57,Doom2dm,83,12,59,25,42,2,9
Player0055,58,Doom2dm,84,45,82,35,26,39,95
Player0057,59,WormsAr,32,3,58,18,97,54,28
Player0036,60,TF2,26,29,28,3,90,25,8
Player000b,61,TF2,4,1,97,98,28,64,75
Player001e,62,TF2,8,37,54,9,25,50,15
Player0041,63,WormsAr,20,30,75,35,39,12,28
Player000f,64,TF2,68,90,83,39,23,31,38
Player003c,65,Doom2dm,21,99,98,100,37,17,32
Player001c,66,WormsAr,9,45,34,58,94,22,74
Player0051,67,SnL,39,15,64,41,72,87,26
Player0003,68,SnL,58,17,26,32,24,24,43
Player0058,69,SnL,76,83,67,55,57,78,18
Player0031,70,Doom2dm,45,40,31,76,26,95,15
Player0005,71,WormsAr,7,39,51,91,48,32,88
Player002a,72,WormsAr,10,86,41,3,84,63,65
Player000d,73,TF2,62,71,43,81,63,93,21
Player004b,74,Doom2dm,28,97,14,76,92,34,66
Player0010,75,WormsAr,76,71,98,96,7,83,85
Player005b,76,TF2,69,43,81,45,55,99,82
Player0026,77,WormsAr,22,95,6,61,73,39,8
Player0015,78,WormsAr,27,70,22,40,48,44,23
Player0020,79,TF2,49,92,14,7,96,74,33
Player003a,80,WormsAr,99,97,99,26,61,63,54
Player001b,81,TF2,1,11,23,78,89,10,16
Player002a,82,TF2,36,74,20,50,7,46,31
Player004c,83,TF2,67,40,3,78,65,1,20
Player0054,84,Doom2dm,74,73,37,9,19,99,65
Player0008,85,SnL,22,18,85,17,45,11,27
Player0026,86,TF2,31,4,96,51,25,35,10
Player005b,87,SnL,37,20,96,97,100,31,30
Player0046,88,SnL,50,81,64,39,44,100,86
Player001a,89,SnL,6,31,17,8,30,87,26
Player002d,90,TF2,78,97,38,51,37,64,38
Player000a,91,Doom2dm,57,20,12,92,80,52,16
Player0029,92,TF2,24,13,63,62,12,10,98
Player0002,93,TF2,76,78,43,49,79,5,78
Player0001,94,SnL,63,92,34,12,41,73,2
Player0023,95,SnL,56,63,5,88,52,63,38
Player0058,96,Doom2dm,51,29,57,77,90,69,62
Player0023,97,WormsAr,58,68,44,87,31,72,62
Player0032,98,WormsAr,49,87,41,28,72,100,51
Player000f,99,Doom2dm,7,55,32,26,43,38,21
Player0061,100,TF2,63,20,88,52,67,85,57
