Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0035,1,TF2,91,1,51,25,50,94,74
Player0014,2,Doom2dm,13,10,52,100,62,1,76
Player0029,3,TF2,99,50,74,42,33,91,47
Player0006,4,WormsAr,99,65,51,77,83,63,48
Player003a,5,SnL,41,23,14,20,44,71,37
Player001c,6,TF2,9,74,54,74,50,8,85
Player002b,7,WormsAr,95,33,44,68,53,6,87
Player001a,8,Doom2dm,15,10,65,9,7,49,40
Player0032,9,Doom2dm,25,94,18,76,12,80,16
Player004e,10,Doom2dm,87,49,50,18,51,98,33
Player0022,11,TF2,31,65,58,62,5,98,34
Player001c,12,Doom2dm,66,77,36,42,62,49,7
Player001c,13,TF2,24,8,64,11,11,33,15
Player005e,14,WormsAr,18,30,26,82,31,42,58
Player0008,15,SnL,46,80,30,57,16,16,79
Player000f,16,Doom2dm,42,97,85,49,40,14,50
Player0006,17,TF2,79,52,53,43,92,83,48
Player002d,18,TF2,86,75,51,30,22,50,50
Player000b,19,SnL,51,19,98,81,97,60,56
Player0059,20,WormsAr,23,8,54,91,18,23,89
Player0050,21,TF2,33,86,75,42,75,82,59
Player004e,22,Doom2dm,31,76,27,57,92,25,25
Player004b,23,TF2,17,47,62,16,11,37,13
Player0029,24,WormsAr,72,85,78,28,44,54,2
Player000a,25,WormsAr,56,18,49,18,68,38,19
Player0033,26,SnL,19,88,98,91,56,30,94
Player0002,27,Doom2dm,16,66,32,63,15,7,28
Player0028,28,WormsAr,27,62,21,48,2,92,79
Player0002,29,WormsAr,12,64,19,12,6,39,5
Player0050,30,TF2,55,39,65,44,11,96,28
Player002c,31,WormsAr,5,22,55,71,51,40,34
Player0010,32,TF2,17,21,44,42,76,32,60
Player000e,33,Doom2dm,12,43,64,28,62,42,58
Player0007,34,SnL,76,41,85,96,54,99,6
Player0005,35,SnL,42,87,22,16,12,24,68
Player003c,36,WormsAr,29,69,77,88,65,58,27
Player0006,37,TF2,5,10,19,82,59,72,22
Player0057,38,TF2,82,45,71,2,32,22,22
Player0038,39,WormsAr,28,32,40,56,70,46,98
Player001a,40,Doom2dm,57,18,1,39,38,42,83
Player0060,41,WormsAr,32,91,70,7,84,26,28
Player0027,42,WormsAr,87,59,46,53,51,18,45
Player0002,43,TF2,19,89,23,61,96,28,47
Player0009,44,Doom2dm,12,50,13,68,21,88,72
Player000a,45,SnL,8,49,2,20,83,46,78
Player001c,46,SnL,18,90,12,5,97,55,32
Player0053,47,Doom2dm,70,86,52,34,1,89,68
Player0059,48,WormsAr,45,50,77,43,49,72,76
Player0055,49,SnL,93,57,59,7,44,95,57
Player000b,50,SnL,37,62,81,57,33,90,42
Player003a,51,SnL,46,16,98,74,14,89,44
Player0001,52,SnL,17,11,62,28,54,99,62
Player0059,53,Doom2dm,24,56,18,26,40,82,16
Player0028,54,WormsAr,7,82,71,75,27,94,69
Player0017,55,Doom2dm,56,79,1,11,68,69,31
Player0043,56,WormsAr,91,98,30,39,40,6,98
Player005c,57,Doom2dm,57,19,12,96,54,27,37
Player0017,58,Doom2dm,23,76,48,74,75,37,96
Player0030,59,SnL,3,27,47,37,91,38,71
Player0023,60,Doom2dm,37,9,24,51,97,71,36
Player0027,61,WormsAr,33,100,100,41,64,23,5
Player0022,62,WormsAr,81,6,51,9,29,24,65
Player0011,63,WormsAr,8,63,89,84,82,67,75
Player0011,64,SnL,43,88,33,17,31,68,36
Player0019,65,TF2,30,71,74,32,15,23,33
Player000b,66,TF2,63,35,70,77,64,73,16
Player0009,67,TF2,98,84,24,95,64,74,89
Player0030,68,TF2,55,40,78,54,28,47,70
Player0051,69,WormsAr,78,45,61,28,28,17,53
Player0005,70,TF2,62,32,98,57,38,43,17
Player0049,71,Doom2dm,51,18,32,85,4,100,88
Player005a,72,SnL,67,1,38,85,94,55,9
Player003d,73,SnL,72,37,1,77,27,39,58
Player005f,74,TF2,46,24,79,84,7,86,36
Player000d,75,TF2,68,97,34,17,52,26,42
Player0064,76,WormsAr,38,79,16,82,12,35,77
Player000d,77,WormsAr,38,35,53,27,78,16,43
Player001c,78,Doom2dm,87,92,66,35,92,43,72
Player0022,79,SnL,63,25,21,45,59,92,84
Player0055,80,WormsAr,98,16,27,6,21,67,8
Player002d,81,Doom2dm,63,98,16,35,21,94,26
Player0006,82,WormsAr,56,7,18,26,85,64,28
Player000c,83,Doom2dm,13,78,23,71,66,95,21
Player004c,84,TF2,42,29,12,32,66,40,23
Player004d,85,TF2,7,34,96,93,32,4,70
Player0027,86,SnL,34,21,96,3,46,65,59
Player0053,87,Doom2dm,78,95,83,65,3,35,59
Player0009,88,SnL,36,4,52,97,80,91,35
Player000d,89,TF2,22,58,11,57,88,39,65
Player004c,90,WormsAr,32,51,94,49,4,23,1
Player0008,91,WormsAr,83,55,38,48,9,81,18
Player004d,92,Doom2dm,62,13,4,97,89,58,63
Player000b,93,TF2,94,12,77,80,36,60,22
Player003a,94,Doom2dm,96,81,39,68,91,33,35
Player0025,95,Doom2dm,38,32,34,80,93,2,59
Player0011,96,SnL,1,45,17,19,100,96,23
Player0049,97,TF2,88,11,22,2,93,62,82
Player004e,98,SnL,74,84,41,69,54,90,50
Player0014,99,Doom2dm,46,32,20,8,95,11,54
Player003f,100,TF2,72,22,21,3,82,19,41
