Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0057,1,TF2,45,83,60,49,18,8,100
Player000c,2,SnL,13,16,31,64,82,11,57
Player005a,3,Doom2dm,31,85,67,39,68,15,26
Player004d,4,Doom2dm,14,60,33,81,8,15,91
Player0036,5,WormsAr,69,73,4,1,23,52,8
Player0007,6,SnL,66,61,63,74,46,23,40
Player0004,7,TF2,46,60,48,2,64,21,12
Player0053,8,TF2,61,65,1,59,9,32,54
Player0036,9,Doom2dm,82,61,76,31,4,16,39
Player0023,10,SnL,63,41,29,28,53,99,54
Player000c,11,SnL,98,69,52,15,67,16,54
Player004c,12,WormsAr,90,65,36,26,88,86,94
Player0039,13,SnL,97,66,98,23,32,36,89
Player005b,14,Doom2dm,14,59,45,8,2,28,91
Player0014,15,TF2,33,54,86,98,83,85,86
Player0029,16,SnL,43,29,3,81,84,94,39
Player0018,17,TF2,21,50,39,1,27,22,50
Player0025,18,TF2,9,54,61,56,29,75,30
Player0029,19,Doom2dm,52,18,15,17,95,99,15
Player0035,20,Doom2dm,45,49,79,32,70,48,30
Player0023,21,SnL,64,84,4,50,17,7,5
Player005a,22,SnL,62,28,17,60,48,77,50
Player0021,23,Doom2dm,14,37,18,23,35,4,28
Player0042,24,Doom2dm,69,93,37,49,11,41,18
Player0045,25,TF2,82,98,53,12,91,100,73
Player0022,26,TF2,24,49,21,70,65,6,3
Player003c,27,Doom2dm,47,15,67,22,55,24,54
Player0035,28,SnL,36,53,87,90,73,52,94
Player005f,29,TF2,4,1,49,40,45,89,91
Player0010,30,SnL,44,18,75,34,19,16,1
Player004e,31,SnL,4,92,92,94,82,87,27
Player001a,32,SnL,5,76,35,72,63,29,50
Player003f,33,WormsAr,78,79,33,63,66,51,58
Player002f,34,SnL,55,67,21,12,37,7,5
Player0020,35,Doom2dm,71,88,6,1,44,48,36
Player004d,36,WormsAr,97,71,28,73,75,55,59
Player001c,37,Doom2dm,11,31,53,65,23,78,28
Player0001,38,Doom2dm,98,70,72,3,33,8,80
Player0016,39,TF2,58,12,47,51,27,59,7
Player004b,40,Doom2dm,20,55,22,86,13,28,100
Player000c,41,SnL,30,87,40,16,43,60,52
Player0001,42,SnL,19,33,78,62,74,43,42
Player002f,43,WormsAr,76,96,96,23,5,25,63
Player0029,44,TF2,95,56,17,32,31,60,11
Player0009,45,Doom2dm,36,80,92,4,7,41,21
Player002c,46,WormsAr,46,52,2,51,31,90,90
Player0012,47,Doom2dm,83,65,45,100,97,10,75
Player0012,48,Doom2dm,41,93,11,92,95,61,100
Player0038,49,SnL,91,79,23,6,31,85,97
Player0063,50,SnL,51,45,63,61,30,86,40
Player0051,51,SnL,89,90,68,78,45,29,57
Player0006,52,SnL,87,34,31,14,35,43,18
Player005b,53,TF2,99,100,37,77,96,92,2
Player0038,54,TF2,27,25,37,55,49,40,41
Player0015,55,TF2,15,51,88,40,32,68,50
Player002c,56,TF2,2,79,69,95,76,81,11
Player0002,57,TF2,48,5,2,83,52,48,79
Player0062,58,WormsAr,14,20,74,4,33,88,31
Player0040,59,WormsAr,48,10,8,68,71,54,97
Player0022,60,Doom2dm,88,70,89,55,42,63,71
Player0018,61,Doom2dm,40,40,91,15,4,33,73
Player001c,62,SnL,76,43,100,69,11,87,59
Player002f,63,TF2,3,25,92,9,15,39,94
Player000f,64,Doom2dm,63,81,51,20,96,84,59
Player0036,65,SnL,93,4,89,75,51,77,69
Player0033,66,WormsAr,28,76,24,55,51,38,23
Player002d,67,SnL,56,18,29,15,71,27,69
Player0041,68,Doom2dm,13,69,10,93,4,98,41
Player0050,69,WormsAr,74,50,41,21,80,25,22
Player0043,70,SnL,58,39,62,42,33,70,54
Player000e,71,Doom2dm,92,96,93,69,62,92,54
Player004b,72,TF2,29,66,82,37,34,41,36
Player0023,73,Doom2dm,58,81,13,66,24,18,1
Player0029,74,WormsAr,84,59,22,66,49,12,46
Player0048,75,SnL,17,91,9,94,1,67,28
Player0032,76,TF2,81,63,75,28,11,1,80
Player0016,77,SnL,53,39,36,88,91,68,100
Player0044,78,TF2,45,66,30,25,49,17,37
Player0040,79,SnL,94,62,76,84,100,48,20
Player0035,80,WormsAr,65,94,40,30,99,48,71
Player0047,81,TF2,82,43,59,78,37,16,92
Player0049,82,Doom2dm,16,16,81,57,31,100,76
Player0051,83,WormsAr,12,10,85,33,89,97,69
Player005c,84,Doom2dm,62,16,71,77,41,43,68
Player0020,85,Doom2dm,72,21,53,63,37,13,95
Player0063,86,Doom2dm,82,22,91,78,92,79,74
Player004a,87,TF2,26,49,59,50,47,69,34
Player0048,88,Doom2dm,69,87,74,63,41,61,5
Player0059,89,SnL,34,53,16,96,26,56,95
Player003e,90,WormsAr,54,79,61,51,8,40,60
Player0039,91,WormsAr,69,57,16,93,70,23,57
Player0025,92,SnL,66,20,86,97,6,34,94
Player003d,93,WormsAr,90,15,97,45,92,9,29
Player0027,94,TF2,71,40,77,78,92,24,33
Player002b,95,SnL,67,36,8,63,80,29,51
Player0052,96,WormsAr,8,33,57,10,1,36,65
Player002e,97,SnL,36,44,54,73,40,77,54
Player0064,98,WormsAr,96,64,36,26,78,20,6
Player0007,99,SnL,49,60,34,73,28,25,25
Player0038,100,WormsAr,65,13,10,77,26,90,3
