Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player0004,1,WormsAr,49,1,45,64,88,76,68
Player004e,2,Doom2dm,55,57,100,38,95,18,86
Player001f,3,SnL,97,77,14,13,10,9,5
Player002c,4,SnL,35,42,38,23,36,19,3
Player0019,5,WormsAr,26,2,89,70,37,15,28
Player005e,6,TF2,87,54,76,10,68,98,37
Player0026,7,Doom2dm,96,37,14,16,56,6,29
Player0004,8,Doom2dm,53,46,81,66,57,60,25
Player0050,9,WormsAr,21,20,76,13,52,49,9
Player001f,10,WormsAr,75,65,21,22,83,45,64
Player003d,11,SnL,19,25,41,79,13,49,32
Player0019,12,WormsAr,45,53,41,79,67,85,72
Player0007,13,WormsAr,69,24,96,75,78,83,82
Player003a,14,Doom2dm,24,41,44,43,75,13,36
Player0060,15,SnL,58,6,17,100,46,65,46
Player0021,16,SnL,82,30,43,71,1,2,55
Player004d,17,SnL,14,93,19,61,15,53,89
Player0017,18,WormsAr,85,56,63,42,39,54,4
Player0020,19,WormsAr,95,52,41,41,34,34,25
Player0047,20,WormsAr,36,24,64,23,73,9,89
Player000e,21,Doom2dm,4,99,44,36,59,88,91
Player004e,22,Doom2dm,39,81,27,50,46,89,15
Player004a,23,Doom2dm,47,9,68,7,33,23,95
Player0023,24,SnL,35,89,30,66,28,56,18
Player0059,25,WormsAr,18,64,95,10,66,34,8
Player0044,26,WormsAr,64,82,59,61,86,47,43
Player0050,27,TF2,66,38,3,27,66,27,57
Player0022,28,SnL,100,41,33,25,28,10,21
Player0017,29,TF2,66,22,87,28,49,47,39
Player0005,30,SnL,5,92,56,35,47,37,66
Player0041,31,TF2,58,93,24,3,88,31,78
Player000b,32,TF2,65,54,15,49,95,98,13
Player005d,33,WormsAr,14,87,39,39,85,75,24
Player0018,34,SnL,54,17,61,78,67,1,61
Player0028,35,SnL,41,51,22,41,15,9,56
Player0008,36,SnL,93,56,34,64,45,13,63
Player0031,37,SnL,45,70,86,74,1,12,48
Player0020,38,TF2,68,97,13,46,88,43,74
Player0030,39,Doom2dm,6,2,100,49,91,99,66
Player0062,40,TF2,10,38,5,12,37,1,16
Player0063,41,Doom2dm,87,28,24,32,38,14,41
Player004b,42,SnL,38,68,60,80,18,27,28
Player0049,43,Doom2dm,9,85,23,97,41,65,42
Player003a,44,TF2,81,21,24,59,63,19,93
Player000c,45,TF2,83,14,6,47,10,11,45
Player005c,46,Doom2dm,99,90,22,63,14,58,48
Player003e,47,SnL,55,55,34,71,11,29,81
Player0062,48,TF2,24,25,94,90,27,81,82
Player003d,49,Doom2dm,62,90,56,97,81,93,62
Player0004,50,SnL,14,26,9,1,34,61,33
Player0002,51,WormsAr,63,25,83,24,16,24,30
Player005b,52,TF2,55,29,66,42,32,43,54
Player003e,53,SnL,4,100,71,24,3,69,83
Player0036,54,TF2,49,37,33,23,33,55,48
Player0012,55,WormsAr,59,14,80,84,22,38,49
Player0008,56,WormsAr,82,25,24,60,13,26,74
Player000a,57,SnL,22,34,100,38,77,73,80
Player0056,58,Doom2dm,51,43,86,45,81,73,94
Player005c,59,SnL,55,88,76,70,98,4,59
Player0024,60,SnL,78,30,90,57,7,71,77
Player0054,61,SnL,15,44,24,5,76,18,34
Player000f,62,SnL,79,57,35,66,48,32,63
Player002c,63,SnL,4,69,17,85,37,41,81
Player0062,64,WormsAr,7,28,5,20,73,94,60
Player0018,65,TF2,34,26,69,18,66,28,96
Player0051,66,SnL,94,11,17,26,95,89,1
Player0017,67,SnL,34,49,97,67,71,37,12
Player0041,68,SnL,50,37,55,21,7,34,78
Player001f,69,SnL,73,9,88,13,39,15,4
Player0028,70,TF2,77,96,58,25,30,30,63
Player0057,71,SnL,44,46,1,97,34,43,13
Player003c,72,WormsAr,64,12,94,65,29,88,97
Player0013,73,TF2,95,90,98,17,55,7,43
Player004e,74,Doom2dm,38,7,72,62,4,24,89
Player0046,75,SnL,66,4,68,49,2,43,88
Player0036,76,SnL,22,6,64,44,79,51,8
Player0012,77,WormsAr,85,65,60,31,68,90,64
Player002a,78,SnL,95,34,60,43,9,20,20
Player000f,79,TF2,94,53,81,5,24,81,22
Player003d,80,SnL,87,53,3,37,6,65,89
Player0006,81,WormsAr,20,30,12,11,71,74,98
Player001a,82,Doom2dm,25,5,90,86,83,88,14
Player0059,83,TF2,53,49,49,32,7,94,50
Player000e,84,WormsAr,9,52,17,67,92,68,7
Player0047,85,WormsAr,4,27,87,21,95,30,48
Player003f,86,Doom2dm,71,54,61,81,45,69,33
Player0001,87,WormsAr,76,53,73,32,100,80,41
Player0016,88,SnL,37,29,46,88,38,32,18
Player0025,89,Doom2dm,63,98,21,7,7,70,55
Player0008,90,Doom2dm,62,7,66,78,39,51,8
Player0041,91,Doom2dm,77,55,27,37,74,92,10
Player002a,92,WormsAr,14,52,93,100,25,62,66
Player0057,93,SnL,80,71,55,76,68,81,60
Player0003,94,WormsAr,25,43,23,22,82,74,44
Player0043,95,Doom2dm,65,79,49,86,71,27,59
Player0029,96,Doom2dm,18,56,17,9,2,4,41
Player0037,97,TF2,73,90,98,32,31,47,86
Player0007,98,SnL,22,70,16,65,9,72,69
Player0012,99,WormsAr,79,68,65,52,15,54,73
Player0003,100,Doom2dm,56,48,65,73,55,38,36
