Player,Round,GameType,Participation,Abort,Kills,Deaths,Wins,Combos,Frags
Player005f,1,WormsAr,32,80,70,45,68,71,14
Player001b,2,SnL,78,21,99,35,100,9,76
Player0026,3,SnL,42,46,91,44,66,7,4
Player002e,4,Doom2dm,59,76,20,89,52,70,27
Player0055,5,SnL,33,85,36,44,26,9,32
Player0045,6,WormsAr,9,57,37,4,49,75,37
Player0012,7,SnL,27,89,34,37,11,96,15
Player0024,8,WormsAr,66,62,20,34,52,29,68
Player0019,9,WormsAr,86,78,20,29,50,19,36
Player0045,10,SnL,53,16,70,45,55,23,74
Player0002,11,TF2,47,91,54,32,35,73,2
Player002b,12,Doom2dm,66,7,57,85,58,76,40
Player000f,13,WormsAr,60,14,32,87,73,21,68
Player0026,14,Doom2dm,27,70,82,90,80,82,17
Player001d,15,TF2,77,42,50,91,37,69,27
Player0036,16,WormsAr,81,42,84,34,55,92,15
Player0050,17,TF2,4,16,56,80,25,35,42
Player003f,18,SnL,94,69,95,2,65,16,95
Player005c,19,SnL,29,50,60,71,6,55,91
Player003b,20,WormsAr,11,14,18,89,63,63,47
Player0008,21,Doom2dm,13,12,90,26,42,82,93
Player003e,22,SnL,9,38,66,18,7,1,57
Player004f,23,TF2,6,37,78,52,32,55,76
Player0016,24,TF2,88,88,79,95,20,68,5
Player000d,25,Doom2dm,57,84,31,49,16,16,46
Player0014,26,TF2,4,68,79,94,43,58,43
Player0025,27,Doom2dm,88,83,33,44,2,18,84
Player0044,28,Doom2dm,95,22,52,84,17,13,8
Player0063,29,WormsAr,54,7,41,8,99,59,59
Player002d,30,Doom2dm,25,85,40,65,59,67,17
Player002e,31,WormsAr,15,4,84,2,96,28,42
Player0004,32,WormsAr,6,2,1,22,69,55,40
Player001f,33,TF2,74,28,97,49,78,80,85
Player0042,34,WormsAr,95,20,89,70,85,1,24
Player0004,35,WormsAr,51,75,76,17,38,57,91
Player0058,36,Doom2dm,11,2,45,27,85,25,45
Player0019,37,WormsAr,12,27,33,86,37,73,81
Player002b,38,Doom2dm,45,46,44,99,50,88,34
Player005b,39,SnL,39,81,84,94,9,75,72
Player001f,40,SnL,78,17,77,77,52,29,8
Player003a,41,SnL,48,21,20,30,55,12,73
Player0033,42,WormsAr,25,9,36,68,2,78,37
Player0052,43,WormsAr,53,92,60,76,58,34,79
Player0030,44,WormsAr,94,62,73,28,83,51,97
Player0034,45,SnL,1,3,82,51,79,8,86
Player0007,46,Doom2dm,39,84,20,95,58,25,94
Player000b,47,WormsAr,7,88,22,52,31,10,96
Player0061,48,TF2,82,57,23,40,74,74,45
Player0053,49,TF2,76,80,32,77,24,68,53
Player000b,50,SnL,17,37,41,92,59,64,2
Player004f,51,WormsAr,75,71,68,32,13,48,75
Player0059,52,Doom2dm,71,15,82,79,77,16,64
Player000e,53,SnL,43,73,69,23,15,82,80
Player0019,54,TF2,2,53,100,84,41,79,84
Player0015,55,TF2,9,24,74,59,60,100,61
Player0054,56,WormsAr,86,62,59,39,62,88,18
Player004b,57,SnL,34,92,85,29,60,92,80
Player0007,58,WormsAr,97,52,71,25,84,53,11
Player001a,59,SnL,28,100,56,33,37,80,42
Player0021,60,Doom2dm,1,83,71,42,79,53,11
Player001a,61,WormsAr,73,82,56,34,79,93,12
Player0001,62,Doom2dm,74,37,15,27,44,16,11
Player0025,63,WormsAr,56,40,98,28,49,56,30
Player0027,64,TF2,61,86,47,27,7,59,57
Player0033,65,WormsAr,27,47,12,89,52,55,8
Player0044,66,Doom2dm,91,95,45,36,71,84,69
Player0040,67,Doom2dm,88,54,46,82,56,88,40
Player0024,68,Doom2dm,63,63,48,50,31,78,39
Player001d,69,TF2,1,59,96,100,28,70,47
Player0055,70,WormsAr,74,56,51,81,64,56,3
Player0013,71,SnL,51,94,13,52,98,22,19
Player0049,72,TF2,47,8,29,23,49,29,29
Player0048,73,TF2,28,33,73,13,86,97,32
Player004b,74,WormsAr,14,84,40,20,53,26,32
Player003d,75,TF2,74,8,91,100,89,27,13
Player0029,76,Doom2dm,75,45,46,98,46,95,57
Player005a,77,Doom2dm,27,32,40,78,89,38,93
Player0004,78,TF2,47,96,56,60,60,46,71
Player000d,79,WormsAr,37,28,56,14,45,66,58
Player000c,80,Doom2dm,36,93,30,5,91,2,14
Player0051,81,Doom2dm,78,19,35,86,59,90,66
Player003d,82,WormsAr,53,6,75,4,35,31,96
Player002b,83,WormsAr,19,5,6,55,56,97,2
Player002e,84,WormsAr,12,40,38,93,64,8,75
Player0059,85,Doom2dm,25,20,41,3,46,13,37
Player0061,86,TF2,25,83,21,88,65,90,20
Player0007,87,TF2,38,88,84,17,73,59,89
Player0019,88,WormsAr,88,91,4,73,50,4,39
Player0054,89,Doom2dm,13,2,93,75,48,1,56
Player0061,90,Doom2dm,96,25,89,56,90,52,29
Player0064,91,TF2,38,83,18,39,94,61,47
Player004c,92,SnL,80,73,74,85,51,51,68
Player0057,93,Doom2dm,69,7,23,1,39,60,3
Player0008,94,SnL,6,61,30,42,1,52,58
Player001a,95,WormsAr,63,57,73,26,1,95,2
Player005b,96,SnL,69,79,66,43,57,6,27
Player0015,97,TF2,66,11,22,45,12,34,15
Player0046,98,TF2,60,49,81,92,63,73,43
Player0037,99,WormsAr,13,43,10,24,17,85,21
Player0039,100,SnL,49,50,38,62,96,30,36
